;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;511;54;26;19;13;84;4,56;8,6;6,46;5,24;3,35;68,43;8,26;00:09:27;0,61;0,97;3,43;2,45;15,32;4,48;0,87;0,93;6,47;2,73;0,13;2,73;37,05;25,87;21,63;
ARBOLEDA;713;75;85;37;25;184;6,59;12,97;38,04;10,37;9,2;55,8;29,04;00:09:27;1,29;1,46;5,24;3,56;25,77;11,91;3;1;12;6;1;6;90,7;39,99;28,63;
BIANCU;570;60;29;27;19;111;5,21;11,8;0;7,54;4,82;68,42;9,68;00:09:27;0,85;1,32;4,74;3,26;19,44;5,04;2;2;8;4;0;4;47,15;32,84;23,57;
BOCCIA;520;55;0;12;7;82;4,49;5,47;0;3,11;0,62;68,22;1,94;00:09:27;0,12;0,6;2,27;1,29;15,7;0;0;2;6;1;0;1;50,54;24,81;18,25;
CHIERICO;453;48;6;13;9;58;3,98;7,42;0;3,79;3,47;71,44;3,6;00:09:27;0,77;0,84;2,82;2,01;12,89;1,31;1;1;5;2;0;2;25,57;23,16;19,78;
DEMARCUS ;423;45;33;16;18;70;3,88;12,06;4,2;8,76;5,22;71,86;10,28;00:09:27;1,23;2,07;3,89;4,16;16,56;7,77;2;2;7;5;0;5;25,18;28,96;24,37;
EMERSON;444;47;12;10;6;48;3,84;5,57;0;3,26;0,43;70,74;1,85;00:09:27;0,1;0,73;2,34;1,43;10,73;2,66;0;0;2;1;0;1;13,46;19,21;20,48;
GIANDONATO;332;35;0;5;3;17;2,82;3,93;0;0,92;0,39;80,7;0,16;00:09:27;0,12;0,28;1,45;0,79;5,11;0;0;0;1;0;0;0;1,21;9,35;16,25;
LA ROSA ;328;35;0;6;5;16;2,82;5,02;0;1,26;0,76;81,85;0,33;00:09:27;0,23;0,38;1,89;1,45;4,82;0;0;0;1;1;0;1;0;9,15;14,7;
LELLA ;548;58;48;21;19;95;4,98;10,94;18,33;7,38;5,92;65,31;13,16;00:09:27;1,08;1,35;3,83;3,5;17,25;8,71;1;1;6;4;0;4;19,86;29,71;26,01;
PALESI;498;53;22;17;11;90;4,42;8,31;0;2,12;2,39;70,65;4,52;00:09:27;0,48;0,42;3,33;2,29;18,05;4,34;0;0;5;2;0;2;31,81;29,45;22,56;
PISANO;501;53;1;14;6;61;4,33;5,74;0;2,5;1,86;65,45;0,32;00:09:27;0,37;0,5;2,8;1,28;12,17;0,2;0;0;7;1;0;1;30,96;21,3;19,11;
RAGATZU;566;60;76;28;19;117;5,18;11,83;7,84;8,17;5,19;64,46;21,23;00:09:27;0,92;1,44;4,88;3,39;20,73;13,5;3;2;6;6;0;6;59,21;33,44;25,4;
RENAULT ;566;60;22;20;12;99;5,01;8,26;0;3,82;1,26;66,18;4,94;00:09:27;0,22;0,68;3,59;2,04;17,46;3,8;0;0;9;0;0;0;52,31;29,03;21,08;
TRAVAGLINI;509;54;0;18;10;62;4,48;7,5;0;4,76;0,97;66,57;1,83;00:09:27;0,19;0,94;3,59;2,02;12,16;0;0;1;7;1;0;1;3,54;23,22;17,2;
UDHO;694;73;56;33;30;146;6,37;12,17;28,42;10,87;7,78;58,82;20,98;00:09:27;1,12;1,57;4,82;4,26;21;8,01;1;2;15;7;1;7;104,3;34,41;26,99;
