;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1017;47;62;47;33;128;4,15;14,08;0,52;15,67;8,86;0;8,05;00:21:40;0,86;1,53;4,56;3,18;12,54;6,16;2,71;3,82;20,65;15,12;0;15,12;50,45;22,23;0;
BELLODI ;1094;51;43;50;37;125;4,49;14,38;0;14,25;12,74;0;5,1;00:21:35;1,16;1,3;4,57;3,37;11,43;3,96;4;1;20;17;0;17;43,29;20,23;0;
BIANCU;987;46;61;50;38;129;4,11;16,14;0;20,95;9,69;0;7,71;00:21:35;0,98;2,12;5,08;3,83;13,03;6,2;3;6;23;19;0;19;50,17;23,18;0;
CALAMAI;1054;49;99;55;35;154;4,33;14,56;8,92;21,72;7,74;0;19,23;00:21:35;0,73;2,06;5,18;3,31;14,63;9,36;1;6;24;16;0;16;49,36;25,65;0;
COTALI;1045;48;48;44;27;122;4,18;11,61;0;11,42;6,53;0;4,37;00:21:35;0,62;1,09;4,23;2,62;11,7;4,61;2;0;19;13;0;13;44,78;19,96;0;
IOTTI;1104;51;70;57;37;150;4,56;15,4;0;20,03;10,75;0;7,75;00:21:35;0,97;1,81;5,15;3,35;13,59;6,3;4;4;28;16;0;16;53,73;24,22;0;
MARTINIELLO;1112;52;72;59;42;136;4,64;16,34;0;21,9;12,29;0;15,68;00:21:35;1,1;1,97;5,35;3,74;12,21;6,49;2;6;22;20;0;20;41,45;23,3;0;
MURONI;1121;51;65;54;38;152;4,57;15,31;0;19,73;10,58;0;9,13;00:21:53;0,94;1,76;4,85;3,38;13,55;5,81;1;5;22;18;0;18;49,65;24,91;0;
OGUNSEYE;984;46;65;48;39;145;4,07;15,51;0;15,68;10,88;0;7,96;00:21:35;1,11;1,59;4,84;3,94;14,74;6,6;5;5;21;18;0;18;59,87;25,69;0;
PENNINGTON;974;44;43;30;18;105;3,8;10,42;0;8,38;3,2;0;3,94;00:21:53;0,33;0,86;3,06;1,8;10,78;4,37;1;3;17;6;0;6;41,36;19,3;0;
PINNA S.;1077;50;67;49;38;126;4,39;14,46;0;15,45;10,27;0;6,68;00:21:45;0,95;1,43;4,52;3,57;11,72;6,25;2;3;22;16;0;16;52,01;20,78;0;
PIREDDA;939;43;74;36;28;113;3,79;12,63;0;12,68;6,63;0;12,32;00:21:35;0,71;1,35;3,83;3,02;12,06;7,87;2;3;17;14;0;14;29,46;20,31;0;
PISANO;1084;51;57;56;40;132;4,56;16,38;0;21,34;12,87;0;10,83;00:21:25;1,19;1,97;5,21;3,67;12,13;5,24;3;7;21;14;0;14;51,14;22,54;0;
PITZALIS;1028;47;53;42;32;110;4,11;13;0;13,6;8,15;0;5,04;00:21:53;0,79;1,32;4,09;3,09;10,73;5,14;1;1;16;16;0;16;52,83;19,24;0;
RAGATZU;975;45;83;39;25;122;3,85;11,75;0;10,4;4,51;0;6,22;00:21:53;0,46;1,07;4,04;2,53;12,51;8,46;2;3;23;12;0;12;80,27;21,15;0;
TETTEH;861;40;68;31;19;100;3,43;11,27;0;8,87;2,91;0;4,29;00:21:35;0,34;1,03;3,65;2,22;11,58;7,91;3;2;14;11;0;11;64,73;20,06;0;
VALLOCCHIA;943;43;55;56;39;148;3,98;18,34;0;19,99;15,66;0;8,72;00:21:40;1,66;2,12;5,92;4,16;15,71;5,86;9;9;29;25;0;25;55,28;28,2;0;
VERGARA;903;42;38;37;22;100;3,62;11,96;0;10,07;5,26;0;1,87;00:21:35;0,58;1,12;4,07;2,43;11,08;4,23;1;1;13;6;0;6;38,21;19,22;0;
