;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2126;97;55;111;116;401;8,71;16,26;8,46;30,91;42,31;40,05;39,11;00:22:00;1,96;1,44;5,15;5,35;18,22;2,38;10,23;5,54;31,77;38,77;0,23;38,77;120,05;32,12;23,97;
ARBOLEDA;2403;109;149;169;190;621;10,61;25,55;9,87;59,7;83,27;34,56;89,21;00:22:00;3,46;2,48;7,03;7,92;25,83;6,2;28;14;59;72;0;72;195,9;43,79;25,89;
BELLONI ;2630;119;105;156;152;616;10,86;17,45;7,64;34,29;43,52;28,65;60,7;00:22:00;1,66;1,3;5,93;5,76;23,44;4,01;12;6;43;50;0;50;253,11;39,61;25,53;
COCCO;1855;84;23;108;104;310;7,56;15,79;0;27,81;33,03;46,71;33,43;00:22:00;1,78;1,5;5,85;5,6;16,72;1,26;7;6;29;28;0;28;103,35;31,3;21,61;
DEMARCUS ;2233;101;77;135;141;549;9,37;19,37;27,96;40,76;59,21;39,92;52,16;00:22:00;2,65;1,83;6,02;6,31;24,6;3,43;16;8;41;47;1;47;139,11;41,01;29,11;
EMERSON;1628;74;6;50;45;114;6,21;8,53;0;9,62;13,7;50,2;6,84;00:22:00;0,84;0,59;3,05;2,76;7;0,36;4;2;12;12;0;12;28,81;14,07;19,8;
GIANDONATO;2011;91;0;53;56;200;7,66;8,35;0;10,97;14,73;40,03;4,21;00:22:00;0,73;0,55;2,63;2,76;9,92;0;2;2;16;23;0;23;0;18,45;15,75;
LA ROSA ;2327;106;27;93;96;374;9,2;12,36;0;20,08;26,54;32,86;16,18;00:22:00;1,14;0,86;4,01;4,1;16,06;1,15;6;0;22;31;0;31;82,31;28,34;20,89;
OCCHIONI;2614;119;112;156;165;654;10,89;18,47;25,96;39,12;62,94;30,41;63,35;00:22:00;2,41;1,5;5,95;6,32;25,02;4,29;14;7;46;52;1;52;219,82;41,36;31,08;
PALESI;2084;95;50;91;105;331;8,43;14,98;10,14;26,5;43,34;41,27;33,01;00:22:00;2,08;1,27;4,36;5,02;15,89;2,39;13;3;28;34;0;34;89,35;28,37;25,37;
RAGATZU;1897;86;24;92;100;285;7,69;15,31;0;24,28;35,22;43,82;26,85;00:22:00;1,86;1,28;4,86;5,26;15,02;1,26;8;4;26;37;0;37;95,93;28,27;20,51;
RENAULT ;2388;108;76;128;133;538;9,91;18,03;21,13;36,06;45,08;33,87;44,56;00:22:00;1,89;1,51;5,35;5,58;22,54;3,19;11;6;33;43;1;43;157,4;38,32;28,08;
TRAVAGLINI;1546;70;18;95;91;278;6,47;18,99;0;32,58;35,34;58,22;30,09;00:22:00;2,29;2,11;6,17;5,91;17,97;1,2;4;6;27;34;0;34;104,57;33,37;22,67;
UDHO;2026;92;45;116;125;341;8,43;18,25;7,28;40,09;54,08;40,18;47,81;00:22:00;2,67;1,98;5,71;6,16;16,85;2,24;8;8;31;41;0;41;90,99;31,35;25,35;
