;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1590;62;205;97;79;343;5,79;19,93;16,08;34,55;24,57;0;37,55;00:25:30;1,52;2,15;6,07;4,91;21,33;12,64;7;10,22;34,11;29,33;0,44;29,33;126,09;35,38;0;
BIANCU;1759;69;292;111;98;462;6,42;20,3;31,02;35,3;28;0;45,47;00:25:29;1,59;2,01;6,31;5,59;26,25;16,59;10;9;41;36;0;36;153,59;40,74;0;
DALLA BERNARDINA ;1503;59;164;88;66;294;5,38;17,88;12,48;31,84;19,01;0;25,03;00:25:29;1,26;2,12;5,82;4,42;19,54;10,94;5;4;33;27;0;27;94,65;33,15;0;
DEMARCUS ;1534;60;258;102;89;421;5,64;21,06;70,11;32,03;21,17;0;56,95;00:25:29;1,38;2,09;6,68;5,81;27,46;16,83;7;17;53;32;2;32;115,61;43,36;0;
DORATIOTTO ;1343;53;62;60;44;185;4,7;15,32;6,16;17,06;12,69;0;12,5;00:25:29;0,95;1,27;4,43;3,29;13,75;4,64;4;5;23;20;0;20;38,12;24,67;0;
GOZZI;1490;58;149;96;72;308;5,5;21,68;20,2;34,45;24,22;0;30,64;00:25:29;1,63;2,31;6,46;4,84;20,7;9,99;4;2;33;23;1;23;113,96;34,79;0;
LA ROSA ;1563;61;185;85;68;254;5,6;17,92;2,68;31,27;21,81;0;28,94;00:25:29;1,4;2;5,41;4,32;16,24;11,83;5;9;27;26;0;26;115,66;27,97;0;
LELLA ;1995;78;341;149;113;521;7,45;23,01;16,42;52,87;42,6;0;72,49;00:25:29;2,14;2,65;7,49;5,65;26,14;17,07;10;14;49;38;0;38;192,22;42,79;0;
MANCA;1838;72;318;140;111;498;6,95;24,63;37,54;60,69;38,33;0;68,49;00:25:29;2,09;3,3;7,62;6,03;27,12;17,31;15;24;49;42;2;42;175,4;44,34;0;
MASTINO;1183;46;120;59;43;217;4,12;15,45;0;18,93;8,44;0;12,66;00:25:39;0,71;1,6;5;3,66;18,31;10,12;1;7;27;21;0;21;77,63;29,74;0;
MICELI;1676;66;271;109;91;415;6,22;22,13;0;33,33;26,16;0;42,73;00:25:29;1,56;1,99;6,5;5,4;24,76;16,14;8;10;26;30;0;30;201,04;40,3;0;
MURONI;1720;67;237;89;70;373;6,13;17,48;0;28,12;19,35;0;23,02;00:25:29;1,13;1,64;5,18;4,09;21,72;13,78;5;5;30;26;0;26;174,28;34,44;0;
OGUNSEYE;1713;67;147;102;79;317;6,18;18,83;30,47;36,12;23,65;0;32,21;00:25:29;1,38;2,11;5,95;4,6;18,49;8,59;10;9;32;36;1;36;78,2;31,34;0;
PARIGI;1626;63;198;110;93;333;5,98;21,82;7,48;45,79;27,86;0;38,61;00:25:38;1,71;2,82;6,74;5,73;20,47;12,18;9;16;43;39;0;39;129,67;35,79;0;
PISANO;1569;62;170;82;71;351;5,6;17,64;0;22,96;20,39;0;13,54;00:25:29;1,3;1,46;5,22;4,52;22,36;10,85;4;3;25;24;0;24;136,21;35,47;0;
PITZALIS;1422;56;102;76;61;223;5,08;17,71;0;28,5;17,14;0;18,15;00:25:29;1,21;2;5,34;4,32;15,7;7,2;4;14;25;18;0;18;83,4;27,7;0;
VALLOCCHIA;1347;53;242;105;87;336;5,17;26,5;29,61;46,14;35,68;0;62,97;00:25:29;2,65;3,43;7,77;6,46;24,91;17,93;10;20;33;37;1;37;121,06;42,7;0;
VERDE;1693;66;196;99;79;336;6,07;18,08;0;29,99;19,95;0;34,32;00:25:29;1,18;1,77;5,87;4,66;19,83;11,58;2;5;34;22;0;22;133,83;32,94;0;
ZUGARO;1648;65;229;90;83;333;6,07;21,4;25,34;36,53;35,81;0;57,15;00:25:29;2,17;2,22;5,49;5,04;20,23;13,92;13;11;31;31;1;31;135,17;34,58;0;
