;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;760;52;8;74;65;115;5,22;29,57;0;29,21;23,77;0;7,51;00:14:35;3,11;3,83;9,76;8,51;15,1;1,06;8,39;7,83;34,67;38,28;0;38,28;7,8;29,79;0;
BIANCU;694;48;2;67;55;90;4,64;26,16;0;20,36;19,15;0;1,37;00:14:35;2,76;2,93;9,63;7,92;12,91;0,33;10;4;29;35;0;35;2,31;25,39;0;
DALLA BERNARDINA ;761;52;4;74;70;114;5,22;29,36;0;25,86;22,97;0;6,19;00:14:35;3,02;3,4;9,77;9,21;14,93;0,48;5;3;25;40;0;40;3,67;28,99;0;
DEMARCUS ;759;52;11;90;75;143;5,57;38,52;0;41,68;31,41;0;14,58;00:14:35;4,14;5,49;11,9;9,93;18,79;1,49;9;17;37;51;0;51;11,34;38,78;0;
DORATIOTTO ;676;46;0;51;37;56;4,32;20,41;0;18,08;11,28;0;2,98;00:14:35;1,67;2,67;7,53;5,41;8,28;0;4;4;25;15;0;15;0;18,51;0;
IOTTI;589;40;14;64;53;108;4,12;31,75;0;22,98;21,07;0;10,82;00:14:35;3,57;3,9;10,88;9,05;18,25;2,43;9;6;30;27;0;27;14,34;35,32;0;
LA ROSA ;635;43;0;54;40;82;4,16;23,77;0;20,13;13,09;0;2,2;00:14:35;2,06;3,17;8,54;6,29;12,86;0;2;2;23;18;0;18;0;26,18;0;
LELLA ;790;54;10;76;60;110;5,3;26,68;0;27,72;21,1;0;6,97;00:14:35;2,67;3,51;9,67;7,66;13,89;1,28;6;5;33;29;0;29;9,58;27,34;0;
MANCA;703;48;1;65;57;89;4,75;27,55;0;21,22;19,27;0;3,62;00:14:35;2,74;3,02;9,2;8,05;12,64;0,13;5;2;28;35;0;35;0,91;25,47;0;
MASTINO;865;59;0;93;83;130;6,01;31,19;0;36,78;29,58;0;2,18;00:14:35;3,42;4,25;10,73;9,6;15,02;0,05;9;9;49;68;0;68;0,45;28,87;0;
MURONI;901;62;0;62;44;66;5,68;18,94;0;19,04;13,21;0;0;00:14:35;1,47;2,11;6,93;4,94;7,37;0;5;2;37;30;0;30;0;15,47;0;
OGUNSEYE;660;45;0;65;51;82;4,41;26,07;0;21,03;18,96;0;1,86;00:14:35;2,87;3,19;9,85;7,77;12,5;0;12;6;27;35;0;35;0;25,5;0;
PARIGI;872;60;3;81;81;149;5,99;29,52;0;32,44;29,51;0;9,25;00:14:35;3,38;3,72;9,26;9,3;17,05;0,37;7;12;38;43;0;43;3,21;32,56;0;
PENNINGTON;776;53;0;61;52;95;5,12;24,42;0;26,17;16,22;0;3,93;00:14:35;2,09;3,37;7,85;6,75;12,25;0,06;5;10;36;39;0;39;0,46;24,23;0;
PISANO;687;47;27;72;69;130;4,91;34,74;0;33,13;24,97;0;17,84;00:14:35;3,64;4,82;10,42;9,99;18,95;3,93;12;11;25;37;0;37;26,97;37,8;0;
PITZALIS;771;53;4;93;78;148;5,57;36,32;0;41,26;31,43;0;10,1;00:14:35;4,08;5,35;12,07;10,12;19,16;0,47;13;14;51;40;0;40;3,65;37,14;0;
VALLOCCHIA;773;53;51;91;89;176;5,72;39,56;0;41,56;33,93;0;21;00:14:35;4,39;5,37;11,78;11,55;22,76;6,54;10;12;47;47;0;47;50,53;42,01;0;
VERDE;851;58;12;85;85;162;6,07;34,57;0;38,87;33,66;0;12,35;00:14:35;3,96;4,57;9,97;9,94;19,06;1,47;14;12;36;49;0;49;12,49;36,68;0;
ZUGARO;917;63;0;88;89;138;6,45;32,78;0;37,51;37,12;0;7,92;00:14:35;4,05;4,09;9,65;9,67;15,07;0,05;14;10;48;51;0;51;0,45;29,96;0;
