;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;551;29;19;37;27;65;2,66;19,67;0;16,49;8,77;0;8,23;00:19:12;1,58;2,96;6,66;4,84;11,25;3,25;2,95;5,11;15,79;12,68;0;12,68;15,47;23,78;0;
BIANCU;633;33;24;46;38;83;3,11;21,84;0;17,96;15,05;0;10,01;00:19:12;2,38;2,84;7,31;5,92;13,12;3,79;6;7;21;20;0;20;24,01;26,6;0;
DALLA BERNARDINA ;700;36;51;50;38;104;3,4;20,55;0;21,69;10,15;0;12,17;00:19:12;1,45;3,1;7,07;5,38;14,87;7,32;3;2;15;16;0;16;36,91;28,72;0;
DEMARCUS ;394;20;0;18;11;15;1,8;13,69;0;8,58;3,35;0;0,69;00:19:12;0,85;2,18;4,61;2,83;3,82;0;0;2;7;6;0;6;0;10,67;0;
DORATIOTTO ;566;29;6;40;26;56;2,68;17,43;0;13,71;6,28;0;1,77;00:19:12;1,11;2,42;7,08;4,54;9,94;1,02;2;4;16;15;0;15;5,76;21,43;0;
GOZZI;384;20;5;33;24;41;1,91;23,67;0;15,82;6,89;0;5,37;00:19:12;1,79;4,12;8,7;6,3;10,67;1,24;0;4;11;7;0;7;4,75;25,12;0;
LA ROSA ;728;38;43;56;37;103;3,58;21,85;0;23,03;11,49;0;13,68;00:19:12;1,58;3,16;7,65;5,06;14,2;5,85;6;9;23;21;0;21;41,47;28,96;0;
LELLA ;510;27;29;35;26;62;2,49;20,99;0;14,87;9,34;0;11,15;00:19:12;1,83;2,91;6,82;5,16;12,2;5,66;3;5;15;12;0;12;22,54;25,79;0;
MANCA;727;38;14;39;23;69;3,38;15,51;0;15,19;7,17;0;7,73;00:19:12;0,99;2,09;5,32;3,19;9,45;1,95;5;4;15;7;0;7;14,15;19,61;0;
MASTINO;422;22;29;24;22;60;2,03;19,47;0;9,86;8,01;0;5,84;00:19:12;1,9;2,34;5,62;5,13;14,24;6,78;3;3;9;9;0;9;23,46;26,44;0;
MICELI;549;29;8;31;23;51;2,59;17,03;0;14,5;6,81;0;1,35;00:19:12;1,24;2,64;5,68;4,25;9,32;1,45;3;5;16;17;0;17;7,96;18,14;0;
MURONI;763;40;21;46;30;113;3,61;17,22;0;18,91;7,06;0;6,26;00:19:12;0,92;2,48;6,08;3,95;14,79;2,77;2;6;20;8;0;8;21,13;27,6;0;
OGUNSEYE;279;15;1;19;12;22;1,31;16,61;0;7,22;4,31;0;2,69;00:19:12;1,54;2,59;6,67;4,23;7,84;0,32;1;2;9;7;0;7;0,9;18,49;0;
PARIGI;500;26;3;29;21;41;2,36;17,22;0;12,95;6,76;0;2,88;00:19:12;1,35;2,59;5,83;4,22;8,26;0,54;1;5;17;14;0;14;2,72;18,73;0;
PENNINGTON;331;17;17;19;13;32;1,56;17,22;0;8,41;4,96;0;8,19;00:19:12;1,5;2,54;5,59;3,83;9,57;5,19;1;4;9;5;0;5;11,44;21,82;0;
PISANO;562;29;9;39;28;59;2,74;20,83;0;21,33;9,67;0;7,04;00:19:12;1,72;3,8;7,02;5,06;10,49;1,62;5;6;23;16;0;16;9,13;23,98;0;
PITZALIS;666;35;40;58;47;114;3,45;28,56;0;28,85;19,52;0;24,31;00:19:12;2,93;4,34;8,77;6,99;17,17;5,95;7;10;22;19;0;19;17,94;34,97;0;
VALLOCCHIA;655;34;42;55;46;104;3,42;29,65;0;30,54;19,58;0;23,87;00:19:12;2,99;4,66;8,41;7,03;15,87;6,38;7;11;26;21;0;21;32;33,71;0;
VERDE;571;30;7;33;25;50;2,69;16,77;0;13,47;5,96;0;4,99;00:19:12;1,04;2,36;5,76;4,42;8,7;1,29;0;3;11;12;0;12;7,37;19,5;0;
ZUGARO;524;27;14;34;23;48;2,48;17,52;0;16,47;4,36;0;6,39;00:19:12;0,83;3,14;6,5;4,37;9,19;2,61;1;5;15;9;0;9;10,26;21,56;0;
