;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4526;66;480;219;201;911;5,79;14,27;55,28;63,55;57,25;63,58;84,95;01:09:04;1,26;1,4;4,86;4,42;19,36;10,1;9,53;9,21;57,63;52,26;1,26;52,26;290,32;32,96;0;
ALTARE ;5010;72;374;268;231;990;6,44;15,19;43,68;92,56;63,44;58,69;76,96;01:09:26;1,27;1,85;5,36;4,61;19,76;7,47;16;20;89;63;1;63;237,12;35,07;0;
BIANCU;5014;72;502;198;194;1008;6,29;12,62;50,96;58,24;50,96;60,38;59,28;01:09:27;1,02;1,16;3,94;3,88;20,1;10,02;3;8;53;43;2;43;336,96;33,21;0;
CANDELA;5261;76;679;268;235;1109;6,69;14,23;70,72;81,12;70,72;59,12;122,72;01:09:29;1,34;1,54;5,1;4,47;21,07;12,91;11;13;60;56;2;56;398,32;35,84;0;
COCCO;4647;72;541;223;194;1008;6,36;14,92;36,4;68,64;56,16;59,76;87,36;01:04:58;1,21;1,48;4,79;4,19;21,69;11,64;9;7;42;47;1;47;323,44;35,89;0;
DALLA BERNARDINA ;4471;66;427;233;213;836;5,87;15,16;14,56;64,48;59,28;62,38;78;01:07:52;1,33;1,44;5,21;4,77;18,7;9,56;10;11;57;64;0;64;299,52;33,05;0;
GIANDONATO;4603;66;405;203;178;769;5,78;12,79;44,72;56,16;55,12;61,02;80,08;01:09:29;1,2;1,22;4,41;3,86;16,7;8,79;10;7;57;36;1;36;228,8;29,05;0;
GOZZI;4030;58;302;183;164;706;5,06;12,79;37,44;46,8;38,48;67,53;66,56;01:09:27;0,95;1,16;4,54;4,08;17,52;7,48;6;7;52;39;1;39;172,64;30,81;0;
LA ROSA ;4428;64;262;185;138;679;5,49;11,4;33,28;45,76;30,16;62,86;47,84;01:09:27;0,68;1,03;4,18;3,12;15,34;5,92;4;4;49;32;0;32;165,36;27,51;0;
LELLA ;5097;73;575;249;250;1062;6,55;15,38;49,92;69,68;85,28;59,68;99,84;01:09:29;1,67;1,37;4,88;4,9;20,83;11,28;17;10;68;82;1;82;340,08;35,16;0;
MANCA;5238;75;906;256;249;1408;6,67;14,32;48,88;70,72;65,52;59,63;106,08;01:09:27;1,25;1,35;4,88;4,74;26,88;17,29;10;4;61;50;2;50;579,28;42,09;0;
MASTINO;4586;66;631;253;237;1039;5,93;16,02;127,92;69,68;75,92;64,2;119,6;01:09:27;1,66;1,52;5,51;5,17;22,65;13,76;17;13;63;71;3;71;296,4;37,25;0;
OGUNSEYE;4723;68;571;237;226;1066;6,02;14,49;81,12;58,24;61,36;61,79;107,12;01:09:29;1,3;1,23;5,02;4,78;22,57;12,09;8;8;66;61;2;61;350,48;37,05;0;
PENNINGTON;4851;70;293;183;174;918;6,02;11,47;35,36;46,8;41,6;60,85;52;01:09:29;0,86;0,96;3,77;3,58;18,93;6,05;3;6;47;49;0;49;202,8;31,47;0;
PISANO;4417;64;422;226;208;798;5,64;14,61;72,8;61,36;63,44;63,22;98,8;01:09:27;1,44;1,39;5,11;4,71;18,06;9,56;12;9;68;54;1;54;239,2;31,49;0;
PITZALIS;5053;74;738;259;264;1097;6,67;16,38;143,52;83,2;85,28;58,73;128,96;01:08:09;1,69;1,65;5,12;5,23;21,71;14,61;18;14;63;68;3;68;398,32;36,26;0;
VALLOCCHIA;4936;71;750;292;259;1227;6,45;17,4;47,84;86,32;85,28;62,35;115,44;01:09:29;1,73;1,75;5,92;5,25;24,86;15,19;14;9;80;78;1;78;517,92;40,89;0;
VERDE;4984;72;454;233;207;934;6,34;14,07;81,12;82,16;56,16;62,18;97,76;01:09:29;1,13;1,65;4,67;4,15;18,74;9,12;10;20;65;49;2;49;265,2;32,95;0;
VERGARA;4078;59;278;191;162;628;5,15;13,1;30,16;57,2;36,4;66,71;67,6;01:09:12;0,89;1,4;4,69;3,98;15,4;6,81;3;3;42;35;1;35;151,84;28,04;0;
ZUGARO;563;8;15;29;26;36;0,72;14,86;0;8,32;7,28;96,6;2,08;01:09:27;1,29;1,48;5,18;4,62;6,47;2,59;0;2;13;16;0;16;12,48;13,33;0;
