;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1159;75;2;67;39;223;6,62;13,82;0;20,32;7,46;57,17;8,14;00:15:25;0,64;1,75;5,78;3,37;19,24;0,13;1,3;3,4;25,8;11,7;0;11,7;30,49;35,2;18,96;
ALTARE ;1187;77;5;75;41;266;6,81;14,36;0;22,23;9,72;56,85;6,8;00:15:25;0,82;1,87;6,31;3,48;22,4;0,41;2;2;37;16;0;16;39,18;39,5;20,24;
ARBOLEDA;1190;77;0;86;48;222;6,94;16,17;0;27,17;13,43;53,57;9,98;00:15:25;1,13;2,28;7,24;4,02;18,63;0;4;4;39;20;0;20;17,49;36,14;17,47;
CADILI;1099;71;2;73;50;271;6,47;17,35;0;24,87;9,57;61,49;14,04;00:15:25;0,87;2,26;6,66;4,54;24,65;0,17;1;4;24;11;0;11;53,43;43,38;19,29;
DALLA BERNARDINA ;1172;76;4;69;43;222;6,74;14,7;0;22,5;10,09;56,62;9,53;00:15:25;0,86;1,92;5,93;3,69;18,91;0,37;1;3;21;18;0;18;43,6;34,87;20,66;
DEMARCUS ;1162;75;0;58;35;213;6,53;12,01;0;16,55;6,36;56,53;4,9;00:15:25;0,55;1,42;5,02;3,05;18,34;0;2;4;28;16;0;16;14,13;32,87;18,92;
DORATIOTTO ;1144;74;1;58;32;193;6,46;12,59;0;19,27;4,58;57,63;9,68;00:15:25;0,4;1,68;5,09;2,76;16,91;0,09;1;5;26;3;0;3;31,58;32,04;19,25;
EMERSON;1166;76;3;58;25;173;6,48;10,73;0;16,11;2,06;55,75;8,65;00:15:25;0,18;1,38;4,98;2,13;14,86;0,3;0;3;23;1;0;1;38,78;28,87;19,85;
LA ROSA ;1130;73;0;59;34;211;6,37;12,41;0;15,62;4,82;60,03;6,45;00:15:25;0,43;1,38;5,22;2,99;18,68;0;1;3;21;10;0;10;28,53;33,73;18,08;
PISANO;1130;73;0;68;44;234;6,48;14,29;0;19,74;6,83;59,53;4,72;00:15:25;0,6;1,75;5,98;3,91;20,67;0;1;5;25;13;0;13;22,52;36,75;17,48;
PITZALIS;1214;79;0;65;38;222;6,91;13,57;0;19,17;7,1;53,71;6,6;00:15:25;0,58;1,58;5,39;3,13;18,31;0;0;1;14;9;0;9;15,64;33,86;18,33;
