;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1411;79;195;78;77;378;7,39;21,26;7,34;27,66;26,15;0;27,06;00:17:58;1,8;1,93;5,39;5,35;26,48;13,48;7,82;6,09;24,91;28,45;0,09;28,45;140,31;41,43;0;
CALIGARA;1129;62;173;64;69;304;5,92;22,97;26,8;21,98;23,53;0;36,77;00:18:09;2,08;1,95;5,71;6,13;26,94;15,31;6;4;24;18;1;18;90,85;42,81;0;
CETER;990;55;70;27;11;180;4,67;10,55;0;11;1,1;0;6,06;00:18:09;0,11;1,11;2,69;1,12;18,21;7,09;0;2;16;4;0;4;70,16;30,07;0;
CUSUMANO;1200;66;102;57;64;301;6,21;21,27;0;20,8;20,47;0;13,1;00:18:09;1,71;1,73;4,72;5,33;25,05;8,48;6;2;11;29;0;29;78,07;39,02;0;
DALLA BERNARDINA ;1311;77;169;70;74;331;7,14;20,53;2,68;22,61;24,78;0;11,59;00:17:08;1,89;1,72;5,32;5,64;25,26;12,86;8;3;20;35;0;35;132,24;38,47;0;
GEMMI;1465;86;274;92;88;480;8,17;23,39;0;34,89;29,15;0;31,94;00:17:08;1,99;2,38;6,28;5,98;32,75;18,7;8;8;28;35;0;35;229,13;49,01;0;
MAFFEI;1512;83;228;108;109;424;8,21;27,33;11,85;41,24;39,2;0;41,59;00:18:09;2,59;2,73;7,12;7,21;28,06;15,08;11;11;25;37;0;37;166,23;45,31;0;
PENNINGTON;1505;83;144;72;76;383;7,71;20,15;13,14;23,9;29,15;0;22,63;00:18:09;1,94;1,59;4,76;5,03;25,42;9,58;8;8;27;27;0;27;87,29;39,47;0;
PERALTA;1576;87;225;90;84;405;8,16;21,5;7,55;31,31;27,16;0;35,84;00:18:09;1,72;1,99;5,72;5,36;25,7;14,3;10;7;32;34;0;34;159,39;40,98;0;
PINNA S.;1589;88;350;96;85;503;8,23;21,39;18,72;30,8;28,78;0;40,1;00:18:09;1,81;1,94;6,03;5,32;31,63;21,99;10;7;34;29;0;29;218,04;46,66;0;
PITZALIS;1607;89;196;98;100;435;8,52;24,37;0;38,77;37,35;0;37,47;00:18:09;2,32;2,41;6,08;6,21;27,04;12,19;13;9;30;36;0;36;137,36;43,75;0;
SENESI;1632;90;212;81;90;415;8,38;20,45;0;26,95;26,96;0;20,6;00:18:09;1,65;1,65;4,94;5,52;25,45;12,98;6;6;27;29;0;29;174,62;40,45;0;
