;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1111;67;77;44;39;216;5,7;10,55;23,86;11,42;11,93;62,26;24,94;00:16:41;1,02;1,03;3,9;3,39;19,08;6,59;3;2,06;12,81;10,19;0,81;10,19;85,86;31,49;25,45;
ALTARE ;807;48;14;40;17;135;4,15;10,77;0;15,11;4,18;70,63;12,23;00:16:41;0,52;1,87;4,97;2,14;16,71;1,68;2;5;15;5;0;5;67,77;30,69;20,67;
ARBOLEDA;1286;77;169;70;60;288;6,87;15,26;103,71;19,54;28,43;55,78;69,25;00:16:41;2,21;1,52;5,41;4,64;22,37;13,18;9;1;19;15;3;15;42,67;36,31;32,63;
BELLONI ;1569;94;210;72;77;405;8,26;13,56;60,81;17,73;28,5;45,28;48,44;00:16:41;1,82;1,13;4,58;4,93;25,82;13,39;7;4;23;24;3;24;166,49;40,07;27,15;
CADILI;899;54;44;34;32;159;4,61;10,61;18,38;9,42;7,42;70,89;16,28;00:16:41;0,83;1,05;3,73;3,55;17,72;4,91;2;2;9;6;1;6;45,69;30,24;26,53;
COCCO;1009;60;77;46;40;190;5,21;11,3;0,97;9,02;10,16;68,19;24,04;00:16:41;1,01;0,89;4,59;3,94;18,78;7,61;3;1;12;10;0;10;105,35;31,11;24,06;
DALLA BERNARDINA ;1096;66;24;40;34;203;5,54;9,06;0;10,97;5,66;64,25;13,5;00:16:41;0,52;1;3,64;3,09;18,53;2,21;0;3;14;9;0;9;113,97;30,87;21,54;
DEMARCUS ;960;58;116;38;36;244;5;12,27;20,3;7,66;13,58;69,92;22,51;00:16:41;1,41;0,8;3,94;3,8;25,43;12,06;4;1;12;10;0;10;92,52;38,61;25,62;
DORATIOTTO ;1006;60;73;29;27;196;5,03;7,9;25,84;8,34;6,08;67,26;18,48;00:16:41;0,6;0,83;2,88;2,67;19,43;7,23;1;1;12;7;1;7;74,13;31,05;28,89;
GAGLIANO;1334;80;155;58;59;281;6,95;12,39;73,48;17,33;18,85;52,07;53,57;00:16:41;1,41;1,3;4,33;4,39;21,05;11,65;3;4;14;16;3;16;73,98;34,46;29,06;
GIANDONATO;1032;62;8;24;26;124;5,14;7,39;0;4,48;9,68;63,7;5,42;00:16:41;0,94;0,43;2,37;2,52;11,97;0,82;3;1;7;8;0;8;33,48;20,95;20,21;
LA ROSA ;1387;83;58;38;32;284;6,92;7,66;0;7,34;7,15;51,97;11,32;00:16:41;0,52;0,53;2,73;2,27;20,44;4,16;1;1;8;6;0;6;162,34;31,94;23,2;
LELLA ;1105;66;136;51;54;235;5,81;13,51;38,2;10,25;20,28;63,27;43,57;00:16:41;1,84;0,93;4,58;4,93;21,3;12,35;7;4;13;14;1;14;111,48;34,77;26,72;
MARIGOSU;1169;70;62;53;45;246;6,1;12,6;32,39;17,69;16,69;61,83;23,36;00:16:41;1,43;1,51;4,57;3,85;21,04;5,26;1;2;13;13;1;13;103,96;34,87;30,68;
PENNINGTON;1197;72;26;47;30;181;6,04;8,92;0;10,71;6,34;60,78;16,52;00:16:41;0,53;0,89;3,92;2,47;15,11;2,21;4;3;11;8;0;8;74,94;27,78;22,58;
PISANO;939;56;6;25;23;91;4,64;6,71;0;6,12;4,02;64,09;2,94;00:16:41;0,43;0,65;2,63;2,42;9,74;0,6;1;0;10;7;0;7;17,17;18,35;21,2;
PITZALIS;987;59;60;34;26;196;4,98;8,88;7,62;10,98;3,83;66,18;17,63;00:16:41;0,39;1,11;3,5;2,65;19,9;6,13;0;0;13;5;0;5;87,88;31,81;26,46;
