;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3602;97;414;150;161;1033;8,52;13,69;108,15;37,98;58;45,87;101,23;00:37:14;1,6;1,05;4,14;4,45;28,49;11,36;15;6,29;36,12;46,35;2,76;46,35;429,25;42,51;28,92;
ALTARE ;3503;99;427;148;162;1015;8,79;14,15;179,14;34,37;56,8;42,63;126,6;00:35:12;1,62;0,98;4,22;4,64;28,97;12,18;12;4;32;46;6;46;490,74;43,29;30,66;
ARBOLEDA;3977;112;570;184;207;1262;10,02;15,41;188,54;48,18;70,71;38,58;156,25;00:35:27;1,78;1,21;4,62;5,22;31,73;14,34;15;12;41;62;4;62;475,83;46,41;33,45;
BIANCU;3700;103;492;155;169;1139;9,21;15,06;103,44;47,49;69,39;43,96;107,77;00:35:47;1,88;1,28;4,2;4,57;30,8;13,29;14;8;38;45;3;45;501,65;45,3;32,31;
CADILI;3853;91;395;166;173;1071;8,01;14,06;64,12;42,38;70,79;49,22;101,24;00:42:28;1,84;1,1;4,31;4,48;27,79;10,25;18;10;43;48;1;48;408,82;42,54;28,35;
COCCO;3429;81;256;140;124;872;6,97;11,84;21,43;32,66;40,96;53,59;52,01;00:42:34;1,19;0,95;4,09;3,62;25,43;7,46;11;2;38;41;1;41;419,62;38,97;25,82;
D'AGOSTINO;3794;108;417;131;170;1023;9,39;12,63;112,74;25,23;66,63;38,92;124,54;00:35:12;1,76;0,66;3,44;4,48;26,96;10,99;21;3;22;43;2;43;394,92;40,14;31,3;
DALLA BERNARDINA ;3780;89;567;129;168;1190;7,71;12,37;172,02;26,78;62,66;52,54;98,52;00:42:39;1,66;0,71;3,4;4,44;31,47;15;17;2;26;45;5;45;476,52;44,19;31,34;
DEMARCUS ;3844;91;631;198;215;1204;8,23;17,21;244,63;55,12;83,09;49,74;159,92;00:42:23;2,16;1,43;5,14;5,61;31,32;16,42;26;9;60;64;6;64;382,83;46,7;30,13;
EMERSON;3267;92;337;104;130;777;7,97;11,4;100,03;25,21;47,55;42,92;66,31;00:35:19;1,46;0,77;3,18;3,97;23,79;10,31;13;7;21;40;3;40;357,27;35,5;27,93;
GAGLIANO;2535;98;195;98;104;702;8,54;12,8;8,25;26,65;38,99;43,93;59,03;00:25:55;1,54;1,05;3,86;4,08;27,7;7,7;11;5;24;29;0;29;333,08;42,29;26,64;
GIANDONATO;2755;78;105;97;94;498;6,68;10,35;0;27,99;23,3;51,07;33,22;00:35:12;0,85;1,02;3,52;3,42;18,06;3,8;7;5;33;26;0;26;199,62;29,94;22,52;
LA ROSA ;3630;103;334;114;114;1061;8,76;9,8;66,46;23,3;32,78;42,52;47,17;00:35:12;0,9;0,64;3,15;3,14;29,24;9,19;7;3;28;32;2;32;593,28;41,6;28,5;
LADINETTI;4152;98;543;164;149;1255;8,53;12,72;84,4;43,45;55,51;48,9;106,14;00:42:29;1,34;1,05;3,94;3,6;30,24;13,09;15;6;35;44;1;44;515,61;44,72;27,59;
LELLA ;3826;111;581;178;211;1230;9,91;15,44;176,82;48,24;73,63;38,22;141,73;00:34:28;1,92;1,26;4,65;5,51;32,14;15,19;20;9;45;66;6;66;464,14;46,59;31,19;
MARIGOSU;3669;104;381;208;222;1161;9,66;19,79;110,83;67,57;80,92;44,18;127,45;00:35:12;2,21;1,84;5,68;6,04;31,65;10,39;21;7;52;61;2;61;463,75;48,6;28,51;
PENNINGTON;3602;102;278;132;126;902;8,77;10,8;55,14;28,2;28,08;43,63;79,86;00:35:12;0,78;0,78;3,67;3,49;25,04;7,73;7;6;35;33;1;33;342,91;38,59;26,2;
UDHO;3917;93;521;198;205;1202;8,35;16,22;150,58;42,9;84,13;48,88;133,2;00:42:13;2,15;1,1;5,06;5,24;30,68;13,3;20;9;41;63;4;63;476,59;45,64;29,19;
