;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;318;29;10;22;18;43;2,76;17,7;0;8,52;5,91;0;5,02;00:10:49;1,47;2,15;5,54;4,36;10,73;2,33;1,67;2,33;8,67;6,83;0;6,83;9,42;21,36;0;
BELLONI ;411;38;45;37;31;87;3,74;27,09;0;11,57;10,93;0;15,34;00:10:49;2,66;2,81;9,03;7,56;21,22;11,04;4;4;10;10;0;10;44,31;37,83;0;
BIANCU;122;11;0;5;3;8;0,97;11,88;0;2,1;1,72;0;0,47;00:10:49;1,42;1,73;4,1;2,69;6,85;0;2;0;4;3;0;3;0;14,98;0;
DALLA BERNARDINA ;594;55;42;53;43;119;5,37;26,6;0;18,91;14,9;0;14,96;00:10:49;2,51;3,19;8,87;7,27;20,11;7,16;3;5;19;16;0;16;36,77;37,29;0;
DEMARCUS ;419;39;7;30;23;64;3,66;22,09;0;10,23;5,94;0;4,19;00:10:49;1,42;2,44;7,13;5,42;15,18;1,58;0;3;15;6;0;6;6,61;29,07;0;
DORATIOTTO ;400;37;2;29;26;62;3,54;23,79;0;9,11;8,21;0;3,64;00:10:49;2,05;2,28;7,32;6,52;15,42;0,45;3;2;13;12;0;12;1,81;30,23;0;
GOZZI;201;19;0;10;3;12;1,6;11,35;0;3,79;0,66;0;0,35;00:10:49;0,33;1,88;5,06;1,64;6,03;0;0;1;5;0;0;0;0;13,86;0;
LELLA ;572;53;20;54;48;101;5,42;32,54;0;24,43;20,99;0;20,04;00:10:49;3,67;4,27;9,42;8,42;17,65;3,5;12;11;23;23;0;23;16,6;36,45;0;
MANCA;133;12;7;4;5;13;1,07;12,71;0;1,63;1,23;0;1,12;00:10:49;0,92;1,22;3,35;3,75;9,6;5,42;0;0;0;2;0;2;7,23;16,56;0;
MASTINO;43;4;0;0;0;0;0,31;1,58;0;0;0;0;0;00:10:49;0;0;0,16;0;0;0;0;0;0;0;0;0;0;0;0;
MICELI;68;6;0;1;1;1;0,53;8,61;0;0,51;0,49;0;0,24;00:10:49;0,71;0,74;1,17;1,07;1,5;0;0;0;0;0;0;0;0;5,91;0;
MURONI;113;10;0;2;2;4;0,87;8,3;0;0,32;0,92;0;0;00:10:49;0,82;0,28;1,75;1,46;3,63;0;1;0;1;1;0;1;0;7,45;0;
OGUNSEYE;331;31;0;19;19;48;2,84;20,22;0;7,24;4,81;0;1,06;00:10:49;1,45;2,19;5,88;5,6;14,63;0;0;2;7;7;0;7;0;27,59;0;
PARIGI;493;45;41;43;37;101;4,56;29,57;0;21,89;16,01;0;17,01;00:10:49;3,25;4,44;8,76;7,47;20,48;8,23;4;6;14;15;0;15;40,55;38,78;0;
PISANO;334;31;10;21;19;43;2,85;19,3;0;7,42;5,66;0;4,92;00:10:49;1,69;2,22;6,16;5,54;12,89;2,99;0;1;5;5;0;5;10;25,24;0;
PITZALIS;295;27;0;15;10;8;2,38;12,75;0;7,21;2,47;0;0,18;00:10:49;0,84;2,44;5,16;3,36;2,79;0;0;2;8;6;0;6;0;8,13;0;
VALLOCCHIA;266;25;2;10;5;10;2,13;12,36;0;3,73;1,92;0;1,83;00:10:49;0,72;1,4;3,88;1,85;3,78;0,73;1;0;3;3;0;3;1,95;9,61;0;
VERDE;489;45;4;28;24;64;4,13;18,38;0;9,32;4,83;0;1,71;00:10:49;0,99;1,91;5,78;4,86;13,17;0,75;0;3;15;8;0;8;3,68;25;0;
ZUGARO;434;40;0;29;18;36;3,71;19,53;0;13,91;4,73;0;3,28;00:10:49;1,09;3,2;6,72;4,03;8,27;0;0;2;14;6;0;6;0;20,41;0;
