;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1380;37;194;120;112;332;3,81;31,71;0,74;51,6;52,27;0;55,81;00:36:53;3,82;3,77;8,78;8,18;24,24;14,27;20,25;16,17;42,42;47,75;0;47,75;153,55;42,71;0;
BIANCU;1379;37;204;112;102;319;3,7;27,97;0;43,36;49,28;0;49,05;00:36:53;3,57;3,15;8,09;7,39;23,1;14,8;19;8;40;48;0;48;161,02;40,12;0;
DEMARCUS ;1188;32;206;124;116;330;3,42;37,21;1,39;53,28;50,79;0;68,31;00:36:53;4,28;4,49;10,45;9,8;27,8;17,31;16;18;40;51;0;51;150,73;48,36;0;
DORATIOTTO ;1222;33;247;112;115;337;3,48;35,88;0,67;51,81;57,81;0;64,89;00:36:53;4,73;4,24;9,14;9,39;27,6;20,24;26;20;40;51;0;51;171,44;46,86;0;
LELLA ;1595;43;188;124;112;345;4,35;29,79;6,85;52,55;51,83;0;60,19;00:36:53;3,25;3,29;7,79;6,99;21,62;11,77;20;18;52;44;0;44;141,66;39,59;0;
MANCA;1221;33;207;115;111;335;3,46;35,19;0;51,94;47,44;0;57,34;00:36:53;3,89;4,26;9,39;9,1;27,44;16,97;22;21;40;49;0;49;154,54;47,11;0;
MICELI;1250;34;172;103;100;310;3,4;29,59;0;37,69;46,93;0;36,39;00:36:53;3,75;3,01;8,23;7,99;24,83;13,78;15;6;33;45;0;45;150,37;42,65;0;
MURONI;1359;37;146;116;101;295;3,72;30,55;0;50,38;45,22;0;44,95;00:36:53;3,33;3,71;8,54;7,47;21,72;10,71;16;20;44;39;0;39;132,22;39,84;0;
OGUNSEYE;1503;41;100;106;101;266;3,98;26,36;0;43,18;46,79;0;33,61;00:36:53;3,11;2,87;7,03;6,7;17,73;6,63;21;13;31;44;0;44;86,24;33,83;0;
PARIGI;1490;40;236;143;136;393;4,22;34,84;0;67,19;66,07;0;75,02;00:36:53;4,43;4,51;9,59;9,13;26,34;15,83;20;22;43;58;0;58;207,45;45,68;0;
PENNINGTON;1618;44;240;146;123;392;4,43;30,4;0;58,11;59,44;0;72,74;00:36:53;3,67;3,59;9,03;7,62;24,25;14,84;22;18;52;48;0;48;182,91;42,27;0;
VALLOCCHIA;1222;33;178;122;110;307;3,43;33,63;0;52,87;51,98;0;55,29;00:36:53;4,25;4,33;10;9,02;25,1;14,55;22;12;48;45;0;45;130,59;44,81;0;
VERDE;1509;41;207;122;113;353;4,09;29,14;0;56,81;53,65;0;51,89;00:36:53;3,56;3,77;8,11;7,5;23,37;13,75;24;18;46;51;0;51;173,42;41,37;0;
