;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1005;121;63;52;54;258;10,9;16,04;6,38;14,05;18,23;29,59;25,35;00:08:18;1,74;1,37;5,14;5,22;24,8;5,91;5;2,12;14,5;15,56;0,06;15,56;100,34;40,28;23,82;
BOCCIA;1215;146;123;65;67;359;13,11;15,8;24,31;14,96;19,19;14,25;45,12;00:08:18;1,58;1,23;5,36;5,49;29,55;10,14;5;3;15;18;0;18;132,77;45,62;25,92;
BRIGNANI;1263;152;102;48;57;380;13,34;13,33;13,36;7,75;21,39;12,56;19,17;00:08:18;1,69;0,61;3,82;4,5;30,12;8,09;7;0;13;15;0;15;165,54;44,65;26,31;
CHIERICO;1196;144;91;70;69;350;13,24;18,81;7,99;20,47;29,98;19,73;32,53;00:08:18;2,51;1,71;5,85;5,78;29,25;7,6;8;4;21;22;0;22;123,48;46,28;25,11;
DEMARCUS ;955;115;120;87;90;321;11,35;27,59;5,5;25,42;31,07;39,33;56,58;00:08:18;3,25;2,66;9,14;9,44;33,64;12,52;10;5;21;27;0;27;151,01;53,68;24,62;
EMERSON;982;118;28;24;31;163;9,98;9,03;0;4,31;8,94;20,56;4,74;00:08:18;0,91;0,44;2,49;3,16;16,58;2,89;2;0;4;5;0;5;64,06;27,02;21,35;
GIANDONATO;447;54;0;13;16;63;4,6;10,46;0;2,04;6,07;65,91;1,64;00:08:18;1,36;0,46;2,99;3,63;14,18;0;1;0;1;8;0;8;2,6;24,11;16,22;
LA ROSA ;825;99;7;23;21;129;8,32;8,24;0;4,11;3,17;39,13;2,07;00:08:18;0,38;0,5;2,73;2,54;15,67;0,86;0;1;6;8;0;8;36,59;26,4;20,11;
LELLA ;1185;143;83;63;69;329;13,22;19,63;10,34;22,91;27,49;18,06;45,49;00:08:17;2,32;1,93;5,31;5,86;27,74;7,02;4;3;20;19;0;19;129,55;45,25;25,76;
MANCINI;1091;131;104;51;59;321;11,85;16,6;6,58;12,61;24,62;23,72;27,67;00:08:18;2,26;1,16;4,68;5,41;29,38;9,5;9;3;13;17;0;17;121,12;44,9;24,43;
OCCHIONI;1270;153;31;65;77;369;13,84;16,99;0;17,24;26,96;15,53;19,89;00:08:18;2,12;1,36;5,11;6,08;29,03;2,45;9;1;22;25;0;25;132,46;45,43;22,13;
PALESI;1088;131;27;52;59;248;11,74;15,77;0;11,97;22,42;24,22;12,25;00:08:18;2,06;1,1;4,77;5,4;22,78;2,48;9;1;12;23;0;23;56,78;37,08;23,72;
PISANO;778;94;42;37;31;158;8,25;13,77;0;11,14;9,24;43,79;18,97;00:08:18;1,19;1,43;4,7;3,97;20,36;5,38;2;2;10;5;0;5;85,58;34,55;21,59;
RAGATZU;728;88;49;46;34;175;7,9;16,55;4,72;11,13;6,28;50,99;18,88;00:08:18;0,86;1,53;6,38;4,69;23,98;6,72;0;2;15;12;0;12;96,43;41,81;25,27;
RENAULT ;1102;133;78;70;63;291;12,19;18,66;19,09;22,07;21,72;24,04;35,58;00:08:18;1,97;2;6,38;5,73;26,38;7,06;8;5;23;20;1;20;125,3;43,93;26,89;
TRAVAGLINI;1002;121;70;60;56;249;10,93;16,75;10,2;17,37;16,35;32,51;38,12;00:08:17;1,63;1,73;6,01;5,62;24,86;6,95;2;2;17;11;0;11;94,78;42,68;29;
UDHO;961;116;48;63;60;223;10,63;18,67;0;19,24;16,82;29,11;26,89;00:08:18;1,75;2;6,59;6,23;23,25;4,96;4;2;19;14;0;14;87,34;41,12;22,75;
