;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2242;86;82;91;82;375;7,41;11,46;7,23;25,33;23,56;46,82;34,63;00:26:05;1,05;1,17;4,12;3,65;16,23;3,39;5,83;4,28;24,5;23,5;0,06;23,5;131,4;28,64;23,24;
ALTARE ;1719;69;11;100;84;235;6,17;15,83;0;36,98;29,41;55,65;17,71;00:24:58;1,71;2,15;5,84;4,88;13,65;0,65;9;7;43;32;0;32;21,16;28,11;22,64;
ARBOLEDA;2690;97;130;96;119;514;8,43;12,21;14,56;21,36;37,55;38,97;44,65;00:27:42;1,4;0,79;3,57;4,44;19,09;4,82;14;4;23;39;0;39;207,05;31,63;26,24;
BELLONI ;2920;106;351;141;140;639;9,32;13,64;63,24;35,43;43,5;35,7;99,83;00:27:34;1,49;1,21;4,83;4,81;21,88;12,03;15;5;31;40;1;40;276,01;35,66;28,08;
CADILI;2254;83;45;115;76;343;7,25;12,85;0;31,81;26,21;47,39;30,85;00:27:09;1,16;1,41;5,11;3,38;15,24;1,99;6;5;30;24;0;24;72,38;29,85;23,79;
COCCO;1612;65;53;80;75;261;5,66;13,35;0;24,01;22,2;63;37,26;00:24:58;1,38;1,49;4,94;4,65;16,21;3,3;5;3;16;24;0;24;127,84;29,48;22,35;
DALLA BERNARDINA ;1855;74;0;96;54;252;6,45;12,2;0;28,65;12,38;54,14;13,47;00:24:58;0,67;1,54;5,15;2,91;13,59;0;3;1;36;18;0;18;27,47;26,53;18,9;
DEMARCUS ;2915;117;156;93;118;804;10,02;10,9;5,35;12,98;37,24;36,03;34,95;00:24:58;1,28;0,45;3,17;4,03;27,58;5,35;8;1;18;34;0;34;383,36;40,25;24,88;
DORATIOTTO ;2595;96;72;79;72;485;8,06;8,63;0;16,54;16,43;42,16;23,04;00:27:04;0,63;0,64;3,04;2,76;18,69;2,76;2;3;21;18;0;18;184,98;29,98;22,34;
EMERSON;1763;66;0;62;55;148;5,52;8,7;0;15,55;14,13;57,06;6;00:26:53;0,8;0,88;3,54;3,1;8,41;0;2;3;19;23;0;23;3,74;17,06;16,37;
GAGLIANO;1860;74;94;97;78;329;6,56;13,81;5,08;33,08;21,03;55,07;49,34;00:24:58;1,13;1,78;5,23;4,18;17,7;5,05;3;6;25;20;0;20;138,92;32,53;24,85;
GIANDONATO;1977;79;0;47;41;198;6,55;6,93;0;13,27;7,04;48,99;6,51;00:24:58;0,36;0,67;2,35;2,07;10;0;0;2;14;5;0;5;45,85;18,07;18,4;
LA ROSA ;2712;100;43;90;64;408;8,4;8,49;0;25,33;15,98;35,65;22,02;00:27:06;0,59;0,93;3,33;2,35;15,04;1,58;3;7;25;17;0;17;132,29;26,89;21,83;
LELLA ;2255;84;56;118;95;333;7,42;13,66;0;44,58;29,31;44,96;48,66;00:26:45;1,3;1,98;5,22;4,23;14,77;2,47;5;9;29;26;0;26;138,42;28,99;22,47;
MARIGOSU;2109;84;163;86;90;411;7,37;12,72;0,28;27,01;32,37;50,64;45,18;00:24:58;1,53;1,28;4,07;4,28;19,48;7,72;11;5;24;27;0;27;162,2;32,44;24,04;
PENNINGTON;2557;94;56;77;62;333;7,83;8,03;1,95;19,46;11,57;38,51;27,09;00:27:17;0,45;0,76;3,03;2,43;13,02;2,21;2;4;17;14;0;14;99,03;23,35;24,24;
PISANO;1877;75;28;85;77;273;6,55;12,55;0;21,25;23,81;51,96;22,31;00:24:58;1,27;1,13;4,53;4,1;14,55;1,5;6;3;28;24;0;24;73,27;27,08;22,61;
PITZALIS;2303;92;65;57;69;359;7,79;9,11;15,64;16,17;14,29;39,43;30,02;00:24:58;0,62;0,7;2,47;2,98;15,57;2,84;3;3;10;14;0;14;93,92;26;26,15;
VERDE;2384;87;146;113;99;422;7,64;12,94;24,07;32,55;29,66;50,55;64,48;00:27:16;1,24;1,37;4,75;4,15;17,72;6,14;8;6;32;24;0;24;177,3;31,55;28,16;
