;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;617;56;26;54;49;119;5,59;24,92;0;20,29;19,25;0;10,65;00:11:03;2,49;2,83;7,54;6,61;15,37;2,92;7,28;5,44;18,44;22,11;0;22,11;22,14;28,65;0;
BELLODI ;1012;94;57;85;90;274;9,71;33,3;0;27,46;33,35;0;15,52;00:10:45;3,3;2,71;8,39;8,86;27,13;5,66;16;6;24;40;0;40;51,05;45,5;0;
BIANCU;818;74;28;90;85;186;7,68;34,59;0;34,66;32,38;0;18,18;00:11:05;3,96;4,24;11,02;10,36;22,79;3,42;12;9;26;37;0;37;27,96;41,79;0;
CALIGARA;808;75;42;96;91;182;8,08;38,94;0;37,57;38,57;0;23,98;00:10:45;4,77;4,65;11,94;11,28;22,5;5,16;15;9;26;37;0;37;35,38;41,4;0;
CETER;460;41;0;30;24;34;3,82;19,73;0;13,17;8,1;0;1,92;00:11:10;1,76;2,86;6,46;5,24;7,3;0;0;4;12;10;0;10;0;17,36;0;
COTALI;415;37;0;17;14;30;3,29;15,4;0;7,03;4,17;0;0,48;00:11:16;1;1,69;4,12;3,49;7,18;0;0;2;7;4;0;4;0;14,96;0;
DALLA BERNARDINA ;894;80;26;83;77;205;8,1;30,85;0;28,32;29,57;0;12,04;00:11:10;3,31;3,17;9,28;8,61;22,89;2,9;12;6;24;38;0;38;24,82;40,13;0;
GEMMI;286;26;0;6;3;11;2,16;8,29;0;1,74;0,58;0;0;00:11:05;0,2;0,61;2,18;1,15;3,89;0;0;0;4;1;0;1;0;7,81;0;
IOTTI;964;86;73;77;87;242;8,69;30,15;0;28,76;31,19;0;13,18;00:11:10;3,24;2,98;8,02;9,07;25,1;7,55;6;7;25;38;0;38;61,84;42,67;0;
MAFFEI;262;23;0;0;1;6;1,79;2,49;0;0;0;0;0;00:11:38;0;0;0,19;0,2;2,28;0;0;0;0;0;0;0;0;3,76;0;
MURONI;426;40;0;34;26;54;3,8;23,34;0;12,44;7,24;0;2;00:10:42;1,7;2,92;7,94;6,07;12,66;0,11;2;2;14;12;0;12;0,45;25,95;0;
OGUNSEYE;550;47;0;32;27;41;4,33;18,29;0;10,4;8,19;0;2,16;00:11:38;1,49;1,89;5,84;4,84;7,43;0;1;3;12;14;0;14;0;16,4;0;
PENNINGTON;938;88;70;104;101;271;9,32;37,27;0;35,53;42,61;0;21,97;00:10:42;4,54;3,79;11,13;10,72;28,89;7,41;18;10;41;41;0;41;60,21;49,38;0;
PERALTA;796;71;36;81;68;164;7,43;34,73;0;37,06;27,84;0;19,11;00:11:10;3,5;4,65;10,13;8,52;20,63;4,58;10;10;30;32;0;32;36,45;39,61;0;
PINNA S.;390;33;0;23;12;31;2,95;14,62;0;6,39;2,1;0;0,73;00:11:44;0,54;1,64;5,84;2,98;7,96;0;0;1;8;4;0;4;0;17,33;0;
PISANO;740;69;56;85;75;151;7,28;36,58;0;39,42;30,91;0;32,6;00:10:45;4,18;5,33;11,5;10,1;20,4;7,61;12;12;29;36;0;36;33,43;39,47;0;
PITZALIS;305;29;0;19;12;17;2,59;17,11;0;7,97;3,43;0;0,84;00:10:42;1,12;2,61;6,34;4;5,54;0;0;4;11;4;0;4;0;13,88;0;
SENESI;257;24;0;13;8;16;2,13;14,61;0;3,47;3,31;0;0,51;00:10:42;1,29;1,35;5,08;3,22;6,16;0;1;2;5;5;0;5;0;13,6;0;
VALLOCCHIA;788;74;71;89;89;224;8,08;41,79;0;33,76;42,93;0;26,5;00:10:42;5,45;4,28;11,33;11,32;28,37;9,07;26;11;34;45;0;45;66,89;48,68;0;
