;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;436;60;51;23;15;60;5,4;15,65;0,6;7,88;3,3;0;8,98;00:07:13;0,75;1,78;5,24;3,31;13,73;11,46;0,83;2,67;8;3,89;0;3,89;36,23;24,26;0;
BIANCU;425;58;44;26;13;63;5,33;17,76;0;7,96;4,62;0;8,19;00:07:15;1,09;1,87;6,17;3,11;14,89;10,44;2;1;14;6;0;6;29,1;27,48;0;
DALLA BERNARDINA ;530;70;70;29;22;82;6,36;17,84;2,72;12,59;6,31;0;18,19;00:07:36;1,19;2,37;5,45;4,23;15,52;13,15;0;4;7;3;0;3;32,33;27,46;0;
DEMARCUS ;437;61;62;26;17;65;5,55;17,26;0;7,11;4,32;0;11,39;00:07:08;0,99;1,63;5,94;3,8;14,77;14,07;2;2;8;6;0;6;36,89;25,52;0;
DORATIOTTO ;452;63;49;19;12;66;5,62;14,9;0;6,19;1,47;0;4,74;00:07:09;0,32;1,37;4,29;2,56;14,49;10,77;0;2;10;2;0;2;46,5;26;0;
GOZZI;411;59;55;28;22;65;5,51;20,62;2,69;10,01;5,53;0;12,98;00:06:57;1,35;2,44;6,83;5,47;15,9;13,32;1;3;11;7;0;7;29,7;29,31;0;
LA ROSA ;328;47;4;7;7;21;3,97;9,93;0;0,84;1,53;0;0;00:07:01;0,47;0,26;2,27;2;6,42;1,26;0;1;1;3;0;3;4,13;10,11;0;
LELLA ;465;66;47;26;15;62;5,86;15,38;0;8,31;4,08;0;4,79;00:07:05;0,88;1,79;5,53;3,32;13,39;10,19;1;1;8;3;0;3;39,47;22,56;0;
MANCA;426;62;53;24;16;58;5,52;15,89;0;6,55;3,12;0;8,84;00:06:55;0,73;1,54;5,65;3,71;13,57;12,41;1;2;9;7;0;7;39,21;24,13;0;
MASTINO;449;59;63;18;16;67;5,21;14,36;0;8,92;2,75;0;7,93;00:07:37;0,61;1,99;3,98;3,56;14,9;13,95;2;4;5;5;0;5;40,12;24,96;0;
MICELI;412;60;50;25;15;55;5,4;17,06;0;7,83;3,82;0;8,5;00:06:55;0,93;1,9;6,03;3,53;13,32;12,11;2;3;6;4;0;4;42,46;23,2;0;
MURONI;454;62;70;27;18;86;5,69;17,67;5,39;10,56;4,2;0;13,56;00:07:16;0,92;2,32;6,02;3,95;18,85;15,42;1;3;12;5;0;5;47,27;31,43;0;
OGUNSEYE;428;64;50;18;11;57;5,59;13,35;0;5,09;2,12;0;4,97;00:06:42;0,5;1,19;4,1;2,6;13,43;11,64;1;3;6;5;0;5;46,43;22,84;0;
PARIGI;435;61;52;28;18;68;5,55;17,47;0;10,86;3,34;0;10,27;00:07:07;0,77;2,5;6,33;4,15;15,68;12,05;0;4;5;3;0;3;30,59;27,93;0;
PISANO;372;56;35;18;10;41;4,93;14,53;0;7,62;1,68;0;8,83;00:06:41;0,45;2,05;4,79;2,62;10,97;9,51;0;3;7;2;0;2;24,51;20,75;0;
PITZALIS;488;60;51;23;13;61;5,27;13,93;0;6,96;2,54;0;7,87;00:08:10;0,52;1,43;4,68;2,62;12,45;10,46;1;2;9;2;0;2;42,45;22,08;0;
VALLOCCHIA;446;55;48;21;11;52;4,81;13,8;0;7,44;1,6;0;7;00:08:10;0,36;1,67;4,6;2,53;11,62;10,74;0;3;8;2;0;2;35,98;21,66;0;
VERDE;425;59;53;27;14;55;5,26;15,82;0;7,36;3,92;0;12,91;00:07:15;0,92;1,73;6,45;3,28;12,89;12,5;0;4;9;2;0;2;39,53;23,89;0;
ZUGARO;465;65;55;25;12;65;5,79;14,3;0;9,56;2,48;0;10,6;00:07:06;0,53;2,06;5,3;2,57;13,92;11,9;1;3;9;3;0;3;45,52;25,1;0;
