;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1053;60;6;67;58;139;5,5;17,31;0;19,68;16,24;64,49;6,05;00:17:26;1,5;1,82;6,31;5,4;13,1;0,51;2,94;3,41;28,24;21,76;0;21,76;5,65;25,61;0;
ALTARE ;1046;60;3;62;48;138;5,37;15,61;0;18,34;12,47;64,16;1,52;00:17:26;1,19;1,75;5,92;4,6;13,23;0,26;1;2;35;23;0;23;2,7;25,27;0;
BELLONI ;1015;58;0;62;55;110;5,24;16,29;0;15,42;13,54;64,16;2,94;00:17:26;1,33;1,52;6,07;5,42;10,83;0;2;2;20;15;0;15;0;21,47;0;
BIANCU;1058;61;0;55;48;116;5,38;14,48;0;14,9;14,82;64,32;2,32;00:17:26;1,4;1,41;5,17;4,53;10,98;0;2;2;21;22;0;22;0;21,41;0;
CANDELA;1179;68;21;79;72;172;6,27;19,78;0;27,89;24,51;59,78;11,79;00:17:26;2,08;2,37;6,7;6,11;14,59;1,76;6;5;29;25;0;25;20,74;29,31;0;
COCCO;880;50;0;45;33;98;4,42;13,26;0;10,4;7,67;70,41;0,48;00:17:26;0,87;1,18;5,14;3,75;11,11;0;0;1;16;14;0;14;0;21,26;0;
DALLA BERNARDINA ;1031;59;6;65;64;146;5,38;17,43;0;18,1;13,27;64,83;2,17;00:17:26;1,29;1,76;6,35;6,16;14,14;0,58;0;5;28;26;0;26;6,03;26,78;0;
DEMARCUS ;1079;62;14;82;64;230;5,74;19,87;0;23,08;15,46;66,49;9,59;00:17:26;1,43;2,14;7,6;5,96;21,28;1,29;5;3;35;29;0;29;13,9;37,73;0;
GIANDONATO;990;57;0;47;40;89;4,95;12,62;0;11,84;9,68;66,42;1,82;00:17:26;0,98;1,2;4,76;4,08;8,98;0;1;1;21;16;0;16;0;18,26;0;
LELLA ;1115;64;3;65;56;134;5,77;16,55;0;22,65;15,1;61,71;5,57;00:17:26;1,35;2,03;5,83;5,04;12,02;0,3;3;2;25;16;0;16;3,29;25,16;0;
MICELI;973;56;20;77;62;153;5,21;20,6;0;22,85;18,01;68,6;14,09;00:17:26;1,85;2,35;7,96;6,32;15,77;2,02;4;8;35;25;0;25;19,62;31,09;0;
PARIGI;1006;58;5;58;48;121;5,14;15,16;0;10,67;11,33;67,35;1,06;00:17:26;1,13;1,06;5,81;4,78;11,98;0,49;1;0;21;10;0;10;4,89;22,14;0;
PENNINGTON;1053;60;0;53;40;128;5,31;13,63;0;12,23;10,36;65,06;1,52;00:17:26;0,98;1,16;5,04;3,76;12,14;0;1;2;21;10;0;10;0;22,87;0;
PISANO;866;50;0;48;45;90;4,44;15,63;0;12,51;11,66;71,25;1,63;00:17:26;1,35;1,44;5,56;5,2;10,35;0;1;2;20;15;0;15;0;20,16;0;
PITZALIS;1308;75;22;138;127;228;7,67;32;0;55,01;50,18;53,87;29,37;00:17:26;3,84;4,2;10,58;9,7;17,44;1,69;13;14;70;51;0;51;20,87;37,84;0;
RIZZO;1081;62;2;52;45;82;5,4;12,6;0;10,6;9,08;62,14;0;00:17:26;0,84;0,98;4,81;4,12;7,54;0,16;2;3;21;16;0;16;1,7;15,51;0;
VALLOCCHIA;999;57;1;73;66;153;5,39;21,54;0;25,43;21,98;66,7;9,22;00:17:26;2,2;2,55;7,33;6,56;15,34;0,1;4;2;25;27;0;27;1,04;30,26;0;
VERDE;1228;70;1;82;70;183;6,39;17,3;0;22,64;16,88;59,02;7,68;00:17:26;1,37;1,84;6,68;5,7;14,89;0,11;4;4;37;30;0;30;1,3;28,79;0;
