;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1056;44;58;74;60;174;4,07;18,42;1,46;28,33;17,97;75,17;18,86;00:23:53;1,65;2,62;6,92;5,52;16,48;5,44;5;7,5;35,33;24;0;24;43,76;32,88;0;
BELLONI ;1144;48;34;82;56;153;4,34;17,09;0;22,35;14,71;72,25;8,39;00:23:53;1,29;1,95;7,13;4,94;13,34;2,98;1;1;41;15;0;15;31,1;27,31;0;
BIANCU;910;38;44;65;52;142;3,5;18,89;0;27,41;17,39;80,76;15,88;00:23:53;1,91;3,01;7,1;5,72;15,62;4,8;3;6;29;22;0;22;36,98;32,61;0;
COCCO;1126;47;133;61;50;178;4,17;14,13;8,78;19,63;11,06;74,18;27,08;00:23:53;0,98;1,74;5,44;4,4;15,81;11,76;2;3;20;13;0;13;79,63;28,87;0;
LELLA ;1221;51;47;93;78;205;4,74;19,93;0;37,55;18,95;70,33;25,91;00:23:53;1,55;3,08;7,59;6,35;16,77;3,81;8;15;44;37;0;37;34,37;34,62;0;
PENNINGTON;732;31;36;41;28;127;2,68;12,96;0;13,46;6,64;82,19;4,63;00:23:53;0,91;1,84;5,54;3,8;17,34;4,98;0;2;21;11;0;11;36,46;32,68;0;
VALLOCCHIA;1205;50;52;105;95;241;4,98;27,51;0;49,6;39,05;71,29;31,26;00:23:53;3,24;4,12;8,7;7,9;20,04;4,31;16;18;57;46;0;46;44;41,23;0;
