;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3212;100;99;166;172;621;8,98;15,91;15,42;49,01;56,81;37,41;65,25;00:32:10;1,74;1,49;5,07;5,28;18,93;2,95;13,19;9,94;49,12;55,88;0,19;55,88;182,68;33,32;25,94;
ALTARE ;3318;99;221;197;196;664;9,03;18,01;72,97;74,86;61,75;37,38;104,72;00:33:33;1,86;2,26;5,95;5,91;20;6,65;16;18;62;62;2;62;213,85;35,58;31,11;
ARBOLEDA;3642;109;193;235;240;841;10,13;20,53;32,16;82,22;93,08;33,29;131,79;00:33:33;2,56;2,26;6,44;6,58;23,09;5,3;24;18;69;66;0;66;271,4;39,96;29,2;
BIANCU;1744;52;42;82;96;331;4,66;15,73;3,24;23,01;32,79;67,79;27,75;00:33:33;1,88;1,32;4,69;5,49;18,99;2,41;4;4;20;28;0;28;99,77;33,12;26,5;
CADILI;4136;123;263;237;271;1073;11,37;19,15;45,55;68,45;92,1;28,5;122,64;00:33:33;2,23;1,66;5,73;6,54;25,95;6,36;23;14;75;84;1;84;334,1;42,66;29,66;
COSSU M.;3009;90;37;112;117;426;7,74;11,5;3,06;23,95;31,13;42,29;30,9;00:33:33;1,03;0,8;3,74;3,89;14,15;1,22;7;5;24;41;0;41;108,84;25,46;25,89;
D'AGOSTINO;3730;111;146;210;235;838;10,18;18,36;12,65;61,53;90,1;31,82;87,63;00:33:33;2,42;1,65;5,63;6,3;22,46;3,9;18;13;54;84;0;84;236,42;38,17;26,85;
DALLA BERNARDINA ;2985;89;19;121;106;362;7,74;12,4;0;35,36;37,85;39,29;32,83;00:33:33;1,27;1,18;4,04;3,54;12,12;0,62;17;5;36;42;0;42;99,49;23,55;23,1;
DEMARCUS ;3346;100;70;190;194;634;9,03;17,04;14,29;54,35;62,58;36,03;53,09;00:33:33;1,87;1,62;5,67;5,8;18,94;2,08;16;16;64;68;0;68;129,31;34,08;24,67;
EMERSON;3020;90;47;114;115;374;7,79;11,88;1,12;25,37;37,81;38,67;21,62;00:33:33;1,25;0,84;3,77;3,82;12,39;1,56;10;4;36;38;0;38;77,01;22,94;24,25;
GAGLIANO;3247;97;70;158;155;579;8,54;13,97;0;47,63;41,21;37,71;46,81;00:33:33;1,27;1,47;4,86;4,76;17,82;2,16;3;7;50;46;0;46;148,85;32,17;23,92;
GIANDONATO;2349;93;0;70;89;271;7,97;10,51;0;19,7;20,16;37,33;12;00:25:13;0,86;0,84;2,99;3,79;11,54;0,02;2;4;16;30;0;30;41,02;21,23;19,19;
LADINETTI;3588;107;71;174;179;692;9,57;15,57;2,97;47,48;65,18;35,26;53,68;00:33:33;1,82;1,32;4,84;4,99;19,28;1,97;13;4;51;68;0;68;172,42;33,98;24,85;
LELLA ;2097;106;77;127;120;442;9,67;18,37;19,49;39,79;38,3;34,17;53,9;00:19:52;1,83;1,9;6,04;5,71;21,08;3,67;11;9;41;46;0;46;127,42;37,41;26,38;
MARIGOSU;3930;117;111;256;259;966;10,88;20,03;13,25;88,63;79,68;31,26;113,65;00:33:33;2,03;2,26;6,51;6,58;24,58;2,83;16;16;76;67;0;67;414,94;42,56;25,69;
PENNINGTON;3469;103;104;157;168;635;9,15;14,35;16,48;42,97;55,74;35,64;62;00:33:33;1,61;1,24;4,51;4,84;18,32;3;18;10;50;52;0;52;211,43;31,67;26,99;
UDHO;3781;113;113;211;219;803;10,19;16,84;9,53;48,92;69,58;30,77;88,92;00:33:33;1,84;1,29;5,59;5,79;21,25;2,99;13;12;62;72;0;72;236,65;37,21;26,84;
