;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2064;60;223;130;110;431;5,63;21,32;5,97;47,94;38,05;0;41,97;00:34:28;1,81;2,29;6,27;5,28;20,46;10,41;10,38;11,31;42,38;41,75;0,06;41,75;159,63;34,74;0;
CALIGARA;2419;69;368;197;182;598;6,87;27,73;0;79,45;68,54;0;87,24;00:34:50;2,83;3,28;8,15;7,54;24,72;15,2;18;24;67;80;0;80;253,72;41,94;0;
COTALI;2495;73;268;159;134;541;6,86;21,87;15,8;62,48;39,88;0;39,77;00:34:18;1,6;2,5;6,39;5,36;21,69;10,75;15;10;45;61;0;61;193,58;36,12;0;
CUSUMANO;1508;44;110;98;77;289;4,08;19,76;0;29,51;20,97;0;18,85;00:34:18;1,39;1,96;6,48;5,08;19,16;7,28;3;4;31;29;0;29;92,74;33,04;0;
DALLA BERNARDINA ;1605;47;113;93;74;301;4,33;19,45;0;26,96;30,5;0;18,65;00:34:18;1,9;1,68;5,81;4,63;18,74;7,01;8;4;27;29;0;29;93,06;31,81;0;
GEMMI;1968;59;221;127;117;493;5,66;23,7;0;46,67;50,16;0;41,99;00:33:17;2,55;2,37;6,43;5,95;25,06;11,21;12;10;39;47;0;47;169,28;40,27;0;
IOTTI;1684;49;90;107;90;294;4,58;20,66;0,68;37,79;24,13;0;21,32;00:34:18;1,43;2,24;6,35;5,37;17,47;5,34;7;10;47;31;0;31;66,59;30,97;0;
MAFFEI;1927;56;233;134;108;399;5,32;22,22;0;49,85;34,46;0;40,09;00:34:18;1,79;2,59;6,96;5,59;20,69;12,11;8;9;40;38;0;38;144,76;35,02;0;
MURONI;2392;69;283;157;132;592;6,54;23,05;15,01;61,55;46,38;0;47,1;00:34:50;1,94;2,57;6,56;5,51;24,75;11,85;10;19;58;50;0;50;207,5;40,65;0;
OGUNSEYE;1778;52;96;103;72;238;4,75;18,35;0;34,92;23,8;0;33,35;00:34:18;1,34;1,96;5,8;4,05;13,39;5,38;3;7;34;29;0;29;63,29;26;0;
PENNINGTON;2638;76;361;159;137;635;7,11;21,39;0;52,76;48,09;0;57,25;00:34:50;1,82;2;6,02;5,18;24,08;13,68;14;16;56;43;0;43;296,54;39,35;0;
PERALTA;2138;62;134;77;70;355;5,55;14,97;0;24,87;19,45;0;9,96;00:34:18;0,91;1,16;3,59;3,27;16,62;6,27;6;7;28;22;0;22;130,09;27,64;0;
PINNA S.;2401;69;308;187;172;592;6,75;26,55;6,22;74,67;61,75;0;64,7;00:34:50;2,57;3,11;7,77;7,16;24,67;12,83;22;13;63;74;0;74;198,75;41,41;0;
PISANO;1739;50;127;95;74;282;4,59;18,65;4,06;35,7;23,91;0;22,37;00:34:50;1,37;2,05;5,47;4,24;16,24;7,32;10;5;30;31;0;31;77,33;29,08;0;
RAGATZU;1874;54;180;119;101;300;5,04;21,12;0;43,67;38,6;0;37,21;00:34:50;2,06;2,33;6,33;5,39;16;9,63;13;12;31;36;0;36;151,88;29,06;0;
SENESI;2242;64;278;120;104;441;5,95;19,37;35,33;44,33;37,44;0;63,83;00:34:50;1,67;1,98;5,34;4,62;19,67;12,39;9;14;34;27;1;27;166,81;33,29;0;
VALLOCCHIA;2211;64;401;153;123;539;6,09;22,15;18,48;61,93;40,73;0;67,8;00:34:19;1,84;2,8;6,93;5,56;24,39;18,13;8;17;48;41;0;41;248,18;40,16;0;
