;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1135;97;15;62;64;219;8,76;17,01;0,47;17,25;21,64;40,49;15,13;00:11:45;1,87;1,54;5,42;5,57;18,05;1,2;5;2,29;17,71;20,47;0;20,47;48,61;32,47;0;
ALTARE ;1229;101;61;92;83;274;9,63;22,61;3,09;35,92;31,68;37,19;41,13;00:12:06;2,58;2,92;7,49;6,72;22,29;4,95;10;5;29;26;0;26;77,83;40,79;0;
ARBOLEDA;740;61;0;42;41;81;5,53;16,96;0;12,92;15,44;60,13;5,79;00:12:06;2,09;1,75;5,67;5,55;10,93;0;6;1;14;18;0;18;4,53;23,63;0;
BELLONI ;1580;130;33;84;101;461;11,99;18,76;0;20,47;37,89;27,42;22,88;00:12:06;2,4;1,3;5,34;6,4;29,2;2,12;11;2;22;31;0;31;139,94;45,9;0;
BIANCU;1286;106;14;71;68;256;9,63;17,14;0;20,34;22,67;33;15,63;00:12:06;1,76;1,58;5,54;5,32;19,86;1,12;3;1;15;18;0;18;59,09;35,96;0;
COCCO;1290;106;0;52;57;234;9,34;13,32;0;12,5;11,86;34,93;1,81;00:12:06;0,92;0,97;4;4,39;18,11;0;1;1;8;17;0;17;20,26;31,27;0;
COSSU M.;720;59;4;35;30;69;5,25;14,18;0;10,91;10,76;60,85;8,01;00:12:06;1,5;1,52;4,89;4,16;9,59;0,57;3;2;13;9;0;9;10,86;20,74;0;
DALLA BERNARDINA ;1248;103;13;58;60;227;9,1;14,13;0;11,13;15,43;35,25;10,35;00:12:06;1,24;0,89;4,62;4,79;18,17;1,03;3;0;22;17;0;17;30,2;32,13;0;
DORATIOTTO ;687;57;2;26;26;55;4,91;12;0;5,34;7,65;65,29;3,26;00:12:06;1,11;0,78;3,77;3,73;8,08;0,35;2;0;12;8;0;8;9,13;17,67;0;
EMERSON;1162;96;0;40;35;141;8,17;10,05;0;7,4;9,19;36,81;2,42;00:12:06;0,79;0,64;3,47;2,97;12,16;0;2;0;8;12;0;12;14,95;22,17;0;
GIANDONATO;1137;94;0;33;45;138;8,08;11,17;0;6,85;9,68;39,94;3,49;00:12:06;0,85;0,6;2,94;3,97;12,11;0;3;0;4;17;0;17;9,82;22,06;0;
LA ROSA ;1234;102;17;70;65;236;9,17;16,31;0;18,41;20,06;35,92;13,64;00:12:06;1,63;1,49;5,67;5,23;19,12;1,36;5;2;19;16;0;16;56,04;34,45;0;
LELLA ;1381;114;13;90;96;300;10,54;19,44;0;28,69;30,86;30,42;26,18;00:12:06;2,23;2,08;6,49;6,94;21,72;0,91;3;5;29;30;0;30;91,29;38,54;0;
PARIGI;1508;125;23;101;107;396;11,68;21,2;0;26;41,32;27,85;29,54;00:12:06;2,74;1,72;6,72;7,12;26,26;1,5;8;4;29;27;0;27;132,89;43,84;0;
PENNINGTON;1414;117;0;60;79;327;10,47;15,9;0;12,67;25,88;30,75;6,93;00:12:06;1,83;0,9;4,24;5,57;23,15;0;5;4;13;31;0;31;40,09;37,79;0;
PISANO;979;81;30;71;68;167;7,66;22,4;4,96;27,72;27,83;48,77;31,38;00:12:06;2,84;2,83;7,3;6,91;17,1;3,09;10;6;23;18;0;18;37,28;34,39;0;
PITZALIS;388;63;0;33;33;39;6,18;26,02;0;13,3;11,95;59,69;4,41;00:06:07;3,08;3,43;8,63;8,47;10,1;0;3;4;15;16;0;16;1,87;24,34;0;
VALLOCCHIA;1313;108;37;91;103;327;10,24;22,05;0;22,73;37,69;33,64;30,38;00:12:06;2,87;1,73;6,92;7,84;24,89;2,81;7;2;26;37;0;37;90,26;42,34;0;
