;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3012;50;206;241;180;554;4,77;23,99;11,05;96,98;59,9;0;55,41;01:00:36;1,97;3,2;7,94;5,95;18,18;6,76;16,56;30,89;100,78;74,56;0,11;74,56;143,46;33,37;0;
BELLODI ;2960;51;84;213;168;513;4,88;23,04;0;89,19;53,36;0;27,94;00:57:43;1,8;3,01;7,19;5,68;17,33;2,84;11;26;88;62;0;62;83,96;32,26;0;
BIANCU;3284;52;326;282;223;728;5,1;26,03;1,34;107,77;77,19;0;65,54;01:02:47;2,35;3,28;8,57;6,78;22,18;9,92;22;25;112;99;0;99;262,61;38,79;0;
COTALI;2904;50;260;202;151;522;4,78;22,35;5,45;90,04;52,41;0;47,65;00:57:30;1,8;3,1;6,97;5,18;17,98;8,97;18;29;80;63;0;63;206,67;32,68;0;
IOTTI;2275;40;105;165;128;314;3,73;21,72;0;66,02;33,44;0;32,84;00:57:30;1,47;2,9;7,24;5,61;13,78;4,62;8;20;72;44;0;44;77,67;26,97;0;
MURONI;3402;56;95;301;212;536;5,49;25,94;0;119,34;76,94;0;52,4;01:00:24;2,26;3,51;8,86;6,23;15,77;2,78;25;48;144;97;0;97;89,6;31,31;0;
RAGATZU;2997;47;332;235;171;602;4,42;22,55;45,68;88,8;48,91;0;87,57;01:04:19;1,63;2,96;7,84;5,7;20,1;11,08;12;37;89;82;1;82;166,96;35,23;0;
SENESI;2973;51;213;247;168;600;4,97;25,4;17,51;115,26;61,03;0;69,79;00:58:03;2,05;3,88;8,3;5,64;20,17;7,17;15;46;113;66;0;66;141;37,36;0;
VALLOCCHIA;3734;58;360;320;247;806;5,64;25,48;29,46;119,39;81,44;0;87,18;01:04:19;2,18;3,2;8,58;6,62;21,59;9,65;21;33;135;93;0;93;190,33;37,65;0;
VERGARA;2577;41;82;199;154;365;3,91;23,14;0;77,04;54,38;0;27,74;01:02:52;2,11;2,99;7,74;5,98;14,15;3,18;17;14;74;65;0;65;72,35;27,5;0;
