;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2309;52;240;87;90;455;4,54;11,86;13,62;20,84;28,89;69,86;36,41;00:44:01;1,25;0,9;3,75;3,88;19,61;10,24;8,22;3,17;22;27,33;0,28;27,33;167,9;32,12;0;
ALTARE ;2281;52;204;105;101;450;4,57;13,77;0;27,19;29,98;71,02;43,62;00:43:53;1,31;1,19;4,59;4,45;19,73;8,94;9;2;32;35;0;35;154,98;33,68;0;
BELLONI ;2637;60;392;122;123;614;5,3;13,9;8,77;28,67;34,7;66,28;60,82;00:43:53;1,32;1,09;4,63;4,67;23,28;14,86;8;4;39;29;0;29;276,41;37,87;0;
BIANCU;2482;57;412;108;117;584;4,99;13,93;18,77;21;34,73;69,02;68,54;00:43:53;1,4;0,85;4,36;4,7;23,52;16,6;8;2;16;31;0;31;251,74;37,27;0;
COCCO;2086;48;194;66;68;431;4,05;10,06;0;11,85;18,24;73,22;7,71;00:43:53;0,87;0,57;3,18;3,28;20,64;9,3;6;2;18;17;0;17;177,85;32,65;0;
DALLA BERNARDINA ;2409;55;180;98;92;519;4,78;12,62;5,32;23,6;30,8;68,82;22,78;00:43:53;1,28;0,98;4,07;3,83;21,55;7,48;9;1;23;31;0;31;144,53;35,01;0;
DEMARCUS ;2177;50;237;95;106;483;4,4;14,61;21,6;22,72;39,41;71;34,37;00:43:53;1,81;1,04;4,36;4,88;22,19;10,91;13;3;26;40;1;40;143,27;35,71;0;
GIANDONATO;2133;49;92;45;70;326;4,09;8,79;0;12,27;19,69;70,58;10,67;00:43:53;0,92;0,58;2,12;3,28;15,28;4,34;3;1;8;20;0;20;81,85;24,61;0;
GOZZI;2085;47;94;60;57;331;4,01;9,04;1,95;11,93;11,25;71,8;9,68;00:43:53;0,54;0,57;2,89;2,74;15,88;4,53;3;1;14;19;0;19;74,61;26,54;0;
LA ROSA ;2322;50;119;47;58;323;4,19;7,58;10,7;8,47;12,83;69,74;7,22;00:46:08;0,55;0,36;2,01;2,5;13,89;5,12;4;1;10;18;0;18;76,99;22,73;0;
LELLA ;2441;56;312;93;118;491;4,88;13,37;63,2;27,15;45,01;67,49;67,85;00:43:53;1,84;1,11;3,79;4,85;20,1;12,77;12;6;25;42;2;42;173,87;32,81;0;
MASTINO;2139;49;311;132;117;492;4,44;17,85;20,29;46,84;47,21;73,35;67,63;00:43:53;2,21;2,19;6,17;5,47;22,99;14,55;21;12;44;38;0;38;209,41;39,5;0;
OGUNSEYE;2322;53;282;84;87;504;4,55;11,19;1,4;22,35;27,21;70,86;36,4;00:43:53;1,17;0,96;3,6;3,75;21,72;12,14;10;7;21;31;0;31;238,47;34,39;0;
PARIGI;2431;55;263;65;63;452;4,65;8,58;26,48;8,92;17,77;68,71;28,59;00:43:53;0,73;0,37;2,69;2,58;18,61;10,82;4;2;11;10;1;10;170,47;29,4;0;
PENNINGTON;2460;56;295;78;74;483;4,76;9,74;9,97;12,48;23,26;67,53;37,74;00:43:53;0,95;0,51;3,16;3,01;19,63;11,99;9;1;18;22;0;22;200,11;31,92;0;
PISANO;2280;52;244;82;89;387;4,48;11,44;22,01;21,11;33,69;68,67;50,96;00:43:53;1,48;0,93;3,58;3,91;16,96;10,69;9;2;22;29;1;29;139,51;28,35;0;
PITZALIS;2203;50;209;77;82;411;4,34;11,68;23,33;21,46;28,35;69,1;26,41;00:43:53;1,29;0,97;3,49;3,71;18,68;9,5;5;3;18;25;0;25;120,73;30,54;0;
VERDE;2472;56;289;113;104;529;4,92;12,93;11,29;19,85;29,82;70,69;43,14;00:43:53;1,21;0,8;4,59;4,22;21,39;11,7;5;2;21;25;0;25;227,56;35,2;0;
ZUGARO;2208;50;186;97;90;380;4,38;12,64;0;27,33;36,09;69,63;31,3;00:43:53;1,63;1,24;4,38;4,08;17,22;8,42;10;5;30;30;0;30;159,75;30,42;0;
