;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1046;115;220;32;20;306;9,96;12,1;0,1;11,07;2,97;42,98;9,06;00:09:06;0,28;1,06;3,07;1,86;29,33;21,03;0,31;2,46;10,69;4,46;0;4,46;196,02;41,59;0;
BELLONI ;1087;119;214;22;23;336;10,31;11,54;0;6,48;2,31;40,7;3,38;00:09:06;0,21;0,6;2,03;2,14;30,94;19,72;0;0;4;3;0;3;213,29;42,99;0;
BIANCU;1080;119;204;37;25;279;10,33;12,45;0;11,04;2,61;40,92;8,97;00:09:06;0,24;1,02;3,42;2,33;25,85;18,84;0;1;14;1;0;1;203,54;38,19;0;
DALLA BERNARDINA ;1104;121;287;35;17;341;10,63;13,33;0;14,05;3;41,94;11,56;00:09:06;0,27;1,27;3,17;1,53;30,91;26;0;3;14;5;0;5;262,61;45,06;0;
DEMARCUS ;979;107;267;31;27;383;9,5;14,24;1,35;8,58;3,92;49,68;10,7;00:09:06;0,4;0,88;3,13;2,71;39,19;27,26;0;3;8;9;0;9;199,81;51,7;0;
GOZZI;1014;111;366;52;39;363;10,02;16,26;0;25,63;7,58;49,47;32,07;00:09:06;0,75;2,53;5,1;3,86;35,81;36,15;2;11;17;17;0;17;208,38;49,13;0;
LA ROSA ;993;109;81;21;7;216;9,07;7,47;0;5,34;0,79;42,38;1,34;00:09:06;0,08;0,54;2,07;0,66;21,75;8,12;0;1;9;0;0;0;80,66;30,27;0;
LELLA ;1104;121;293;33;27;317;10,55;12,39;0;10,2;5,2;35,68;8,29;00:09:06;0,47;0,92;2,95;2,41;28,74;26,55;1;0;8;6;0;6;267,83;40,28;0;
MANCA;972;107;225;30;8;328;9,24;11,78;0;12,42;1,12;50,39;9,27;00:09:06;0,12;1,28;3,11;0,81;33,76;23,18;0;1;13;3;0;3;213,77;46,18;0;
MASTINO;1092;120;258;38;23;323;10,5;13,02;0;15,29;3,96;38,74;12,06;00:09:06;0,36;1,4;3,48;2,1;29,58;23,67;0;7;15;6;0;6;257,37;42,69;0;
PENNINGTON;1112;122;245;29;20;296;10,52;11,21;0;7,98;2,85;39,22;6,45;00:09:06;0,26;0,72;2,64;1,84;26,6;22,04;0;0;8;2;0;2;240,6;38,07;0;
PITZALIS;971;107;121;25;13;237;9,16;10,96;0;7,02;1,51;44,88;2,53;00:09:06;0,16;0,72;2,55;1,31;24,44;12,44;0;1;6;0;0;0;120,83;36,4;0;
VERDE;982;108;209;41;14;301;9,46;13,38;0;11,8;1,52;48,56;9,4;00:09:06;0,15;1,2;4,15;1,47;30,7;21,34;0;2;13;3;0;3;190,58;45,26;0;
ZUGARO;1104;121;89;23;11;254;10,25;9,2;0;8,06;2,2;36,16;1,71;00:09:06;0,2;0,73;2,11;1,01;23,02;8,07;1;2;10;3;0;3;89,03;34,48;0;
