;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1230;109;410;68;66;436;10,09;19,43;36,25;15,14;14,86;0;51,81;00:11:16;1,2;1,23;5,52;5,36;35,42;33,34;1,72;0,72;10;11,11;3,17;11,11;246,69;51,25;0;
CAPELLO;1234;109;424;70;52;446;10,02;18,21;33,84;10,97;7,82;0;43,47;00:11:16;0,63;0,89;5,63;4,18;36,13;34,33;1;0;10;5;3;5;250,75;51,9;0;
COSSU;1133;100;393;66;65;419;9,36;20,38;11,5;14,93;14,4;0;49,99;00:11:16;1,27;1,32;5,8;5,78;36,96;34,72;1;2;12;12;1;12;212,96;53,1;0;
COTALI;1334;118;443;69;56;459;10,79;17,78;27,11;15,58;13,57;0;50,11;00:11:16;1,02;1,17;5,14;4,22;34,36;33,21;1;0;11;6;3;6;257,4;49,94;0;
DAMETTO;1221;108;417;56;52;422;9,8;16,93;8,79;10,43;8,26;0;33,43;00:11:16;0,68;0,85;4,61;4,27;34,58;34,13;0;0;6;10;1;10;263,59;50,36;0;
FEOLA;1271;113;418;60;72;439;10,32;18,35;23,13;11,2;13,32;0;36,94;00:11:16;1,05;0,88;4,72;5,7;34,51;32,86;0;0;9;10;3;10;238,05;49;0;
GERONI;1247;111;355;53;58;445;10,02;17,02;0;6,57;15,77;0;17,74;00:11:16;1,26;0,53;4,29;4,69;35,65;28,43;3;0;6;13;0;13;266,46;50,17;0;
MURGIA;1220;108;317;42;40;387;9,6;14,62;14,93;6,83;7,33;0;31,31;00:11:16;0,6;0,56;3,4;3,3;31,77;25,99;0;0;6;4;2;4;217,77;45,48;0;
MURONI;1226;109;364;62;71;418;9,95;18,22;49,65;9,91;12,27;0;45,12;00:11:16;1;0,81;5,06;5,83;34,1;29,66;1;0;6;13;4;13;214,05;49,06;0;
PINNA S.;1176;104;415;72;54;413;9,59;18,75;15,05;16,86;10;0;59,82;00:11:16;0,85;1,43;6,14;4,57;35,15;35,29;1;0;13;6;2;6;260,29;51,67;0;
RUSSU;1289;114;484;89;90;472;10,88;22,97;108,5;26,23;27,74;0;98,03;00:11:16;2,15;2,03;6,93;6,95;36,62;37,58;4;2;11;19;6;19;239,96;52,95;0;
SENESI;1269;113;369;62;61;429;10,21;17,22;18,5;14,65;13,46;0;41,39;00:11:16;1,06;1,15;4,89;4,8;33,78;29,06;2;1;9;15;1;15;235,35;48,64;0;
