;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;458;82;24;38;35;96;8,17;28,22;1,77;14,71;12,77;0;9,15;00:05:34;2,74;3,19;8,15;7,5;20,51;5,11;3,89;3;13,06;15,44;0,11;15,44;19,73;37,36;0;
BELLONI ;535;96;30;51;45;118;9,73;31,11;0;20,64;18,67;0;13,82;00:05:34;3,49;3,86;9,57;8,48;22,09;5,55;4;4;17;16;0;16;19,57;40,6;0;
BIANCU;545;98;22;42;42;128;9,79;29,36;0;15,13;14,53;0;9,62;00:05:34;2,66;2,78;7,65;7,62;23,53;4,06;3;3;13;18;0;18;22,13;42,96;0;
DALLA BERNARDINA ;442;79;15;40;35;87;7,78;26,76;0;14,93;8,99;0;7,28;00:05:34;2,03;3,38;8,95;7,91;19,73;3,36;1;2;13;15;0;15;14,84;36,72;0;
DEMARCUS ;364;65;19;26;19;52;6,11;20,81;0;8,82;4,92;0;4;00:05:34;1,35;2,42;7,08;5,32;14,35;5,28;1;2;7;6;0;6;19,24;26,32;0;
DORATIOTTO ;406;73;0;23;18;39;6,64;17,81;0;6,21;5,28;0;1,25;00:05:34;1,3;1,53;5,71;4,49;9,7;0;1;1;7;8;0;8;0;18,82;0;
GOZZI;531;95;67;44;41;142;9,31;26,34;0;12,34;12,94;0;12,08;00:05:34;2,44;2,32;8,3;7,76;26,67;12,57;4;2;13;17;0;17;56,98;44,36;0;
LELLA ;415;74;4;31;32;75;7,46;29,53;0;13,26;16,31;0;5,25;00:05:34;3,93;3,19;7,53;7,75;18,08;1;7;4;12;17;0;17;4,17;33,76;0;
MANCA;536;96;38;40;40;119;9,53;28,2;0;17,96;13,06;0;9,22;00:05:34;2,44;3,35;7,49;7,37;22,27;7,02;8;3;13;16;0;16;30,47;39,63;0;
MASTINO;432;77;49;43;35;123;7,92;32,05;14,6;18,74;13,97;0;17,78;00:05:34;3,23;4,34;9,83;8,08;28,51;11,37;4;7;20;18;1;18;28,36;47,71;0;
MICELI;405;73;7;39;34;81;7,48;33,25;0;14,74;12,72;0;6,77;00:05:34;3,14;3,64;9,65;8,52;20;1,81;2;1;11;17;0;17;7,32;38,34;0;
MURONI;531;95;26;49;48;128;10,07;36,63;0;20,83;21,28;0;11,96;00:05:34;4,01;3,92;9,16;9,02;24,12;4,92;6;3;20;27;0;27;23,81;45,06;0;
OGUNSEYE;463;83;24;39;39;109;8,33;29,58;0;11,51;15,38;0;5,54;00:05:34;3,32;2,48;8,4;8,45;23,53;5,11;6;2;14;17;0;17;23,13;39,42;0;
PARIGI;448;80;0;28;30;76;7,77;24,97;0;11,19;12,94;0;4,37;00:05:34;2,89;2,5;6,26;6,66;16,96;0;2;1;9;10;0;10;0;31,83;0;
PISANO;351;63;2;25;21;53;6;23,18;0;10,71;6,65;0;3,82;00:05:34;1,9;3,05;7,17;6,05;15,07;0,54;4;3;7;12;0;12;1,89;29,38;0;
PITZALIS;470;84;36;49;47;114;8,84;35,53;0;21,2;16,87;0;17,94;00:05:34;3,59;4,51;10,32;10,02;24,31;7,62;7;4;19;22;0;22;31,17;43,95;0;
VALLOCCHIA;476;85;54;43;37;121;8,71;31,71;0;16,83;15,14;0;14,46;00:05:34;3,18;3,53;9,09;7,85;25,44;11,26;5;6;16;16;0;16;46,13;45,34;0;
VERDE;458;82;43;35;39;89;8,14;28,13;17,21;16,12;14,03;0;14,33;00:05:34;3,06;3,52;7,73;8,43;19,54;9,4;2;4;12;15;1;15;20,89;37,83;0;
ZUGARO;435;78;5;30;23;66;7,42;23,02;0;13,61;6,19;0;5,24;00:05:34;1,42;3,13;6,88;5,22;15,21;1,17;3;2;12;11;0;11;5,07;30,39;0;
