;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4586;47;451;270;216;811;4,33;19,4;8,71;105,05;67,6;0;76,49;01:37:47;1,48;2,28;5,89;4,7;17,35;9,44;22,33;28,67;99,33;85,6;0,07;85,6;339,68;30,37;0;
BELLODI ;5001;51;280;293;252;704;4,73;19,16;2,71;108,1;72,46;0;72,24;01:37:35;1,45;2,16;5,85;5,04;14,08;5,59;21;23;111;94;0;94;195,69;26,74;0;
BIANCU;5095;52;551;359;322;967;4,99;23,53;52,79;147,39;112,08;0;141,31;01:37:35;2,2;2,89;7,04;6,33;18,98;10,82;45;46;121;152;1;152;335,94;33,99;0;
CETER;4319;44;267;270;210;617;4,1;19,75;3,37;102,96;63,53;0;68,64;01:37:35;1,47;2,38;6,24;4,86;14,28;6,19;17;36;103;86;0;86;205,83;27,44;0;
CUSUMANO;3876;40;86;216;168;454;3,64;18,44;0;82;52,97;0;29,01;01:37:35;1,37;2,12;5,58;4,34;11,71;2,22;21;19;82;77;0;77;72,99;22,85;0;
DALLA BERNARDINA ;4210;43;181;233;190;508;3,94;18,14;16,43;89,27;55,02;0;52,22;01:37:35;1,31;2,12;5,52;4,51;12,07;4,29;16;18;77;77;0;77;122,18;23,32;0;
GEMMI;3776;38;308;216;198;749;3,58;21,33;0;82,16;71,83;0;57,02;01:39:07;1,9;2,18;5,71;5,23;19,84;8,15;23;13;85;92;0;92;228,88;34,16;0;
IOTTI;4671;48;262;301;212;678;4,45;19,99;0;125,26;63,2;0;64,72;01:37:35;1,35;2,68;6,43;4,55;14,51;5,62;20;45;124;77;0;77;180,97;27,9;0;
MAFFEI;3937;40;246;236;187;561;3,71;18,81;0;92,65;54,15;0;71,14;01:37:35;1,38;2,35;6;4,76;14,25;6,26;16;20;85;68;0;68;172,25;27,25;0;
MURONI;4374;44;386;258;204;757;4,1;19,69;0,7;102,34;60,27;0;77,9;01:38:43;1,38;2,34;5,9;4,66;17,3;8,82;20;33;89;81;0;81;309,12;31,38;0;
OGUNSEYE;3715;38;179;185;136;474;3,41;15,76;0;61,12;34,34;0;33,96;01:37:35;0,92;1,65;4,98;3,66;12,75;4,81;7;8;63;52;0;52;158,94;23,62;0;
PERALTA;6125;63;541;347;268;1181;5,8;19,38;28,44;138,65;80,89;0;108,58;01:37:35;1,32;2,26;5,67;4,37;19,28;8,84;23;41;133;90;0;90;370,41;33,85;0;
PINNA S.;4971;50;1317;235;186;1412;4,49;16,09;0;82,48;56;0;60,52;01:39:30;1,13;1,66;4,73;3,74;28,4;26,51;18;24;78;76;0;76;1120,37;39,7;0;
PITZALIS;4471;45;475;334;273;829;4,34;23,95;22,12;128,94;103,71;0;120;01:38:43;2,32;2,88;7,47;6,11;18,54;10,62;33;31;106;94;0;94;320,18;33,2;0;
RAGATZU;4865;52;391;347;269;807;4,96;22,63;3,38;146,2;87,17;0;123,01;01:33:02;1,79;3,01;7,13;5,53;16,6;8,04;35;40;145;118;0;118;292,99;31,7;0;
SENESI;5379;54;1298;229;157;1461;4,79;14,52;0,67;86,21;46,44;0;67,04;01:39:32;0,86;1,6;4,26;2,93;27,17;24,13;20;33;88;50;0;50;1008,49;38,09;0;
