;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;712;56;0;57;52;68;5,32;21,7;0;18,64;14,47;65,63;3,57;00:12:36;2,03;2,6;7,95;7,25;9,5;0;2,35;2,82;23,71;21,12;0;21,12;0,4;22,09;15,04;
BIANCU;809;64;0;55;56;81;5,92;19,27;0;14,66;12,55;60,08;1,71;00:12:36;1,55;1,81;6,78;6,87;10,05;0;3;1;14;19;0;19;0;21,46;15,88;
BOCCIA;871;69;0;86;83;109;6,76;26,56;0;31,64;25,31;54,61;4,23;00:12:36;2,91;3,63;9,84;9,56;12,58;0;4;9;51;41;0;41;0;28,6;14,35;
BRIGNANI;813;64;0;59;49;89;5,95;19,31;0;18,81;8,86;59,27;1,98;00:12:36;1,09;2,32;7,28;6;10,96;0;1;4;21;13;0;13;0;24,89;14,68;
CHIERICO;691;55;0;49;39;53;4,98;17,57;0;13,1;12,09;67,33;3,66;00:12:36;1,75;1,9;7,08;5,58;7,73;0;1;2;19;15;0;15;2,58;18,13;17,93;
DEMARCUS ;655;52;0;65;57;84;5,1;27,06;0;20,93;18,42;68,48;4,02;00:12:36;2,81;3,2;9,87;8,71;12,78;0;6;3;27;24;0;24;0;28,03;13,93;
EMERSON;661;52;0;49;46;61;4,86;19,75;0;12,57;9,39;69,26;1,06;00:12:36;1,42;1,9;7,42;6,97;9,26;0;2;2;20;17;0;17;0;20,56;14,67;
LA ROSA ;747;59;0;35;33;33;5,17;12,79;0;5,84;5,01;61,98;0,03;00:12:36;0,67;0,78;4,63;4,4;4,38;0;0;0;8;11;0;11;0;10,48;12,35;
LELLA ;691;55;0;60;50;60;5,21;23,06;0;21,9;14,36;67,39;5,32;00:12:36;2,08;3,17;8,71;7,17;8,68;0;1;2;28;17;0;17;0;22,72;14,48;
MANCINI;512;41;0;35;31;29;3,7;17,78;0;10,64;7,63;76,88;3,17;00:12:36;1,49;2,08;6,81;6,03;5,72;0;0;2;12;9;0;9;0,09;14,37;16;
OCCHIONI;797;63;0;56;53;66;5,85;19,61;0;18,75;13,36;61,63;4,92;00:12:36;1,68;2,35;6,98;6,67;8,32;0;2;3;20;16;0;16;1,61;20,07;16,74;
PALESI;723;57;0;45;44;51;5,23;17,86;0;13,3;12,31;64,63;2,09;00:12:36;1,7;1,84;6,29;6,05;7,11;0;0;1;21;16;0;16;0;17,37;13,37;
PINNA S.;719;57;0;76;72;93;5,73;30;0;30,03;23,98;64,98;7,66;00:12:36;3,34;4,18;10,52;10,07;12,97;0;7;6;43;38;0;38;1,12;29,99;16,24;
PISANO;526;42;0;33;33;42;3,82;18,31;0;10,69;9,25;76,04;2,69;00:12:36;1,76;2,03;6,35;6,28;8,04;0;0;0;13;11;0;11;1,44;18,57;16,93;
RAGATZU;656;52;0;68;62;83;5,2;29,36;0;24,47;23,78;67,85;7,03;00:12:36;3,63;3,73;10,42;9,44;12,73;0;7;6;30;34;0;34;0;28,95;15,25;
RENAULT ;764;61;0;74;61;86;5,92;26,29;0;29,38;19,59;63,53;5,8;00:12:36;2,57;3,85;9,74;7,99;11,31;0;4;2;34;33;0;33;0;27,37;14,79;
TRAVAGLINI;749;59;0;63;59;71;5,63;22,6;0;22,29;14,75;65,3;3,34;00:12:36;1,97;2,98;8,4;7,85;9,49;0;1;4;24;20;0;20;0;22,59;13,66;
UDHO;720;57;0;58;54;67;5,37;21,69;0;17,82;15,4;66,52;2,04;00:12:36;2,14;2,48;8,05;7,55;9,31;0;1;1;18;25;0;25;0;21,42;14,47;
