;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2507;103;74;156;157;541;9,49;19,39;6,71;49,4;58,16;37,55;61,41;00:24:27;2,29;1,97;6,19;6,21;21,18;2,87;14,93;9,6;46,47;51,2;0;51,2;178,43;37,5;24,37;
ARBOLEDA;2546;105;124;187;187;648;10,1;24,03;15,47;63,38;86,84;37,59;85,35;00:24:12;3,41;2,49;7,33;7,35;25,44;4,88;24;16;58;64;0;64;226,49;42,96;24,94;
BIANCU;2730;115;136;195;202;689;10,92;23,06;20,27;61,88;76,96;32,85;101,96;00:23:48;2,82;2,27;7,16;7,38;25,24;4,98;18;11;50;55;0;55;246,81;43,32;27,24;
BOCCIA;2755;113;98;210;200;677;10,59;21,13;5,48;64,28;66,71;32,45;80,77;00:24:23;2,42;2,33;7,61;7,27;24,57;3,55;14;10;75;64;0;64;274,84;42,83;25,74;
BRIGNANI;2623;107;37;115;113;467;9,36;13,09;0;26,46;33,06;29,1;21,86;00:24:32;1,26;1,01;4,37;4,33;17,8;1,4;9;1;29;39;0;39;127,87;31,27;22,84;
CHIERICO;2764;117;141;195;176;705;10,99;21,19;14,61;62,6;71,3;30,11;87,47;00:23:34;2,58;2,27;7,06;6,37;25,51;5,09;16;14;50;50;0;50;259,85;43,81;25,5;
DEMARCUS ;2535;101;100;218;202;637;9,88;26,92;4,35;71,42;83;40,03;103,89;00:25:12;3,27;2,82;8,62;7,98;25,12;3,93;22;16;76;70;0;70;239,04;45,02;24,71;
EMERSON;2182;89;21;100;93;272;7,81;13,45;0;31,05;30,51;40,42;27,7;00:24:32;1,4;1,42;4,58;4,25;12,46;0,98;8;9;28;31;0;31;48,44;24,74;22,67;
GIANDONATO;2130;88;19;111;125;379;7,95;17,13;0;40,16;33,13;46,02;34,93;00:24:17;1,56;1,89;5,22;5,86;17,79;0,9;3;9;38;40;0;40;117,74;32,71;21,22;
LELLA ;2698;107;86;165;182;587;10,06;21,01;0;59,54;76,08;33,25;72,01;00:25:07;2,82;2,21;6,12;6,74;21,74;3,19;21;8;48;55;0;55;167,95;38,72;23,67;
MANCINI;2669;109;65;168;176;614;10,1;19,92;0;54,7;66,69;35,34;54,74;00:24:31;2,5;2,05;6,31;6,6;23,01;2,44;21;12;48;67;0;67;179,78;39,96;23,04;
OCCHIONI;3064;123;91;173;202;839;11,41;19,44;13,93;44,26;72,24;30,51;66,52;00:24:49;2,36;1,44;5,65;6,6;27,38;2,97;21;9;48;73;0;73;299,78;44,82;26,14;
PALESI;2449;102;35;113;115;438;9,05;15,2;0;29,39;37,68;38,53;23,66;00:24:07;1,54;1,2;4,61;4,7;17,9;1,41;15;4;37;42;0;42;107,48;31,73;22,46;
PISANO;2150;92;56;124;114;383;8,41;17,63;4,06;44,27;42,17;43,02;57,65;00:23:16;1,96;2,06;5,77;5,31;17,82;2,6;12;9;33;34;0;34;147,36;33,28;24,38;
RAGATZU;2073;82;48;130;122;370;7,51;17,64;4,19;39,7;42,31;48,73;39,3;00:25:09;2,04;1,91;6,27;5,91;17,85;2,31;7;7;45;39;0;39;119,43;33,11;24,41;
UDHO;2244;89;58;139;145;408;8,27;19,89;18,35;47,95;53,8;44,91;63,37;00:25:11;2,4;2,14;6,19;6,45;18,17;2,59;13;9;34;45;0;45;113,58;34,19;26,63;
