;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3262;80;58;202;202;674;7,41;18,99;0,59;60,46;69,86;52,12;57;00:40:34;2,13;1,87;6,21;6,17;20,5;1,82;18;11,15;64,08;69,69;0;69,69;194,29;36,51;22,87;
ARBOLEDA;3319;93;65;244;250;785;8,84;22,61;0;65,26;98,52;44,89;74,01;00:35:36;2,97;1,97;7,34;7,55;23,65;1,96;29;13;75;89;0;89;233,16;40,85;22,56;
BELLONI ;4395;103;53;231;248;995;9,3;16,81;0;50,13;76,58;41,09;40,48;00:42:43;1,74;1,14;5,26;5,65;22,65;1,2;24;5;66;87;0;87;258,14;37,76;23,62;
CADILI;3393;79;52;230;208;705;7,32;19,93;0;73,44;74,64;53,56;68,79;00:43:01;2,2;2,16;6,79;6,12;20,77;1,53;14;14;70;69;0;69;128,48;38,25;23,01;
COCCO;2778;65;58;157;174;512;5,92;18,03;0;49,03;53,71;60,34;45,23;00:42:51;1,93;1,77;5,64;6,26;18,44;2,09;12;8;42;49;0;49;163,37;33,42;22,89;
COSSU M.;3334;78;46;239;253;728;7,41;23,31;0;83,89;86,15;54,68;68,38;00:42:57;2,58;2,52;7,18;7,58;21,85;1,38;25;17;74;87;0;87;207,25;39,87;21,93;
EMERSON;3157;74;36;163;149;491;6,6;15,25;0;43,16;55,71;53,11;40,79;00:42:39;1,76;1,37;5,16;4,73;15,56;1,14;16;6;47;57;0;57;155,69;28,89;23,72;
GIANDONATO;2622;74;45;161;143;465;6,69;17,43;0;44,33;46,45;54,82;36,93;00:35:37;1,77;1,69;6,15;5,44;17,73;1,7;8;8;50;46;0;46;120,66;32,81;21,2;
LA ROSA ;3185;89;57;165;164;616;7,99;15,53;0;36,97;44,86;45,55;37,81;00:35:37;1,41;1,16;5,18;5,14;19,35;1,79;10;5;50;48;0;48;193,64;33,67;22,1;
LELLA ;3442;81;51;247;260;735;7,64;22,2;0;80,6;96,9;51,38;81,91;00:42:37;2,82;2,34;7,17;7,56;21,36;1,48;21;24;91;101;0;101;196,94;38,61;22,01;
PENNINGTON;3752;87;60;188;206;841;7,88;16,8;0;50,23;72,99;49,8;40,22;00:43:01;1,95;1,34;5;5,48;22,41;1,59;23;6;61;72;0;72;249,59;37,61;22,24;
PISANO;2741;64;90;177;163;556;5,89;18,48;0;60,18;56,7;62,34;62,89;00:42:38;2,07;2,2;6,45;5,94;20,28;3,27;13;12;65;58;0;58;225,96;36,17;23,19;
VALLOCCHIA;3156;89;86;236;229;669;8,46;23,3;7,61;88,2;94,4;46,73;84,7;00:35:37;2,99;2,79;7,47;7,26;21,2;2,71;25;12;80;82;0;82;197,2;39,18;25,53;
VERDE;3135;74;61;194;175;667;6,72;17,68;0;60,5;50,56;56,59;58,87;00:42:31;1,61;1,93;6,18;5,58;21,27;1,96;14;15;62;61;0;61;195,64;37,64;23,36;
