;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1169;99;29;68;67;229;9,05;17,8;2,1;20,94;22,65;38,76;24,91;00:11:46;1,97;1,82;5,84;5,74;19,26;2,51;5,67;3,47;19,27;21,13;0;21,13;63,36;34,8;22,22;
ARBOLEDA;1107;94;66;99;94;275;9,35;28,36;6,25;35,86;44,15;44,56;54,44;00:11:46;3,99;3,24;8,9;8,49;24,86;5,95;10;4;28;32;0;32;86,36;44,87;25,46;
BIANCU;1425;121;38;97;87;349;11,18;19,25;0;26,72;25,22;29,06;41,31;00:11:46;1,77;1,88;6,8;6,08;24,52;2,66;4;3;23;22;0;22;121,74;42,58;21,92;
BOCCIA;1338;114;55;90;83;343;10,47;18,97;0,69;25,84;30,48;32,1;34,33;00:11:46;2,28;1,93;6,7;6,24;25,64;4,1;7;7;21;30;0;30;157,65;43,18;24,03;
CHIERICO;1291;110;0;59;57;204;9,72;14,47;0;18,93;21,2;28,5;13,43;00:11:46;1,64;1,47;4,57;4,38;15,78;0,03;5;2;20;19;0;19;38,66;29,86;19,05;
DEMARCUS ;1039;88;42;87;83;226;8,61;26,01;0;32,24;30,67;46,78;41,93;00:11:46;2,95;3,1;8,4;7,99;21,73;4,07;12;7;30;24;0;24;71,49;41,46;23;
EMERSON;1212;103;65;52;65;233;9,19;15,29;9,92;14,45;20,48;36,71;27,69;00:11:46;1,69;1,19;4,31;5,37;19,21;5,38;8;3;15;20;0;20;73,97;33,07;25,21;
GIANDONATO;1212;103;0;34;38;160;8,72;9,32;0;6,6;5,5;34,4;2,11;00:11:46;0,45;0,54;2,8;3,14;13,22;0;0;0;12;9;0;9;20,83;23,16;18,26;
LA ROSA ;1474;125;15;53;55;295;10,82;11,64;0;11,94;9,15;25,45;11,05;00:11:46;0,62;0,81;3,6;3,75;20,03;0,99;1;2;14;10;0;10;47,43;34,05;22,05;
LELLA ;697;59;0;30;28;80;5,17;12,65;0;9,15;9,47;58,56;4,37;00:11:46;1,36;1,31;4,34;4,05;11,45;0;1;0;5;13;0;13;7,25;22,83;16,79;
PALESI;1121;95;19;51;57;174;8,45;14,61;0;10,87;18,62;40,87;13,62;00:11:46;1,66;0,97;4,51;5,11;15,57;1,7;4;0;15;24;0;24;43,3;28,3;21,96;
PISANO;898;76;32;55;56;147;6,91;17,08;0;19,46;20,29;53,51;22,5;00:11:46;2,26;2,17;6,14;6,21;16,42;3,53;7;3;17;21;0;21;54,56;30,67;22,03;
RAGATZU;988;84;17;65;63;181;7,78;19,7;0;23,88;22,68;46,05;24,32;00:11:46;2,29;2,42;6,56;6,37;18,3;1,77;9;4;20;23;0;23;59,8;34,54;22,87;
RENAULT ;1357;115;16;93;80;280;10,66;19,45;0;25,2;26,5;29,43;19,35;00:11:46;1,95;1,86;6,85;5,93;20,64;1,16;5;4;22;29;0;29;59,79;37,68;21,94;
TRAVAGLINI;1218;104;22;90;81;239;9,61;19,97;0;29,3;23,75;35,59;27,29;00:11:46;1,95;2,41;7,36;6,65;19,61;1,85;3;7;29;15;0;15;52,47;37,35;21,46;
UDHO;1160;99;51;67;74;254;9,17;20,18;14,69;23,7;31,65;39,8;35,94;00:11:46;2,73;2,04;5,81;6,4;21,88;4,43;9;6;18;26;0;26;55,06;38,45;27,29;
