;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;437;89;11;23;21;96;7,96;15,75;0,77;6,29;7,08;48,63;7,13;00:04:55;1,6;1,46;5,39;4,93;20,91;2,06;1,65;0,94;6,41;6,82;0;6,82;27,35;36,05;0;
ALTARE ;430;95;15;24;21;91;8,41;14,86;0;9,53;4,41;46,43;8,88;00:04:32;1,03;2,22;5,6;4,92;21,04;3,46;0;2;8;7;0;7;17,41;37,27;0;
ARBOLEDA;579;127;26;36;40;148;11,75;19,12;0;6,88;14,89;28,21;15;00:04:32;2,57;1,19;6,29;6,92;25,6;4,55;6;1;8;14;0;14;42,97;42,35;0;
BELLONI ;501;110;11;29;24;156;9,96;16,81;0;8,27;8;42,89;12,09;00:04:32;1,6;1,65;5,76;4,7;31,13;2,1;2;1;9;8;0;8;59,76;48,82;0;
BIANCU;394;87;3;24;22;79;7,86;17,21;0;8;6,4;51,98;8,27;00:04:32;1,63;2,03;6,06;5,5;20,08;0,75;0;1;5;7;0;7;27,83;35,51;0;
COCCO;218;48;0;14;9;34;4,28;15,56;0;3,81;3,22;70,59;4,19;00:04:32;1,48;1,75;6,31;4,33;15,8;0;1;1;2;4;0;4;4,43;30,67;0;
COSSU M.;558;123;0;30;28;113;11,03;16,08;0;6,76;9,38;22,75;3,47;00:04:32;1,68;1,21;5,46;5,07;20,2;0;3;0;6;8;0;8;14,72;34,77;0;
DALLA BERNARDINA ;469;103;6;22;19;108;9,08;13,82;0;7,2;6,57;41,37;2,11;00:04:32;1,4;1,54;4,79;4,1;22,95;1,27;2;1;8;8;0;8;52,7;38,21;0;
DORATIOTTO ;551;121;33;26;27;125;10,88;15,92;0;5,35;10,11;29,85;12,74;00:04:32;1,83;0,97;4,63;4,89;22,73;5,99;3;0;4;8;0;8;44,21;37,49;0;
EMERSON;478;105;0;20;19;82;9,11;12,02;0;4,87;5,06;34,23;1,12;00:04:32;1,06;1,02;4,11;3,97;17,27;0;2;0;5;7;0;7;7,26;30,17;0;
GIANDONATO;471;104;16;28;18;96;9,27;15,55;0;10,73;6,58;38,1;8,57;00:04:32;1,4;2,28;5,85;3,82;20,47;3,43;1;2;8;5;0;5;45,45;36,15;0;
LA ROSA ;551;121;10;31;28;113;10,82;15,3;0;7,71;8,47;24,57;11,13;00:04:32;1,54;1,4;5,64;5,01;20,51;1,87;1;0;7;10;0;10;27,27;35,68;0;
LELLA ;340;75;5;14;16;77;6,59;13,77;0;2,24;5,94;61,18;4,18;00:04:32;1,74;0,66;4,17;4,58;22,74;1,46;0;1;3;5;0;5;22,36;37,61;0;
PARIGI;296;65;3;20;23;68;6,13;21,68;0;6,42;6,89;66,17;7,05;00:04:32;2,33;2,17;6,6;7,7;23,14;0,99;2;2;8;7;0;7;30,02;40,49;0;
PENNINGTON;529;116;32;18;21;137;10,07;11,71;13,16;2,83;7,86;35,07;7,15;00:04:32;1,49;0,53;3,32;3,97;25,92;6,05;1;0;7;5;0;5;26,98;38,58;0;
PISANO;459;101;5;28;21;99;9,13;16,95;0;7,95;6,85;40,62;5,05;00:04:32;1,49;1,73;6,17;4,56;21,51;1,17;3;2;8;5;0;5;11,23;37,9;0;
PITZALIS;316;29;0;17;16;44;2,6;15,57;0;3,83;4,59;81,51;2,1;00:10:52;1,45;1,21;5,4;5,14;14,05;0;0;1;7;4;0;4;7,94;27,56;0;
VALLOCCHIA;295;65;14;16;13;59;5,83;16,15;0;4,49;5,18;65,33;8,03;00:04:32;1,76;1,52;5,47;4,36;19,85;4,8;1;1;6;4;0;4;22,47;35,36;0;
