;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;751;76;51;57;52;155;7,38;24,32;3,4;21,81;17,91;0;14,65;00:09:52;2,28;2,82;7,33;6,59;19,9;6,55;5,45;5,27;21,91;22,18;0,09;22,18;38,25;35,12;0;
CALIGARA;788;77;52;70;70;195;7,78;31,02;0;27,39;23,31;0;18,32;00:10:15;2,96;3,48;8,92;8,93;24,74;6,61;7;6;31;30;0;30;45,14;43,8;0;
CETER;433;41;0;7;3;24;3,33;5,82;0;2,64;0,2;0;0,28;00:10:39;0,05;0,61;1,67;0,66;5,62;0;0;0;3;1;0;1;0;10,83;0;
CUSUMANO;963;86;50;71;62;166;8,31;24,52;0;25,41;23,47;0;14,61;00:11:10;2,44;2,64;7,4;6,47;17,19;5,2;6;5;21;26;0;26;45,54;31,54;0;
DALLA BERNARDINA ;795;80;38;62;55;147;7,76;24,9;0;25,46;16,28;0;11,23;00:09:54;2,05;3,2;7,79;6,87;18,51;4,74;3;9;25;25;0;25;37,71;33,67;0;
GEMMI;875;87;59;72;62;217;8,59;28,19;0;27,4;21,95;0;17,64;00:10:06;2,51;3,13;8,25;7,09;24,74;6,79;7;10;28;23;0;23;51,95;43,29;0;
MAFFEI;726;68;12;69;60;126;6,78;28,58;0;24,89;22,65;0;10,58;00:10:39;3,12;3,43;9,49;8,28;17,32;1,63;5;4;25;30;0;30;11,8;33,07;0;
PENNINGTON;906;88;74;65;58;204;8,52;24,82;0;25,54;17,02;0;14,93;00:10:15;1,88;2,82;7,22;6,42;22,48;8,13;6;7;26;22;0;22;59,37;38,37;0;
PINNA S.;766;77;92;64;65;176;7,68;28,08;9,53;25,49;21,68;0;24,41;00:09:53;2,83;3,33;8,38;8,47;23,03;12,05;9;8;26;26;0;26;53,18;39,89;0;
PISANO;920;93;55;70;61;209;9,11;26,5;0;26,29;21,35;0;16,22;00:09:53;2,32;2,86;7,63;6,65;22,71;6,02;9;4;28;30;0;30;53,7;39,48;0;
PITZALIS;796;86;95;65;54;182;8,33;25,76;0;19,92;22,96;0;22,28;00:09:17;2,89;2,5;8,2;6,74;22,85;11,88;5;3;24;23;0;23;56,96;39,01;0;
SENESI;293;45;36;16;18;64;4,08;17,95;27,82;9,53;6,08;0;10,68;00:06:33;2,07;3,25;5,28;5,98;21,84;12,14;3;2;4;8;1;8;5,36;35,62;0;
