;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1727;115;121;97;100;456;10,51;18,38;36,84;30,39;37,3;34,73;55,27;00:15:03;2,16;1,75;5,62;5,8;26,29;7,01;8,33;4,72;23,58;27,3;0,9;27,3;170,65;42,33;28,63;
ARBOLEDA;1786;119;150;126;134;536;11,38;23,75;50,97;42,3;53,65;34,64;72,65;00:15:02;3;2,37;7,03;7,5;30,01;8,42;13;9;33;43;1;43;181,72;48,39;29,32;
BIANCU;1762;117;90;83;82;445;10,59;16,73;18,92;25,51;33,4;31,84;40,2;00:15:02;1,9;1,45;4,71;4,65;25,24;5,08;8;4;17;25;0;25;182,22;40,65;26,98;
BRIGNANI;1690;112;64;76;79;434;9,99;14,77;5,59;20,36;27,95;35,59;33,38;00:15:02;1,65;1,2;4,5;4,67;25,68;3,82;7;5;20;24;0;24;174,89;40,39;25,35;
CHIERICO;1940;129;89;112;110;539;11,8;18,43;22,6;36,39;41,09;27,75;54,77;00:15:03;2,12;1,88;5,75;5,66;27,77;4,61;10;7;24;36;1;36;201,89;44,55;26,71;
EMERSON;1538;102;69;66;66;334;9;13,74;10,06;14,63;24,35;40,86;28,39;00:15:02;1,58;0,95;4,28;4,31;21,74;4,52;7;2;15;18;0;18;129,2;34,9;27,16;
LELLA ;1886;125;171;120;113;539;11,57;19,1;61,16;40,08;39,84;30,83;82,48;00:15:01;2,11;2,12;6,37;6,01;28,6;9,07;7;5;35;28;2;28;228,52;45,91;30,89;
PALESI;1719;114;182;87;86;478;10,29;16,28;67,03;21,96;36,38;36,69;51,93;00:15:02;2,12;1,28;5,07;4,99;27,8;10,56;8;2;27;26;2;26;152,8;42;28,37;
RAGATZU;1606;107;160;97;103;394;9,97;20,5;49,11;35,49;40,39;35,78;70,85;00:15:02;2,51;2,21;6,04;6,42;24,54;9,93;10;7;24;22;1;22;143,46;41,09;30,95;
TRAVAGLINI;1718;116;126;88;102;451;10,61;17,91;67,66;26,31;30,39;32,32;57,28;00:14:46;1,77;1,53;5,11;5,94;26,27;7,32;6;5;16;23;2;23;157,88;41,79;31,27;
UDHO;1566;104;106;116;123;396;9,89;22,62;13,97;39,75;44,18;40,94;58,74;00:15:01;2,82;2,54;7,38;7,83;25,27;6,74;7;1;24;27;0;27;147,83;43,56;29,29;
