;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4879;104;865;256;225;1375;9,67;19,85;102,33;94,79;74,6;0;128,39;00:46:48;1,53;1,95;5,26;4,6;27,93;17,49;21,05;23,26;76,49;78,19;2,21;78,19;536,9;43,05;0;
BELLODI ;4672;100;524;217;176;1104;9,11;17,64;34,72;80,86;50,02;0;68,23;00:46:40;1,07;1,73;4,64;3,77;23,64;11,21;11;20;69;63;1;63;403,82;37,78;0;
BIANCU;4901;105;1012;278;281;1499;9,77;20,6;130,66;102,88;100,66;0;133,91;00:46:48;2,05;2,1;5,68;5,74;30,6;20,65;24;20;71;94;3;94;599,91;46;0;
CETER;4715;101;1103;311;262;1422;9,61;22,91;202,03;122,6;89,4;0;217,13;00:46:40;1,9;2,6;6,6;5,56;30,15;23,39;21;37;101;81;4;81;561,42;46,76;0;
COTALI;4548;97;736;238;199;1152;9;19,33;110,81;82,96;55,37;0;125,89;00:46:40;1,22;1,82;5,24;4,37;25,33;16,19;14;16;65;72;3;72;422,49;40,06;0;
IOTTI;4634;99;618;275;228;1184;9,27;20,67;46,33;95,54;74,85;0;97,63;00:46:40;1,62;2,06;5,93;4,92;25,54;13,33;21;21;72;84;2;84;407,93;40,74;0;
MURONI;5206;112;1000;280;253;1651;10,48;21,39;52,86;104,95;82,06;0;125,92;00:46:40;1,58;2,02;5,37;4,86;31,72;19,21;28;27;93;93;0;93;693,43;47,87;0;
OGUNSEYE;4349;93;726;228;183;1149;8,64;19,77;114,71;90,86;74,85;0;115,66;00:46:40;1,72;2,09;5,23;4,21;26,42;16,68;27;24;89;73;2;73;445,93;41,44;0;
PENNINGTON;5759;123;1241;282;268;1870;11,5;20,48;112,45;102,72;92,3;0;163,08;00:46:40;1,6;1,78;4,9;4,65;32,46;21,54;28;26;80;79;3;79;803,76;48,08;0;
PISANO;4468;96;482;191;166;983;8,69;17,25;72,46;77,05;53,44;0;84,32;00:46:40;1,2;1,72;4,27;3,71;22;10,79;13;18;63;62;2;62;295,15;35,49;0;
RAGATZU;5422;116;1187;256;231;1705;10,65;18,46;143,8;85,19;71,2;0;148,99;00:46:40;1,31;1,57;4,73;4,26;31,45;21,9;23;23;60;79;2;79;722,06;46,29;0;
