;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1630;93;255;89;72;420;8,64;19,52;17,62;32,8;21,99;0;39,31;00:17:26;1,35;2,03;5,49;4,4;25,54;15,45;5,79;7,58;26,95;25,37;0,21;25,37;162,95;40,57;0;
BELLODI ;1540;94;148;85;68;343;8,65;19,52;1,35;32,4;18,72;0;22,24;00:16:28;1,22;2,1;5,54;4,45;22,29;9,6;3;6;24;24;0;24;116,42;37,6;0;
BIANCU;1589;91;256;93;87;452;8,58;21,69;9,98;30,98;24,46;0;38,47;00:17:26;1,54;1,95;5,83;5,47;28,46;16,12;8;7;30;30;0;30;181,48;43,8;0;
CETER;1414;86;282;89;71;392;8,08;21,58;9,5;37,77;23,8;0;43,59;00:16:28;1,68;2,67;6,31;5;27,7;19,92;5;12;32;22;0;22;191,86;44,1;0;
COTALI;1417;86;159;74;56;311;7,87;18,21;23,51;26,6;13,24;0;27,66;00:16:28;0,93;1,88;5,23;3,96;21,93;11,19;3;3;18;24;1;24;85,11;35,91;0;
IOTTI;1493;91;177;99;78;365;8,51;21,29;0;36,28;28,06;0;29,84;00:16:28;1,88;2,43;6,65;5,19;24,45;11,83;8;7;25;32;0;32;136,5;39,81;0;
MURONI;1665;101;303;98;80;479;9,5;21,43;11,7;39,04;23,25;0;42,58;00:16:28;1,4;2,34;5,87;4,8;28,75;18,18;8;8;36;27;0;27;194,94;45,34;0;
OGUNSEYE;1365;83;213;68;48;323;7,52;17,28;26,15;26,49;18,17;0;35,79;00:16:28;1,33;1,94;5;3,49;23,7;15,6;6;11;24;17;0;17;133,51;38,14;0;
PENNINGTON;1795;109;359;92;78;522;10,06;19,28;50,46;34,07;24,58;0;56,02;00:16:28;1,37;1,9;5,11;4,36;29,06;19,98;7;8;26;25;1;25;196,73;43,9;0;
PISANO;1422;86;161;71;53;288;7,9;18,27;12,28;27,74;16,41;0;32,8;00:16:28;1,15;1,95;5,03;3,71;20,26;11,35;3;5;21;19;0;19;105,36;34,22;0;
RAGATZU;1782;108;368;76;63;511;9,76;16,52;22,38;20,18;18,17;0;44,37;00:16:28;1,02;1,13;4,27;3,52;28,68;20,65;4;5;20;21;0;21;205,71;42,67;0;
