;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4850;106;762;251;240;1286;9,92;20,45;68,48;88,98;86,66;0;118,51;00:45:36;1,78;1,84;5,17;4,93;26,2;15,41;27,7;18,5;69;78,2;1,5;78,2;494,82;40,67;0;
BIANCU;5272;116;758;256;220;1394;10,63;18,83;63,74;84,26;70,19;0;114,69;00:45:36;1,33;1,6;4,86;4,18;26,45;14,39;19;20;71;72;1;72;534,05;41,43;0;
GEMMI;3875;85;384;158;166;809;7,77;18,19;50,02;52,91;55,77;0;48,89;00:45:36;1,44;1,37;4,07;4,27;20,88;9,91;21;12;40;59;1;59;278,71;32,71;0;
LA ROSA ;4735;104;535;254;211;1143;9,59;19,3;14,3;86,31;58,98;0;66,12;00:45:36;1,25;1,82;5,37;4,45;24,14;11,29;16;13;72;56;0;56;417,67;38,51;0;
LELLA ;5228;115;1032;303;301;1533;10,89;22,76;88,02;109,76;113,38;0;164,51;00:45:36;2,17;2,1;5,8;5,75;29,33;19,73;31;24;79;92;0;92;615,84;44,9;0;
MURONI;5141;113;917;260;257;1459;10,52;20,61;59,09;95,94;94,35;0;120,76;00:45:36;1,84;1,87;5,05;4,99;28,38;17,85;32;21;79;93;2;93;585,63;43,15;0;
OGUNSEYE;4357;96;600;258;226;1039;9,07;22,66;96,6;101,91;91,75;0;144,41;00:45:36;2,11;2,34;5,93;5,19;23,85;13,77;29;23;81;69;3;69;343,6;38,94;0;
PENNINGTON;5687;125;1250;253;297;1876;11,61;20,32;127,16;78,02;114,81;0;139,81;00:45:36;2,02;1,37;4,45;5,22;32,98;21,98;31;16;70;79;4;79;750,34;47,16;0;
PISANO;4489;98;624;207;186;1006;8,95;17,47;76,23;73,09;68,43;0;109,39;00:45:36;1,52;1,63;4,6;4,14;22,41;13,9;25;9;48;65;3;65;418,43;35,22;0;
PITZALIS;4793;105;594;238;246;1218;9,83;20,83;45,99;86,19;92,02;0;102,19;00:45:36;1,92;1,8;4,97;5,13;25,41;12,39;32;16;59;85;1;85;452,82;39,92;0;
VERDE;4921;108;927;323;295;1387;10,32;23,56;63,68;121,37;106,95;0;174,28;00:45:36;2,17;2,47;6,56;6;28,19;18,84;41;31;91;112;0;112;551,13;44,76;0;
