;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9419;99;1330;495;447;2402;9,19;20,22;152,61;177,35;145,53;0;213,69;01:35:18;1,55;1,91;5,31;4,76;25,27;13,97;46,2;42,2;137,6;154,3;3,8;154,3;827,41;39,84;0;
BELLODI ;8761;92;889;434;349;1910;8,4;18,01;29,76;162,45;97,08;0;118,82;01:35:18;1,11;1,85;4,95;3,98;21,8;10,15;32;32;150;121;1;121;641,37;35,26;0;
BIANCU;9814;103;1641;493;477;2716;9,56;19,95;121,5;175,85;144,16;0;212,62;01:35:18;1,47;1,79;5,03;4,86;27,67;16,73;52;35;114;147;2;147;1093,58;41,77;0;
CETER;8324;87;1085;558;445;1855;8,27;22,27;248,24;205,66;157,38;0;300,72;01:35:18;1,89;2,47;6,7;5,34;22,28;13,04;41;54;161;145;7;145;584,67;37,57;0;
COTALI;9359;98;1679;488;393;2498;9,03;18,85;283,92;162,26;122,25;0;253,83;01:35:18;1,31;1,73;5,21;4,2;26,69;17,93;41;44;142;144;8;144;879,27;40,73;0;
IOTTI;8451;89;853;518;434;1844;8,36;21,75;93,11;196,01;149,78;0;183,49;01:35:18;1,77;2,32;6,13;5,14;21,82;10,09;47;41;139;157;2;157;570,02;37,14;0;
MURONI;9846;103;1015;546;458;2452;9,65;20,72;93,28;205,37;169,2;0;191,8;01:35:18;1,72;2,09;5,55;4,65;24,9;10,31;53;54;170;199;2;199;703,11;40,29;0;
OGUNSEYE;8533;90;1191;486;447;2070;8,42;21,53;168,73;166,12;142,77;0;217,23;01:35:18;1,67;1,95;5,7;5,23;24,26;13,96;45;44;127;141;3;141;716,98;38,81;0;
PENNINGTON;11272;118;1796;468;518;3282;10,91;19,19;153,61;172,03;171,66;0;199,88;01:35:18;1,52;1,53;4,16;4,6;29,11;15,94;54;43;139;173;5;173;1177,55;43,38;0;
PINNA S.;9365;98;1320;479;459;2407;9,18;20,72;166,71;170,46;157,73;0;242,16;01:35:18;1,68;1,82;5,12;4,9;25,7;14,1;51;36;128;148;4;148;773,54;40,7;0;
RAGATZU;10469;110;1830;480;488;2984;10,13;19,16;167,24;157,32;143,31;0;216,33;01:35:18;1,37;1,5;4,58;4,66;28,5;17,48;46;39;106;168;4;168;1134,06;42,8;0;
