;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1489;98;201;80;69;373;9,17;20,43;14,99;27,63;25,31;0;36,75;00:15:07;1,71;1,87;5,4;4,66;24,92;13,51;8,3;6,5;22,31;24,31;0,3;24,31;129,02;39,71;0;
BELLODI ;1489;98;162;67;58;328;8,96;17,62;0;20,97;20,84;0;18,78;00:15:07;1,4;1,41;4,49;3,87;22;10,9;8;5;16;23;0;23;135,44;35,41;0;
BIANCU;1559;103;216;72;71;410;9,6;20,39;23,43;24,59;28,26;0;35,01;00:15:07;1,81;1,58;4,62;4,56;26,32;13,85;9;8;19;27;1;27;137,63;40,98;0;
CALAMAI;1656;110;280;85;79;472;10,19;20,26;25,08;26,84;28,2;0;50,39;00:15:07;1,7;1,62;5,11;4,79;28,5;16,89;8;3;20;22;0;22;154,78;43,6;0;
CETER;1263;84;243;89;77;300;8,01;23,79;53,86;35,98;29,83;0;67,6;00:15:07;2,36;2,85;7,06;6,09;23,78;19,25;7;10;24;25;2;25;81,38;38,56;0;
COTALI;1442;95;171;73;72;365;8,93;20,92;8,14;25,62;26,49;0;28,8;00:15:07;1,84;1,78;5,08;5,02;25,29;11,83;8;5;26;31;0;31;115,11;39,99;0;
IOTTI;1343;89;194;68;59;306;8,2;19,28;8,11;23,2;22,6;0;29,82;00:15:07;1,68;1,73;5,06;4,38;22,77;14,42;7;3;18;20;0;20;119,4;36,11;0;
MURONI;1576;104;187;84;69;425;9,73;20,67;5,66;31,25;29,18;0;31,3;00:15:07;1,85;1,98;5,34;4,39;26,99;11,87;13;9;25;27;0;27;160,22;42,54;0;
PINNA S.;1410;93;140;83;71;304;8,83;22,29;11,23;30,46;25,36;0;38,49;00:15:07;1,8;2,16;5,86;5,06;21,53;9,95;12;7;24;30;0;30;79,27;36,79;0;
RAGATZU;1618;107;267;95;66;449;9,96;19,75;14,29;27,97;22,87;0;43,94;00:15:03;1,41;1,73;5,86;4,09;27,77;16,5;5;6;23;17;0;17;205,72;43,43;0;
VALLOCCHIA;1525;101;147;84;67;370;9,32;19,32;0;29,26;19,39;0;23,22;00:15:07;1,27;1,92;5,52;4,39;24,27;9,62;6;9;28;21;0;21;100,65;39,69;0;
