;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2012;129;116;88;95;483;11,39;13,87;16,43;22,15;28,74;24,88;38,86;00:15:34;1,4;1,08;4,33;4,68;23,69;5,63;7,7;2,6;22,1;27,4;0,4;27,4;174,5;37,71;26,11;
ALTARE ;1992;128;91;95;95;487;11,36;14,8;18,96;23,72;27,21;25,76;40,32;00:15:34;1,37;1,19;4,78;4,77;24,44;4,58;9;4;27;30;1;30;154,22;39,65;28,24;
DEMARCUS ;2106;135;257;120;126;622;12,37;18,22;67,06;31,5;46,35;25,58;74,28;00:15:34;2,2;1,5;5,7;5,99;29,52;12,22;15;8;36;39;1;39;224,83;45,56;29,76;
EMERSON;1761;113;67;56;62;313;9,63;10,05;13,72;9,52;15,73;28,43;22,66;00:15:34;0,89;0,54;3,18;3,54;17,77;3,8;3;0;11;15;0;15;107,74;28,82;27,45;
GAGLIANO;2012;129;94;93;82;495;11,35;13,52;11,58;26,81;23,72;26,73;43,01;00:15:34;1,18;1,33;4,6;4,09;24,61;4,7;6;4;21;22;0;22;202,46;39,8;25,61;
GIANDONATO;1823;117;40;44;54;257;9,84;8,63;3,2;10,92;12,54;23,23;15,13;00:15:34;0,69;0,6;2,39;2,94;14,09;2,2;2;0;9;19;0;19;35;23,7;24,27;
LADINETTI;2191;141;115;98;113;565;12,55;15,36;5,48;27,67;35,59;20,52;40,98;00:15:34;1,62;1,26;4,5;5,16;25,78;5,24;10;3;25;33;0;33;234,44;40,93;24,76;
PENNINGTON;2295;147;163;101;109;633;12,97;13,72;20,33;23,03;31,78;19,96;43,77;00:15:34;1,38;1;4,38;4,73;27,56;7,12;11;3;32;28;1;28;270,27;42,39;27,85;
PISANO;1869;120;47;60;71;386;10,33;11,25;0;11,91;22,06;28,77;18,79;00:15:34;1,18;0,64;3,23;3,83;20,68;2,51;6;1;12;21;0;21;133,86;33,09;22,93;
PITZALIS;1974;127;145;86;98;496;11,17;13,92;21,56;22,62;23,74;26,46;29,22;00:15:34;1,2;1,15;4,34;4,97;25,11;7,34;5;2;21;27;1;27;148,82;38,68;25,89;
UDHO;2093;134;139;130;142;572;12,39;19,2;2,37;33,78;48,7;23,39;60,44;00:15:34;2,33;1,61;6,2;6,76;27,34;6,62;10;1;27;40;0;40;233,37;44,49;24,34;
