;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4371;94;578;208;175;1050;8,59;17,77;58,87;72,68;57,44;0;91,04;00:46:24;1,32;1,67;4,76;4,01;23,74;12,91;15,2;14,9;60,5;60,5;1,5;60,5;361,29;37,54;0;
BELLODI ;3963;85;277;160;126;841;7,61;15,05;15,89;52,27;40,54;0;31,11;00:46:24;1,02;1,32;4,05;3,18;21,21;6,99;9;3;50;43;1;43;234,66;33,09;0;
CETER;4001;86;752;247;207;995;8,12;21,69;192,52;94,56;78,92;0;182,96;00:46:24;1,97;2,36;6,17;5,17;24,88;18,8;17;20;69;60;5;60;305,93;40,28;0;
COTALI;4048;87;355;188;147;878;7,88;16,67;30,44;69,25;45,06;0;57,9;00:46:24;1,11;1,71;4,65;3,63;21,7;8,77;13;16;62;50;1;50;261,18;35,14;0;
IOTTI;3880;84;261;191;164;756;7,61;17,59;4,18;66,97;51,3;0;43,12;00:46:24;1,32;1,73;4,92;4,22;19,47;6,72;15;7;46;59;0;59;216,35;32,21;0;
MURONI;4704;101;550;233;193;1123;9,33;18,86;4,06;85,18;71,04;0;77,99;00:46:24;1,51;1,81;4,96;4,1;23,89;11,69;25;19;72;84;0;84;412,27;38,27;0;
PENNINGTON;4989;108;777;228;206;1338;9,86;18,52;58,98;82,28;65,07;0;107,13;00:46:24;1,3;1,65;4,57;4,12;26,83;15,57;13;18;69;64;2;64;481,96;41,31;0;
PINNA S.;3911;84;426;160;147;780;7,58;16,14;58,32;54,1;50,09;0;78,31;00:46:24;1,28;1,38;4,09;3,75;19,95;10,89;11;11;41;43;2;43;259,85;32,38;0;
RAGATZU;4953;107;968;247;187;1380;9,73;17,79;80,41;85,5;43,45;0;129,68;00:46:24;0,88;1,73;4,99;3,77;27,85;19,55;12;26;65;70;1;70;579,56;43,08;0;
SENESI;5054;109;878;235;205;1401;9,94;17,89;115,15;71,05;68,11;0;130,98;00:46:24;1,35;1,41;4,64;4,06;27,72;17,38;14;16;67;67;3;67;519,64;41,73;0;
VALLOCCHIA;4204;91;534;191;171;1004;8,24;17,54;28,79;65,63;60,85;0;71,22;00:46:24;1,45;1,56;4,54;4,06;23,89;12,71;23;13;64;65;0;65;341,46;37,88;0;
