;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5181;108;654;239;235;1179;9,63;14,62;59,32;72,45;87,75;36,28;121,64;00:47:47;1,67;1,38;4,58;4,48;22,44;12,35;21,7;11,75;63,09;68,02;1,31;68,02;419,04;36,65;0;
ALTARE ;4734;100;533;245;227;1071;8,96;16,31;14,23;78,31;95,03;41,6;97,82;00:47:32;2,01;1,65;5,17;4,8;22,62;11,26;25;13;84;74;0;74;406,63;37,6;0;
BIANCU;5488;115;742;284;254;1248;10,36;15,98;29,83;93,57;82,02;32,86;146,65;00:47:32;1,49;1,71;5,18;4,63;22,75;13,51;12;11;67;62;1;62;518,43;38,34;0;
COCCO;5383;113;771;252;275;1349;10,02;14,96;80,62;72,06;107,96;33,97;118,57;00:47:47;2,01;1,34;4,68;5,1;25,05;14,33;25;10;62;87;2;87;459,4;39,71;0;
DEMARCUS ;5721;120;927;326;335;1619;11,12;19,38;125,05;101,98;157,47;30,89;192,88;00:47:32;2,75;1,78;5,7;5,86;28,29;16,2;41;16;87;102;3;102;540,11;44,61;0;
GIANDONATO;4557;96;273;141;157;691;8,2;10,56;13,81;39,49;56,25;37,06;42,02;00:47:32;1,23;0,87;3,09;3,44;15,16;5,99;13;6;32;48;0;48;223,53;25,77;0;
GOZZI;4355;92;356;145;142;767;7,86;10,89;34,4;38,34;43,49;45,5;53,96;00:47:32;1;0,88;3,33;3,26;17,61;8,19;13;9;34;49;0;49;236,9;29,23;0;
LA ROSA ;4986;105;528;224;224;1047;9,27;14,2;58,21;61,6;68,81;39,63;88,53;00:47:32;1,38;1,24;4,49;4,49;21,01;10,59;15;11;49;53;2;53;360,79;35,12;0;
OGUNSEYE;5049;106;705;270;216;1133;9,5;15,63;87,7;90,54;86,05;38,59;189,87;00:47:32;1,7;1,79;5,35;4,28;22,45;13,96;23;12;76;60;2;60;402,6;38,15;0;
PENNINGTON;5993;126;958;249;273;1626;11,15;14,24;56,98;75,98;86,46;28,85;114,5;00:47:32;1,44;1,27;4,15;4,56;27,13;15,98;23;14;74;75;1;75;641;42,19;0;
PISANO;5303;112;714;246;231;1183;9,85;14,09;89,62;69,3;89,85;33,86;166;00:47:32;1,69;1,31;4,65;4,36;22,3;13,46;26;15;63;67;2;67;381,45;35,79;0;
