;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1759;116;117;82;80;437;10,33;14,58;28,3;25,03;27;32,97;43,24;00:15:08;1,49;1,41;4,62;4,46;24,3;6,52;6,9;4;21,6;23,2;0,6;23,2;165,48;38,95;25,49;
ALTARE ;1680;111;59;91;84;400;10,04;16,82;9,17;34,39;30,42;37,81;37,76;00:15:08;1,81;2,05;5,43;5,01;23,82;3,52;7;8;23;29;0;29;109,84;40,11;25,15;
ARBOLEDA;1938;128;259;113;118;650;11,88;19,93;137,31;33;48,97;30,56;99,42;00:15:08;2,53;1,7;5,84;6,11;33,55;13,34;14;4;25;32;4;32;219,24;49,75;31,18;
COCCO;1632;108;253;80;87;423;9,6;15;80,04;24,93;22,71;39,59;67,66;00:15:08;1,39;1,53;4,88;5,36;25,89;15,49;3;5;18;18;1;18;165,44;40,25;26,76;
DORATIOTTO ;1822;120;118;81;84;484;10,7;14,83;15,1;19,11;24,03;33,3;29,86;00:15:08;1,32;1,05;4,43;4,63;26,55;6,49;7;5;19;27;0;27;183,33;41,59;25,78;
EMERSON;1449;96;17;46;42;214;8,19;10,58;0;15,39;11,07;39,29;16,04;00:15:08;0,76;1,06;3,16;2,92;14,78;1,18;3;3;13;13;0;13;82,49;26,32;21,98;
GAGLIANO;1748;116;144;84;70;395;10,1;13,01;3,09;27,9;20,74;30,86;52,29;00:15:08;1,19;1,6;4,82;4,03;22,59;8,25;2;5;27;16;0;16;174,59;37,89;24,82;
LA ROSA ;1922;127;61;76;66;467;11;11,9;0;20,26;24,26;25,21;23,05;00:15:08;1,26;1,05;3,94;3,46;24,3;3,16;6;0;20;16;0;16;227,87;38,28;22,46;
MARIGOSU;2027;134;163;133;124;581;12,53;20,85;21,52;41,97;48,11;23,35;67,32;00:15:08;2,37;2,07;6,57;6,12;28,66;8,06;15;5;36;40;0;40;226,39;46,85;26,77;
PENNINGTON;1981;131;60;69;76;539;11,4;12,51;16,83;20,41;26,82;27,27;23,06;00:15:08;1,35;1,03;3,49;3,86;27,23;3,01;8;4;21;26;1;26;212,3;41,29;27,15;
PISANO;1392;92;37;51;43;218;7,86;10,43;0;12,91;12,9;42,45;15,92;00:15:08;0,93;0,93;3,63;3,11;15,64;2,65;4;1;14;15;0;15;53,31;27,19;22,9;
