;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4742;104;313;270;250;1122;9,4;17,14;63,02;86,68;89,33;40,18;143,84;00:45:46;1,87;1,82;5,67;5,25;23,42;6,5;20,62;14,22;70,88;68,58;1,3;68,58;404,92;39,34;29;
ALTARE ;3984;87;134;214;191;773;7,8;15,82;40,94;71,29;56,12;48,77;91,83;00:45:46;1,41;1,79;5,37;4,8;19,39;3,36;12;15;62;50;2;50;187,86;34,85;29,05;
ARBOLEDA;4765;104;315;314;287;1200;9,54;18,2;104,76;117,94;111,02;42,08;163,34;00:45:42;2,33;2,47;6,59;6,03;25,17;6,62;21;16;88;76;2;76;392,36;42,37;30,71;
BIANCU;4949;108;334;281;263;1185;9,84;17,53;47,4;89,76;84,05;36,92;149,67;00:45:44;1,7;1,81;5,68;5,32;23,95;6,75;16;8;59;56;1;56;458,28;40,41;29,15;
DEMARCUS ;4668;102;281;301;254;1053;9,43;19,48;56,33;102,21;103,07;39,76;160,62;00:45:46;2,21;2,19;6,44;5,45;22,56;6,03;24;20;87;80;1;80;313,82;39,48;30,94;
EMERSON;3927;87;167;197;176;693;7,67;14,56;9,39;55,88;58,78;47,62;78,27;00:45:23;1,5;1,42;5,01;4,49;17,64;4,25;16;9;54;50;0;50;232,02;30,99;26,46;
LA ROSA ;5049;110;255;254;257;1263;9,91;16,08;28,83;76,59;76,17;36,33;101,42;00:45:46;1,51;1,52;5,04;5,09;25,02;5,06;14;11;64;68;0;68;489,5;40,72;26,06;
LELLA ;5290;116;305;291;268;1333;10,46;16,92;34,43;88,67;97,59;34,43;143,2;00:45:46;1,84;1,68;5,5;5,07;25,2;5,77;29;15;72;76;0;76;518,26;41,28;28,18;
OCCHIONI;5194;114;476;335;330;1448;10,68;21,48;109,44;114,97;132,23;37,19;225,51;00:45:43;2,55;2,21;6,45;6,35;27,88;9,17;35;21;92;92;2;92;553,49;45,53;29,57;
RAGATZU;4860;106;433;245;217;1082;9,42;14,6;120,38;74,92;77,52;36,88;169,02;00:45:45;1,6;1,54;5,04;4,47;22,27;8,9;16;13;62;61;3;61;400,62;37,04;30,37;
UDHO;4677;102;426;261;255;1172;9,23;16,69;77,51;73,54;95,72;41,89;153,81;00:45:45;2,05;1,57;5,59;5,45;25,07;9,1;23;14;68;76;2;76;498,14;40,66;29,51;
