;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4845;99;687;246;231;1268;9,24;20,05;71,24;88,43;80,76;0;107,97;00:48:42;1,67;1,83;5,08;4,76;25,96;13,91;25,22;18,67;69,45;78,78;2,11;78,78;449,03;40,31;0;
BIANCU;5226;107;778;243;215;1377;9,87;18,88;123,4;86,44;75,36;0;119,7;00:48:42;1,44;1,65;4,66;4,12;26,34;14,89;25;17;69;74;6;74;491,42;40,78;0;
LA ROSA ;4168;86;306;212;173;915;7,86;18,66;16,87;79,44;49,19;0;45,82;00:48:42;1,18;1,91;5,08;4,15;21,96;7,34;10;11;55;68;1;68;265,18;35,56;0;
LELLA ;5198;107;952;291;280;1468;10,05;21,69;100,16;114,93;105,01;0;167,78;00:48:42;2,02;2,21;5,6;5,38;28,24;18,32;32;18;78;88;2;88;546,72;43,23;0;
MANCA;5594;115;885;264;271;1684;10,71;20,5;44,17;95,52;92,13;0;107,11;00:48:42;1,65;1,71;4,72;4,84;30,09;15,82;33;20;60;84;0;84;680,04;44,87;0;
MASTINO;4307;88;632;251;248;1117;8,44;23,24;86,52;88,6;95,94;0;134,35;00:48:42;2,23;2,06;5,83;5,75;25,94;14,68;31;22;79;88;2;88;341,39;41,57;0;
MURONI;4898;101;557;254;215;1265;9,29;19,38;37,23;97,79;76,32;0;84,31;00:48:42;1,56;2;5,19;4,38;25,83;11,37;32;26;97;96;1;96;424,92;40,45;0;
OGUNSEYE;4953;102;825;240;234;1317;9,39;19,26;132,9;76,05;80,21;0;127,9;00:48:42;1,62;1,54;4,85;4,73;26,59;16,66;21;13;53;66;4;66;495,66;40,2;0;
PARIGI;5015;103;916;259;241;1347;9,56;19,98;89,69;90,77;84,77;0;139,65;00:48:42;1,69;1,81;5,16;4,8;26,86;18,26;23;22;74;75;3;75;541,18;41,08;0;
PITZALIS;4243;87;334;196;199;923;8,02;18,85;10,2;66,33;67,91;0;45,1;00:48:42;1,6;1,56;4,62;4,68;21,76;7,87;20;19;60;70;0;70;254,68;35,05;0;
