;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1831;122;107;92;86;452;10,88;15,17;23,57;26,89;28,13;30,4;43,63;00:15:01;1,51;1,44;4,97;4,65;24,38;5,71;6,9;5,4;23,9;24,1;0,9;24,1;164,37;39,52;26,13;
ALTARE ;1809;120;174;116;97;513;10,99;17,9;80,3;37,99;29,63;34,68;73,12;00:15:01;1,64;2,1;6,43;5,36;28,36;9,63;7;10;33;23;3;23;148,31;46,23;29,06;
DEMARCUS ;1956;130;172;120;122;551;12,03;19,36;47,38;41,32;43,49;27,04;71,69;00:15:01;2,22;2,11;6,15;6,26;28,16;8,78;11;10;32;34;2;34;184,65;45,5;28,64;
EMERSON;1624;108;50;45;41;269;9,11;8,97;0;8,37;11,23;32,26;6,83;00:15:01;0,69;0,52;2,8;2,55;16,54;3,06;2;0;8;14;0;14;104,58;26,78;23,38;
GAGLIANO;1889;126;67;99;78;482;11,12;14,36;0;32,1;21,05;29,69;36,17;00:15:01;1,11;1,7;5,26;4,13;25,54;3,56;3;4;28;19;0;19;213,77;41,5;23,05;
GIANDONATO;1655;110;16;53;54;272;9,41;10,39;0,98;15,62;12,72;30,51;12,2;00:15:01;0,77;0,94;3,19;3,24;16,42;0,95;0;3;13;14;0;14;48,23;28,65;24,35;
LADINETTI;1856;123;75;101;94;448;11,1;16,13;7,3;30,58;30,97;29,22;39,71;00:15:01;1,67;1,65;5,44;5,06;24,15;4,03;10;4;23;31;0;31;131,93;40,64;25,45;
PENNINGTON;2001;133;158;89;86;574;11,86;15,12;25,57;23,15;30,41;28,57;53,67;00:15:01;1,52;1,16;4,43;4,32;28,7;7,92;7;6;20;24;1;24;259,03;43,88;26,1;
PISANO;1648;110;73;61;66;321;9,47;11,58;12,56;11,55;20,52;33,43;23,26;00:15:01;1,24;0,7;3,68;3,99;19,47;4,44;6;3;17;25;0;25;107,62;31,49;25,4;
PITZALIS;1915;127;148;114;111;529;11,7;18,63;37,2;35,56;31,66;30,35;59,08;00:15:01;1,65;1,86;5,95;5,8;27,64;7,7;7;8;32;28;2;28;204,26;44,32;28,57;
UDHO;1957;130;138;124;114;563;12,02;19,27;24,4;32,64;49,65;28,23;60,5;00:15:01;2,54;1,67;6,35;5,82;28,79;7,06;16;6;33;29;1;29;241,19;46,22;27,31;
