;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1451;96;187;69;58;330;8,8;18,35;32,49;23,62;17,52;0;34,42;00:15:06;1,2;1,65;4,79;3,97;22,45;13,1;5,22;5,22;17,89;20,33;0,78;20,33;104,59;36,1;0;
BELLODI ;1402;93;73;53;44;200;8,23;14,58;0;19,25;11,73;0;13,44;00:15:06;0,84;1,37;3,76;3,13;14,29;5,18;2;3;9;14;0;14;54,07;24,98;0;
BIANCU;1554;103;295;81;74;445;9,67;21,56;48,79;30,1;25,01;0;40,1;00:15:06;1,61;1,94;5,24;4,76;28,65;19;9;5;19;18;1;18;157,89;43,47;0;
CETER;1050;69;221;72;45;259;6,5;20,95;49,9;26,67;14,25;0;55,53;00:15:06;1,36;2,54;6,87;4,28;24,64;21,09;5;9;22;17;1;17;94,24;41,3;0;
COTALI;1331;88;188;52;44;264;7,9;15,77;73,38;14,86;16,24;0;42,2;00:15:06;1,22;1,12;3,92;3,33;19,85;14,1;4;4;15;19;2;19;71,19;31,39;0;
IOTTI;1328;88;66;54;47;170;7,84;15,15;0;20,68;9,92;0;11,24;00:15:06;0,75;1,56;4,07;3,53;12,79;5,01;2;4;11;19;0;19;51,6;23,5;0;
MURONI;1776;118;147;89;72;464;10,75;18,19;19,15;28,84;22,58;0;30,52;00:15:06;1,27;1,62;5,01;4,04;26,13;8,3;5;5;23;29;0;29;103,92;41,49;0;
OGUNSEYE;1537;102;203;87;71;403;9,7;23,26;32,32;29,45;23,28;0;43,33;00:15:06;1,52;1,92;5,64;4,62;26,2;13,21;12;7;25;25;1;25;118,32;41,95;0;
PINNA S.;1546;102;253;75;66;382;9,46;19,53;23,26;22,47;21,47;0;34,88;00:15:06;1,39;1,45;4,82;4,24;24,7;16,38;7;5;18;18;0;18;151,75;38,57;0;
RAGATZU;1535;102;240;58;58;380;9,14;16,14;45,64;20,23;13,2;0;38,57;00:15:06;0,86;1,32;3,81;3,76;24,78;15,61;1;5;19;24;2;24;138,31;38,25;0;
