;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1733;115;96;95;91;456;10,49;17,16;11,44;27,34;34,33;35,04;42,57;00:15:00;1,96;1,55;5,42;5,19;26,05;5,46;9,2;6,6;26,4;27,5;0,1;27,5;156,96;42,15;26,11;
ALTARE ;1741;116;99;98;93;462;10,5;16,91;15,22;28,96;31,01;35,61;37,57;00:15:00;1,78;1,66;5,65;5,33;26,53;5,67;8;12;26;25;0;25;159,91;42,72;26,26;
ARBOLEDA;1863;124;136;144;126;542;11,81;22,9;26,56;56,52;47,96;31,49;77,5;00:15:00;2,57;3,03;7,73;6,77;29,08;7,32;10;10;43;36;1;36;207,59;48,32;28,57;
COCCO;1555;104;56;64;61;330;9,09;13,25;8,03;16,35;20,63;39,35;25,48;00:15:00;1,33;1,05;4,09;3,9;21,24;3,63;5;2;19;16;0;16;94,25;35,45;25,3;
DORATIOTTO ;1813;121;129;88;100;477;10,94;17,02;10,26;25,73;38,35;31,65;40,14;00:15:00;2,12;1,42;4,83;5,49;26,33;7,13;13;4;28;30;0;30;134,34;42,27;25,56;
EMERSON;1548;103;50;76;76;336;9,26;15,91;11,67;15,18;23,67;39,26;31,88;00:15:00;1,53;0,98;4,91;4,91;21,7;3,26;5;5;19;16;0;16;99,02;36,5;24,61;
GAGLIANO;1746;116;158;98;83;530;10,46;16,15;7,39;29,34;32,9;38,87;43,44;00:15:00;1,88;1,68;5,59;4,75;30,37;9,04;9;4;28;27;0;27;241,07;46,37;25,35;
LA ROSA ;1947;130;64;107;97;582;11,7;16,47;0;23,6;35,28;28,75;33,18;00:15:00;1,81;1,21;5,47;5,01;29,9;3,29;8;7;26;32;0;32;243,91;46,75;23,32;
LELLA ;1847;123;110;120;115;521;11,63;22,09;15,87;40,86;55,3;30,63;59,71;00:15:00;2,99;2,21;6,51;6,23;28,22;5,98;18;13;37;40;0;40;166,64;46,17;27,59;
PENNINGTON;1753;117;88;89;90;465;10,58;17,04;6,71;24,23;32,98;34,01;43,53;00:15:00;1,88;1,38;5,1;5,13;26,53;5,03;10;6;22;33;0;33;147,19;42,82;26,11;
PISANO;1515;101;64;66;67;313;8,9;13,9;12,7;12,63;25,22;40,77;33,24;00:15:00;1,66;0,83;4,34;4,39;20,62;4,21;6;3;16;20;0;20;75,72;34,11;28,38;
