;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1785;119;386;99;94;582;11,17;21,27;39,5;34,52;28,81;0;51,1;00:15:00;1,6;1,93;5,56;5,26;32,42;21,44;9,1;8,5;27;33,8;1,1;33,8;243,84;48,21;0;
BELLODI ;1697;113;276;83;75;487;10,4;18,79;0;27,81;18,34;0;23,7;00:15:00;1,08;1,64;4,89;4,43;28,69;16,25;3;8;28;30;0;30;217,29;43,68;0;
BIANCU;1767;118;361;96;96;549;11,13;22,07;55,86;40,04;23,33;0;53,94;00:15:00;1,32;2,27;5,46;5,43;31,07;20,41;5;8;31;31;2;31;216,16;47,32;0;
MURONI;1885;126;446;106;99;656;11,81;21,48;3,36;38,4;34,57;0;49,77;00:15:00;1,83;2,04;5,63;5,23;34,81;23,68;14;10;32;37;0;37;286,11;50,91;0;
OGUNSEYE;1800;120;391;107;85;579;11,29;21,59;31,42;33,48;25,82;0;55,08;00:15:00;1,43;1,86;5,97;4,72;32,17;21,75;6;6;17;31;1;31;253,54;48,43;0;
PERALTA;1955;130;424;98;88;654;12,06;19,63;3,4;34,19;30,07;0;41,68;00:15:00;1,54;1,75;5,01;4,48;33,47;21,71;11;8;27;35;0;35;367,16;49,39;0;
PINNA S.;1787;119;450;95;113;627;11,28;22,31;75,21;29,64;40,01;0;54,65;00:15:00;2,24;1,66;5,31;6,31;35,11;25,18;10;9;17;38;2;38;212,92;50,08;0;
PISANO;1556;104;210;71;63;392;9,4;17,07;11,09;24,79;13,66;0;28,91;00:15:00;0,88;1,59;4,59;4,06;25,19;13,47;6;4;20;24;0;24;147,11;39,2;0;
PITZALIS;1677;112;363;110;102;544;10,7;23,69;103,69;34,47;29,76;0;78,9;00:15:00;1,77;2,06;6,58;6,1;32,45;21,64;10;5;27;34;3;34;170,02;48,52;0;
RAGATZU;1885;126;467;126;120;693;12,11;24,48;80,39;45,85;39,09;0;75,54;00:15:00;2,07;2,43;6,66;6,36;36,73;24,78;15;14;38;39;3;39;244,88;53,87;0;
VALLOCCHIA;1840;123;470;102;101;635;11,55;21,62;30,58;36,5;33,48;0;48,82;00:15:00;1,82;1,98;5,53;5,51;34,49;25,54;11;13;33;39;0;39;323,26;50,67;0;
