;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9875;103;1640;514;466;2746;9,62;20,16;136,32;181,82;156,91;0;234,3;01:35:28;1,59;1,85;5,22;4,72;27,6;16,44;49,07;41,92;157,88;165,03;2,99;165,03;1081,38;42,64;0;
BELLODI ;9374;98;914;434;404;2167;9,01;18,29;27,8;157,13;115,92;0;130,8;01:35:18;1,24;1,68;4,63;4,31;23,11;9,75;41;39;138;159;0;159;660,48;36,96;0;
CETER;9177;96;1772;592;489;2505;9,12;22,58;264,06;216,72;193,59;0;362,13;01:35:28;2,11;2,36;6,45;5,33;27,3;19,31;56;56;176;160;7;160;994,68;43,02;0;
COTALI;9531;100;1508;440;371;2426;9,16;18,34;168,07;169,25;113,94;0;209,48;01:35:17;1,2;1,78;4,62;3,89;25,46;15,82;42;35;145;135;3;135;989,3;39,78;0;
IOTTI;8859;93;882;483;406;2005;8,64;20,13;74,02;177,72;136,28;0;163,25;01:35:17;1,54;2,01;5,45;4,58;22,63;9,96;42;33;130;143;1;143;592,53;37,26;0;
MURONI;10597;111;1630;541;505;3120;10,33;19,99;31,93;189,78;181,31;0;186,48;01:35:18;1,71;1,79;5,1;4,76;29,44;15,39;60;43;165;194;0;194;1305,14;44,69;0;
OGUNSEYE;8167;101;1557;472;413;2369;9,41;20,59;266,19;146,28;134,84;0;258,76;01:21:00;1,65;1,79;5,77;5,05;29,01;19,06;41;22;123;131;7;131;872,69;44,33;0;
PENNINGTON;10811;113;1984;507;511;3208;10,52;19,8;137;173,59;153,58;0;244,71;01:35:18;1,42;1,61;4,69;4,72;29,67;18,36;41;48;176;163;4;163;1303,97;45,17;0;
PERALTA;8136;124;1854;398;367;2802;11,48;19,91;52,9;132,73;119,64;0;185,93;01:05:48;1,47;1,63;4,89;4,51;34,44;22,79;27;29;113;107;1;107;1381,62;50,2;0;
PINNA S.;8394;104;1451;446;437;2378;9,71;20,94;141,59;152,17;143,51;0;209,54;01:20:53;1,71;1,81;5,31;5,2;28,33;17,29;45;32;127;164;2;164;903,49;43,43;0;
VALLOCCHIA;9522;100;1824;504;464;2762;9,36;21,09;114,38;189,06;178,32;0;245,31;01:35:18;1,87;1,99;5,29;4,88;29;19,15;65;56;187;191;3;191;1133,2;44,27;0;
