;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9610;104;1677;472;461;2733;9,71;20,27;157,02;174,25;170,94;0;244,03;01:32:04;1,78;1,82;4,92;4,8;28,43;17,47;53,23;37,69;135,99;152,31;4,27;152,31;1053,78;42,94;0;
LELLA ;7975;104;1441;432;424;2283;9,79;21,57;119,92;161,47;166,12;0;244,04;01:16:40;2,08;2,02;5,42;5,32;28,62;18,07;52;27;126;141;3;141;860,62;43,6;0;
MANCA;9818;107;1591;430;442;2864;9,86;19,48;137,44;159,72;155,44;0;186,48;01:32:04;1,58;1,63;4,38;4,5;29,18;16,21;55;38;113;148;3;148;1108,4;43,53;0;
PARIGI;6940;102;1284;354;321;1887;9,44;19,87;146,77;127,28;118,39;0;197,55;01:08:13;1,71;1,83;5,1;4,62;27,19;18,5;30;32;111;103;5;103;743,08;41,43;0;
