;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4494;98;695;228;207;1228;9,11;19,75;66,74;82,66;66,46;45,47;98,15;00:45:44;1,47;1,84;5,1;4,59;26,94;15,17;20,6;22,6;77;76,9;1,9;76,9;457,16;41,97;0;
BIANCU;4812;105;888;273;252;1447;9,93;21,95;70,71;102,21;78,22;42,94;128,22;00:45:44;1,63;2,12;5,68;5,23;30,06;18,45;25;31;90;103;2;103;544,76;46,67;0;
COCCO;4256;93;522;210;186;1071;8,53;18,5;0;71,66;54,3;48,02;56,73;00:45:44;1,28;1,68;4,93;4,38;25,16;12,26;13;16;67;59;0;59;429,86;39,87;0;
DALLA BERNARDINA ;4137;90;549;214;188;1011;8,38;19,67;57,86;75,9;57,93;48,33;86,08;00:45:44;1,4;1,83;5,18;4,53;24,44;13,28;14;18;76;68;2;68;348,71;39,12;0;
GOZZI;3224;70;349;185;149;682;6,51;19,34;39,44;63,97;45,35;61,4;69,73;00:45:44;1,41;1,98;5,74;4,61;21,14;10,81;13;14;68;60;2;60;237,82;35,51;0;
LA ROSA ;4002;87;447;202;164;913;8;18,19;25,59;76,44;46,49;50,4;69,13;00:45:44;1,16;1,91;5,04;4,09;22,82;11,17;18;26;72;70;1;70;336,96;37,23;0;
LELLA ;5147;113;792;239;245;1444;10,39;19,35;74,11;79,62;80,3;35,03;102,31;00:45:44;1,56;1,55;4,64;4,76;28,06;15,38;19;19;66;75;2;75;486,76;42,69;0;
MURONI;4889;107;856;286;263;1566;10,11;22,24;49,67;105,7;81,75;44,43;109,39;00:45:44;1,67;2,16;5,84;5,38;32,03;17,51;30;34;99;106;1;106;698,01;49,09;0;
PARIGI;5186;113;991;257;238;1590;10,54;20,09;85,29;94,07;79,63;37,97;129,84;00:45:44;1,54;1,81;4,96;4,58;30,65;19,11;28;22;77;85;3;85;589,13;46,05;0;
PISANO;4483;98;854;202;177;1236;9,02;18,93;164,33;79,47;62,48;44,57;140,67;00:45:44;1,39;1,77;4,51;3,96;27,57;19,06;20;23;71;62;3;62;463,22;42,07;0;
PITZALIS;4806;105;707;217;210;1318;9,7;19,24;100,37;77,58;78,14;41,6;89,41;00:45:44;1,63;1,61;4,51;4,37;27,42;14,71;26;23;84;81;3;81;436,35;41,36;0;
