;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9041;95;1468;466;391;2387;8,73;18,91;166,17;166,61;119,4;0;216,86;01:35:18;1,32;1,85;5,17;4,32;26,2;16,01;33,33;43,33;140,83;130,67;4,33;130,67;927,62;40,87;0;
BELLODI ;8541;90;847;414;334;1900;8,15;17,5;50,39;148,14;91,24;0;124,15;01:35:18;1,07;1,73;4,84;3,92;22,24;9,92;21;32;122;106;1;106;638,99;36,04;0;
CETER;8918;94;1790;525;444;2465;8,77;21,03;413,66;205,23;154,87;0;361,17;01:35:18;1,74;2,3;5,89;4,98;27,64;20,07;43;58;174;141;12;141;874,84;43,2;0;
COTALI;8378;88;1300;408;330;2051;8,02;17,84;146,13;142,26;91,91;0;191,34;01:35:18;1,1;1,7;4,87;3,94;24,48;15,51;25;34;116;106;4;106;803,17;38,66;0;
IOTTI;8585;90;1004;501;405;1998;8,36;19,95;91,42;174,55;124,16;0;180,02;01:35:18;1,45;2,03;5,83;4,71;23,27;11,7;35;44;140;126;4;126;629,37;38,07;0;
MURONI;9633;101;1667;490;430;2823;9,38;19,88;90,32;187,46;137,59;0;199,87;01:35:18;1,43;1,95;5,09;4,46;29,31;17,31;42;52;167;164;1;164;1199,89;44,74;0;
RAGATZU;10189;107;2197;458;400;3086;9,7;17,27;205,09;142,04;116,65;0;244,62;01:35:18;1,14;1,39;4,49;3,93;30,29;21,57;34;40;126;141;4;141;1419,48;44,53;0;
