;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4845;104;808;259;235;1343;9,72;20,51;119,47;94,65;81,82;0;133,08;00:46:29;1,68;1,96;5,36;4,85;27,55;16,53;27;22,4;77,4;83,2;3,3;83,2;477,32;42,55;0;
BELLODI ;4586;99;418;230;197;1003;9,03;18,31;12,74;71,88;59,91;0;61,12;00:46:29;1,31;1,57;5,01;4,29;21,87;9,11;17;11;58;70;0;70;285,49;35,24;0;
CALAMAI;5480;118;1078;291;276;1686;11,09;21,5;96,79;107,35;96,93;0;148,96;00:46:29;1,77;1,96;5,32;5,04;30,77;19,67;41;24;81;97;2;97;664,3;46,18;0;
CETER;4333;93;815;255;201;1169;8,68;20,31;270,01;107,04;66,93;0;176,78;00:46:29;1,54;2,47;5,88;4,65;26,97;18,8;20;28;84;63;8;63;389,72;42,61;0;
COTALI;4832;104;821;236;206;1336;9,54;18,62;167,78;87,41;67,79;0;133,73;00:46:29;1,4;1,81;4,89;4,27;27,64;17;17;23;80;77;4;77;445,34;41,8;0;
IOTTI;4450;96;437;254;222;1033;8,97;21,11;56,79;93,67;72,12;0;100,18;00:46:29;1,62;2,11;5,71;4,99;23,22;9,81;19;19;69;78;2;78;314,59;38,57;0;
MURONI;5305;114;899;275;253;1636;10,68;20,88;95,1;104,16;96,36;0;128,32;00:46:29;1,82;1,96;5,18;4,77;30,83;16,95;28;24;88;93;3;93;578,93;46,05;0;
OGUNSEYE;4855;104;849;281;261;1443;9,82;21,51;57,63;100,87;82,12;0;137,72;00:46:29;1,69;2,08;5,78;5,38;29,72;17,49;29;27;88;105;1;105;513,28;45,46;0;
PINNA S.;4666;100;736;239;233;1207;9,41;21,09;128,92;89,98;85,13;0;126,72;00:46:29;1,82;1,93;5,13;5;25,86;15,77;32;25;75;73;4;73;417,9;40,72;0;
RAGATZU;4997;107;963;258;246;1431;10,02;20,49;130,3;86,48;88,16;0;145,69;00:46:29;1,76;1,73;5,17;4,92;28,63;19,27;29;19;66;83;3;83;595,47;43,73;0;
VALLOCCHIA;4951;106;1062;273;254;1485;9,99;21,25;178,61;97,62;102,77;0;171,57;00:46:29;2,08;1,97;5,52;5,14;30;21,44;38;24;85;93;6;93;568,18;45,09;0;
