;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1429;95;140;73;69;289;8,53;15,57;10,08;20,98;25,72;43;34,01;00:15:00;1,78;1,45;5,05;4,79;19,91;9,46;7,4;3,6;20,6;21,6;0,1;21,6;91,23;34,31;0;
ALTARE ;1443;96;158;76;70;306;8,66;16,46;18,21;28,29;23,63;44,74;41,21;00:15:00;1,64;1,96;5,27;4,84;21,23;10,98;8;5;24;21;0;21;71,78;36,5;0;
COCCO;1361;91;118;68;64;254;8,1;15,36;4,68;18,75;25,04;44,84;26,16;00:15:00;1,84;1,38;4,97;4,73;18,7;8,67;7;6;18;16;0;16;72,18;32,99;0;
DALLA BERNARDINA ;1432;95;98;70;64;273;8,46;14,56;0;21,4;22,31;43,79;21,22;00:15:00;1,56;1,49;4,92;4,45;19,06;6,83;4;2;21;16;0;16;78,25;33,04;0;
DEMARCUS ;1657;110;246;97;90;420;10,06;17,72;22,27;27,17;34,32;36,64;64,07;00:15:00;2,07;1,64;5,83;5,42;25,36;14,85;12;4;26;25;0;25;163,61;41,89;0;
GIANDONATO;1237;82;77;64;54;197;7,29;14,33;14,88;14,18;23,18;46,46;30,24;00:15:00;1,87;1,15;5,16;4,34;15,9;6,21;6;2;16;18;0;18;44,02;28,58;0;
GOZZI;1160;77;46;51;48;187;6,78;13,35;0;8,86;18,87;53,76;9,57;00:15:00;1,63;0,76;4,38;4,1;16,09;3,97;6;3;17;20;0;20;39,16;28,44;0;
LELLA ;1584;106;279;88;99;386;9,65;18,11;17,7;23,74;34,81;38,23;48,09;00:15:00;2,2;1,5;5,53;6,25;24,33;17,62;12;3;20;31;1;31;180,23;40,05;0;
OGUNSEYE;1447;96;144;83;75;286;8,76;17,33;11,69;28,52;29,22;42,72;39,89;00:15:00;2,02;1,97;5,75;5,16;19,77;9,96;6;5;23;23;0;23;106,25;35,57;0;
PENNINGTON;1586;106;190;78;78;383;9,53;16,52;9,86;22,4;33,31;37,3;43,27;00:15:00;2,1;1,41;4,91;4,95;24,16;11,97;11;3;24;25;0;25;117,54;39,76;0;
PISANO;1385;92;48;52;51;201;8;12;1,54;16,47;12,49;41,51;16,35;00:15:00;0,9;1,19;3,76;3,7;14,55;3,49;2;3;17;21;0;21;39,25;26,29;0;
