;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1487;99;237;76;66;378;9,14;19,07;37,89;27,03;20,48;0;40,14;00:14:59;1,38;1,84;5,14;4,43;25,19;15,72;6,11;6,67;23,11;21,33;1,11;21,33;145,08;39,62;0;
BELLODI ;1402;94;198;71;66;332;8,56;18,32;66,25;25,56;16,66;0;47,87;00:14:59;1,19;1,82;5,09;4,73;23,7;14,1;4;4;19;13;3;13;101,85;37,62;0;
CETER;1291;86;173;89;71;292;8,15;22,19;37,48;32,84;23,43;0;54,25;00:14:59;1,81;2,54;6,86;5,49;22,61;13,43;7;9;28;21;1;21;84,9;38,79;0;
COTALI;1693;113;337;61;62;461;10,1;15,53;41,51;18,64;12,89;0;30,79;00:14:59;0,76;1,1;3,62;3,65;27,22;19,93;1;1;19;17;1;17;241,49;39,89;0;
IOTTI;1571;105;234;92;71;366;9,65;18,98;24,34;29,9;25,01;0;42,72;00:14:59;1,59;1,9;5,83;4,5;23,26;14,86;8;9;29;25;1;25;142,66;37,1;0;
MURONI;1593;106;248;76;60;436;9,77;18,84;0;25,31;17,39;0;24,46;00:14:59;1,09;1,59;4,76;3,79;27,35;15,55;7;7;22;23;0;23;203,99;42,55;0;
OGUNSEYE;1281;85;121;61;50;243;7,69;16,22;32,32;21,42;9,56;0;27,57;00:14:59;0,75;1,67;4,75;3,87;18,98;9,46;1;5;15;14;1;14;73,58;31,84;0;
PINNA S.;1323;88;218;63;53;335;8,13;19,13;53,88;22,5;18,81;0;35,23;00:14:59;1,42;1,7;4,79;4,02;25,34;16,52;7;9;20;27;1;27;114,54;39,53;0;
RAGATZU;1671;111;283;88;73;454;10,29;19,31;27,77;29,43;23,78;0;38,59;00:14:59;1,42;1,76;5,27;4,38;27,18;16,94;10;7;27;22;1;22;157,89;42,08;0;
VALLOCCHIA;1556;104;322;82;84;484;9,89;23,07;57,43;37,7;36,76;0;59,74;00:14:59;2,36;2,42;5,26;5,39;31,08;20,71;10;9;29;30;1;30;184,82;47,15;0;
