;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1562;104;121;77;74;370;9,3;15,3;35,65;24,23;27,1;39,02;47,22;00:15:00;1,72;1,53;4,87;4,72;23,51;7,72;6,7;5,4;20,5;20;1,1;20;130,83;38,09;27,71;
ARBOLEDA;1682;112;129;101;106;464;10,33;19,15;29,11;34,5;36,36;37,27;56,88;00:15:00;2,16;2,05;6;6,28;27,56;7,69;8;7;29;26;0;26;167,3;44,56;26,62;
BIANCU;1619;108;116;83;86;392;9,71;16,01;43,45;25,36;34,65;34,87;46,4;00:14:58;2,14;1,57;5,13;5,31;24,24;7,17;10;5;20;19;2;19;161,41;39,14;28,58;
BRIGNANI;1613;107;116;81;68;406;9,57;15,1;36,14;26;24,58;36,49;48,61;00:15:00;1,52;1,61;5;4,2;25,17;7,22;7;5;24;20;1;20;195,74;40,66;29,01;
CHIERICO;1594;106;83;58;67;362;9,31;13,23;0;16,54;22,94;35,93;21,52;00:15:00;1,44;1,04;3,65;4,23;22,73;5,22;8;4;15;21;0;21;158,53;35,23;23,95;
EMERSON;1432;95;66;48;43;254;8,15;10,39;20,25;12,01;15,77;43,34;20,31;00:15:00;1,1;0,84;3,33;2,99;17,74;4,6;4;2;19;14;1;14;59,8;29,29;26,69;
GIANDONATO;1381;92;42;44;34;217;7,69;7,97;2,78;9,81;7,02;40,8;12,51;00:15:00;0,51;0,71;3,19;2,43;15,69;3,02;2;1;10;13;0;13;58,48;26,3;24,21;
LELLA ;1701;113;140;100;82;457;10,31;17,6;23,15;35,44;33,49;36,36;62,93;00:15:00;1,97;2,08;5,87;4,82;26,85;8,22;9;11;26;27;1;27;171,1;43,74;26,8;
MANCINI;1531;102;139;81;84;372;9,18;16,3;28,16;23,33;23,94;43,61;49,75;00:15:00;1,56;1,52;5,28;5,48;24,34;9,05;7;4;22;19;0;19;105,52;39,66;27,11;
TRAVAGLINI;1633;109;175;95;78;408;9,9;17,56;65,29;33,14;27,51;38,35;73,73;00:15:00;1,68;2,03;5,84;4,76;24,98;10,72;3;8;19;17;2;17;138,97;41,76;30,99;
UDHO;1433;95;204;77;96;370;8,85;19,68;108,05;26,15;44,66;43,16;79,46;00:15:00;3,12;1,82;5,39;6,67;25,82;14,25;9;7;21;24;4;24;91,19;40,61;33,14;
