;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4841;102;676;247;231;1248;9,51;19,85;65,02;87,08;79,87;0;105,77;00:47:17;1,62;1,77;5,07;4,71;25,21;13,49;27,23;21,67;75,35;92,02;1,56;92,02;443,52;39,64;0;
BIANCU;5383;114;748;307;274;1524;10,71;21,59;2,01;104,04;86,93;0;100,11;00:47:17;1,61;1,93;5,7;5,09;28,32;13,9;30;28;81;111;0;111;635,38;44,77;0;
DALLA BERNARDINA ;4254;90;313;196;181;843;8,18;17,45;53,75;61,85;53,31;0;46,75;00:47:17;1,25;1,45;4,61;4,25;19,82;7,35;18;15;61;77;1;77;215,86;32,55;0;
GOZZI;3675;78;245;162;139;629;6,97;15,92;18,28;45,25;39,65;0;41,04;00:47:17;1,08;1,23;4,42;3,79;17,1;6,66;14;8;45;58;0;58;156,23;28,22;0;
LELLA ;5340;113;907;270;280;1555;10,61;21,44;83,01;97,27;110,65;0;134,08;00:47:17;2,07;1,82;5,05;5,24;29,11;16,99;41;17;78;101;3;101;585,45;44,36;0;
MASTINO;4877;103;923;278;250;1452;9,81;22,96;181,08;104,63;107,98;0;186,85;00:47:17;2,21;2,15;5,71;5,12;29,78;18,94;40;33;98;103;4;103;434,93;45,52;0;
MURONI;5331;113;901;303;279;1654;10,65;21,82;10,17;104,45;87,35;0;116,84;00:47:10;1,64;1,96;5,68;5,24;31,02;16,9;29;29;92;116;0;116;669,24;47,81;0;
OGUNSEYE;5169;109;906;248;243;1408;10,11;19,55;124,01;87,71;84,47;0;136,51;00:47:17;1,63;1,7;4,8;4,7;27,24;17,53;25;17;78;85;3;85;570,46;41,64;0;
PISANO;4215;89;338;201;172;779;8,13;17,77;23,87;73,75;55,1;0;69,77;00:47:17;1,31;1,75;4,76;4,07;18,48;8,02;18;22;53;75;1;75;231,45;31,5;0;
PITZALIS;5310;112;803;262;257;1381;10,45;20,2;88,81;104,54;93,21;0;119,77;00:47:17;1,76;1,97;4,93;4,83;26;15,12;30;26;92;102;2;102;491,65;40,43;0;
