;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1740;107;147;74;74;433;9,38;13,68;44,96;21,36;28,07;37,82;45,94;00:16:19;1,6;1,21;4,22;4,24;24,7;8,41;6,1;3;18,6;21;1;21;160,59;38,28;28,26;
BIANCU;1839;113;80;83;70;467;9,87;13,25;0;19,51;25,14;36,16;27,54;00:16:19;1,37;1,06;4,52;3,82;25,42;4,35;4;2;21;17;0;17;200,28;40,31;23,93;
BRIGNANI;1685;103;146;67;73;438;9,18;14,99;39,22;21,83;33,06;39,56;54,65;00:16:19;1,96;1,3;4;4,34;26,01;8,65;6;3;16;27;1;27;193,57;39,81;30,87;
EMERSON;1671;102;81;38;39;304;8,49;7,22;35,9;6,61;6,77;38,68;16,37;00:16:19;0,41;0,4;2,28;2,36;18,2;4,88;1;1;11;8;1;8;94,02;28,09;28,38;
GIANDONATO;1674;103;92;47;48;293;8,67;9,23;11,44;14,46;15,62;32,2;13,14;00:16:19;0,93;0,86;2,82;2,87;17,52;5,48;3;2;17;12;0;12;100,38;28,17;25,05;
LELLA ;1896;116;181;93;85;524;10,46;16,45;58,04;28,18;38,59;34;68,4;00:16:19;2,04;1,49;4,91;4,5;27,67;9,53;8;2;26;23;2;23;219,69;43,18;29,56;
MANCINI;1766;108;243;97;93;534;9,83;17,37;123,32;32;42,31;39,27;68,06;00:16:18;2,4;1,81;5,48;5,24;30,21;13,77;12;6;24;31;3;31;129,41;45,56;30,5;
PALESI;1847;113;232;91;98;578;10,18;16,29;92,07;26,68;34,19;38,44;76,13;00:16:19;1,85;1,44;4,94;5,28;31,29;12,58;9;2;20;27;1;27;186,59;46,57;30,04;
PISANO;1563;96;129;54;63;325;8,2;10,72;17,57;13,73;19,53;41,73;29,78;00:16:19;1,25;0,88;3,47;4,03;20,8;8,24;4;0;12;18;0;18;141,22;32,26;25,59;
RAGATZU;1621;99;115;77;75;391;8,84;15,1;29,04;20,27;30,06;42,16;46,2;00:16:19;1,85;1,25;4,74;4,66;24,13;7,08;6;3;19;19;0;19;133,43;38,37;27,56;
TRAVAGLINI;1836;112;175;92;98;472;10,11;16,18;42,93;30,28;35,36;36,01;59,11;00:16:19;1,93;1,65;5,03;5,34;25,73;9,55;8;9;20;28;2;28;207,1;40,5;31,08;
