;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1683;112;290;96;93;489;10,63;22,3;31,66;33,8;34,14;0;50,17;00:15:00;2,01;2;5,69;5,48;28,62;16,75;11;7,3;27,3;31,1;0,8;31,1;183,81;44,03;0;
BIANCU;1698;113;288;91;86;464;10,61;21,14;43,09;31,5;29,29;0;51,93;00:15:00;1,73;1,86;5,33;5,06;27,3;16,94;9;6;24;29;1;29;173,78;42,75;0;
GEMMI;1259;84;85;51;55;275;7,67;18,12;8,16;15,11;16,25;0;8,89;00:15:00;1,29;1,2;4,05;4,4;21,87;6,79;6;4;12;21;0;21;72,49;34,09;0;
LA ROSA ;1743;116;250;98;75;484;10,83;20,45;5,41;33,51;22,34;0;31,79;00:15:00;1,28;1,92;5,63;4,31;27,74;14,32;8;5;31;24;0;24;200,81;43,35;0;
LELLA ;1827;122;402;117;116;615;11,66;23,68;30,2;38,3;39,95;0;56,05;00:15:00;2,19;2,1;6,4;6,38;33,65;22,02;11;9;31;34;0;34;272,18;49,69;0;
MURONI;1735;116;293;95;96;486;10,89;21,61;29,8;33,8;34,58;0;51,97;00:15:00;1,99;1,95;5,46;5,5;28,02;16,87;11;6;30;36;1;36;170,94;43,23;0;
OGUNSEYE;1562;104;252;113;97;433;10,27;27,44;41,05;45,65;44,87;0;64,21;00:15:00;2,87;2,92;7,24;6,2;27,71;16,15;15;12;37;34;2;34;142,89;44,74;0;
PENNINGTON;2006;134;465;95;116;726;12,58;21,47;47,27;28,6;43,74;0;57,62;00:15:00;2,18;1,43;4,73;5,77;36,2;23,19;13;7;29;33;2;33;272,73;51,06;0;
PISANO;1581;105;209;78;72;375;9,7;18,89;38,48;28,47;28,99;0;51,48;00:15:00;1,83;1,8;4,94;4,56;23,71;13,2;11;6;17;26;1;26;128,58;37,39;0;
PITZALIS;1618;108;248;90;91;455;10,34;23,87;26,71;36,12;39,32;0;42,93;00:15:00;2,43;2,23;5,58;5,6;28,09;15,35;10;6;25;29;1;29;187,22;44,05;0;
VERDE;1804;120;409;135;126;576;11,76;26,3;46,45;46,96;42,06;0;84,83;00:15:00;2,33;2,6;7,5;6,97;31,91;22,68;16;12;37;45;0;45;216,44;49,9;0;
