;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;9096;98;1408;452;433;2416;9,09;19,69;134,41;155,19;145,44;0;208,86;01:32:45;1,59;1,7;4,95;4,74;26,27;15,2;46,5;32,9;122,2;146,1;4;146,1;929,19;40,54;0;
BIANCU;9966;103;1797;504;511;2790;9,62;20,54;124,59;173,54;164,87;0;268,78;01:36:41;1,65;1,74;5,05;5,13;27,99;18,03;57;34;108;182;2;182;1144,47;42,86;0;
DALLA BERNARDINA ;8398;83;960;399;388;1959;7,64;19,26;96,63;141,52;122,66;0;134,76;01:41:24;1,46;1,69;4,75;4,63;23,33;11,43;35;25;114;123;4;123;613,71;36,81;0;
DORATIOTTO ;9876;102;1648;571;487;2716;9,55;20,81;233,73;186,07;154,85;0;323,76;01:36:41;1,57;1,88;5,78;4,93;27,5;16,68;43;38;145;148;9;148;1032,32;43,57;0;
LA ROSA ;9104;94;1125;429;411;2207;8,64;18,62;53,24;141,25;121,56;0;140,03;01:36:41;1,34;1,55;4,71;4,51;24,24;12,36;29;26;114;141;1;141;786,74;37,69;0;
LELLA ;7034;107;1431;425;443;2184;10,25;23,89;302,89;158,76;166,97;0;282,74;01:05:47;2,37;2,26;6,04;6,3;31,06;20,35;55;39;124;133;9;133;693,28;47,05;0;
MURONI;10631;110;1813;528;516;3180;10,23;20,16;74,92;184,76;167,03;0;191,59;01:36:41;1,57;1,74;4,97;4,85;29,92;17,05;60;43;162;195;2;195;1359,22;45,18;0;
OGUNSEYE;8693;90;1107;454;379;2031;8,32;19,62;149,36;168,47;127,73;0;214,72;01:36:41;1,47;1,94;5,23;4,36;23,37;12,73;37;33;119;116;5;116;739,66;37,35;0;
PISANO;8786;90;1062;357;358;1934;8,14;16,83;99,22;112,53;120,34;0;134,1;01:37:38;1,37;1,28;4,07;4,08;22,01;12,09;42;27;100;133;2;133;704,96;34,19;0;
PITZALIS;9115;94;1268;409;414;2240;8,67;18,82;122,8;142,84;152,79;0;178,6;01:36:41;1,68;1,57;4,48;4,54;24,58;13,91;59;30;111;148;4;148;796,2;37,74;0;
VALLOCCHIA;9356;113;1869;441;425;2913;10,5;19,73;86,7;142,12;155,6;0;219,47;01:22:33;1,66;1,52;4,71;4,54;31,14;19,98;48;34;125;142;2;142;1421,31;46,08;0;
