;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1350;85;165;75;64;307;7,85;19,58;26,25;26,67;20,86;0;31,84;00:15:53;1,56;1,99;5,56;4,74;22,83;12,36;7,22;7,67;25,44;26,78;0,67;26,78;91,05;37,29;0;
BELLODI ;1359;86;106;60;49;235;7,71;16,42;0;22,25;13,1;0;18,58;00:15:53;0,96;1,64;4,39;3,62;17,32;7,83;5;7;20;23;0;23;67,98;30,18;0;
BIANCU;1440;91;172;68;58;322;8,21;17,09;35,35;18,84;15,59;0;25,05;00:15:53;1,08;1,31;4,71;4,01;22,4;11,98;7;4;21;23;1;23;75,65;35,05;0;
CETER;1258;79;262;83;71;353;7,47;22,05;96,05;27,11;24,92;0;60,9;00:15:53;1,98;2,16;6,63;5,63;28,09;20,8;4;6;21;19;4;19;107,82;43,87;0;
COTALI;1385;87;176;87;64;325;8,12;20,43;37,32;31,63;19,6;0;40,18;00:15:53;1,42;2,28;6,26;4,61;23,49;12,72;6;7;29;26;0;26;96,2;39,41;0;
IOTTI;1268;80;73;64;51;228;7,25;17,51;11,88;24,12;15,12;0;16,97;00:15:53;1,19;1,9;5,03;4,05;17,95;5,73;6;5;25;25;0;25;50,9;31,07;0;
MURONI;1457;92;160;92;83;348;8,68;22,39;10,26;29,74;28,84;0;34,2;00:15:53;1,98;2,04;6,29;5,68;23,91;10,96;10;11;29;35;0;35;115,89;39,4;0;
PINNA S.;1399;88;161;70;67;319;8,1;18,9;17,05;27,59;23,15;0;21,83;00:15:53;1,66;1,97;5,02;4,79;22,81;11,54;8;9;27;31;1;31;75,1;36,51;0;
RAGATZU;1404;88;177;75;53;325;8,07;18,03;5,39;26,57;18,44;0;23,16;00:15:53;1,31;1,89;5,35;3,77;23,14;12,59;5;8;26;27;0;27;139,09;37,67;0;
VALLOCCHIA;1176;74;201;74;77;310;7,06;23,35;22,99;32,2;29;0;45,66;00:15:53;2,47;2,74;6,33;6,54;26,37;17,14;14;12;31;32;0;32;90,78;42,42;0;
