;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1680;112;130;88;86;456;10,11;16,71;32;26,41;31,25;37,62;52,23;00:15:00;1,86;1,57;5,19;5,14;26,95;7,61;8,22;4,78;23,67;24,78;1;24,78;175,49;42,5;27,69;
ALTARE ;1700;113;192;75;88;475;10,14;15,64;82,34;25,69;29,64;37,43;65,66;00:15:00;1,74;1,51;4,41;5,17;27,94;11,28;7;4;21;28;3;28;141,43;42,8;30,27;
ARBOLEDA;1890;126;201;149;134;603;12,23;25,52;54,98;45,73;60,28;31,78;109,91;00:15:00;3,19;2,42;7,88;7,11;31,92;10,63;20;9;36;43;2;43;217,82;50,97;31,56;
COCCO;1634;109;138;75;82;427;9,64;14,45;49,99;20,37;27,71;40,72;55,1;00:15:00;1,7;1,25;4,57;5,04;26,14;8,43;4;4;23;18;2;18;196,91;40,78;28,92;
DORATIOTTO ;1681;112;132;74;79;462;9,91;14,35;8,2;18,87;29,04;37,08;38,84;00:15:00;1,73;1,12;4,4;4,71;27,47;7,84;8;2;23;25;0;25;112,05;42,41;24,93;
EMERSON;1442;96;57;71;72;312;8,66;16,42;34,89;20,13;27,19;42,92;32,19;00:15:00;1,89;1,4;4,92;4,99;21,63;3,93;7;3;17;19;1;19;73,48;35,95;30,34;
GAGLIANO;1630;109;83;91;66;415;9,66;14,98;2,77;25,94;23,28;38,18;36,53;00:15:00;1,43;1,59;5,58;4,07;25,45;5,11;6;6;25;22;0;22;215,16;41,45;26,13;
LA ROSA ;1859;124;140;81;67;521;10,86;13,26;2,65;24,77;17,53;31,76;36,54;00:15:00;0,94;1,33;4,35;3,59;28,03;7,53;5;4;16;17;0;17;262,36;42,59;24,3;
PENNINGTON;1781;119;105;82;96;525;10,65;15,95;12,04;22,51;27,87;35,64;30,63;00:15:00;1,56;1,26;4,63;5,4;29,46;5,88;7;2;26;25;0;25;235,8;44,98;25,22;
PISANO;1502;100;119;90;93;367;9,28;19,84;40,15;33,72;38,66;43,04;64,66;00:15:00;2,57;2,24;5,99;6,21;24,46;7,9;10;9;26;26;1;26;124,4;40,57;27,53;
